osm_id,osm_type,name,voltage_kv,operator,substation_type,lat,lon
1376654537,way,,50.0,,industrial,41.788458,-76.446486
1376654538,way,,50.0,,minor_distribution,41.672393,-76.270571
1376654539,way,,50.0,,minor_distribution,41.757798,-76.441716
1376654540,way,,50.0,,minor_distribution,41.705194,-76.485952
1376654541,way,,50.0,,minor_distribution,41.509,-76.61679
1378995646,way,,,,,40.987122,-79.642203
1382093626,way,,,,,42.636029,-78.532871
1388398182,way,,,,,42.654381,-78.079202
1389204388,way,Kissinger Junction Tap Point,138.0,West Penn Power,transmission,41.037826,-79.581585
1389204399,way,,34.5,,,40.862895,-79.489054
1389215969,way,,34.5,,industrial,40.776675,-79.529799
1389292426,way,,34.5,,industrial,40.646363,-79.621328
1389292432,way,,34.5,,,40.630027,-79.62871
1389361221,way,,34.5,,minor_distribution,40.491449,-79.69825
1389558583,way,,,,,42.577337,-78.828784
1389558584,way,,,,,42.577515,-78.828807
1390261602,way,,34.5,,,40.583591,-79.575029
1395513596,way,Harford,,NYSEG,yes,42.418149,-76.216739
1395513601,way,,,NYSEG,,42.09733,-76.274386
1409938076,way,,,,,42.473597,-78.915699
1420844747,way,Strausstown Substation,,Met-Ed,minor_distribution,40.502345,-76.155456
1421377000,way,Rano,,NYSEG,yes,42.092134,-76.003316
1421932815,way,,,,,42.494772,-78.913777
1423081195,way,,,,,41.362985,-78.612555
1424607445,way,,,,,41.778583,-78.155279
1427348268,way,,34.5,NYSEG,yes,42.104913,-76.057383
1427416818,way,Canada Road Substation,34.5,NYSEG,yes,42.158676,-77.104661
1429098459,way,South Wellsville Station,34.5,National Grid,minor_distribution,42.104629,-77.927891
1432687467,way,West Ashville Station,115.0,National Grid,yes,42.076817,-79.444081
1435737872,way,,115.0,,industrial,42.472544,-79.32501
1436851746,way,Stebbins Road Substation,230.0,National Grid,transmission,42.511222,-79.158326
1436851747,way,Ball Hill Wind Substation,230.0,,generation,42.510121,-79.158049
1436919303,way,Shaleton Substation,115.0,National Grid,,42.728733,-78.917518
1442745101,way,,,,,40.865437,-77.866176
1442745105,way,,,,,40.90259,-77.776935
1443347120,way,Moraine Road Station,115.0,NYSEG,yes,42.457369,-77.745015
1467147735,way,,,,,42.096369,-79.22966
1484179376,way,,,,,41.220277,-78.305043
1485150822,way,,,,,42.384894,-76.857761
1485150823,way,,,,,42.058166,-76.791006
1485150824,way,,,,,42.071163,-76.794979
1485150825,way,,,,,42.153613,-77.002667
1485150826,way,,,,,42.231313,-77.209186
1485150827,way,,,,,42.210961,-77.179229
1485150828,way,,,,,42.080502,-77.161558
1485150829,way,,,,,42.086376,-77.248418
1485150830,way,,,,,42.263994,-79.710498
1485150831,way,,,,,42.053992,-79.703244
1485150832,way,,,,,42.021154,-79.616676
1485150833,way,,,,,42.134596,-79.122509
1485150834,way,,,,,42.117474,-79.174992
1485150835,way,,,,,42.14812,-79.244795
1485150836,way,,,,,42.095773,-79.37016
1485150837,way,,,,,42.068622,-79.470244
1485150838,way,,,,,42.241215,-79.515225
1485150839,way,,,,,42.328584,-79.579476
1485150860,way,,,,,42.687445,-78.249728
1485150865,way,,,,,42.302089,-76.191883
1485150866,way,,,,,42.333447,-75.983128
1485150867,way,,,,,42.196909,-76.057963
1485150868,way,,,,,42.043059,-76.264938
1485150869,way,,,,,42.174879,-76.224851
1485150870,way,,,,,42.147258,-76.238741
1485150871,way,,,,,42.103915,-76.218157
1485150872,way,,,,,42.061023,-76.16284
1485150873,way,,,,,42.094889,-76.05322
1485150874,way,,,,,42.097428,-76.052478
1485150875,way,,,,,42.117372,-76.019072
1485150876,way,,,,,42.089487,-75.974413
1485150877,way,,,,,42.083372,-75.912811
1485150878,way,,,,,42.141056,-75.912891
1485150879,way,,,,,42.147494,-75.876197
1485150880,way,,,,,42.170113,-75.886609
1485150881,way,,,,,42.247696,-75.837709
1485150883,way,,,,,42.412564,-75.822257
1485150884,way,,,,,42.539856,-75.912576
1485150885,way,,,,,42.442373,-76.039267
1485150886,way,,,,,42.588245,-76.369026
1485150887,way,,,,,42.442195,-76.24562
1485150888,way,,,,,42.380787,-76.412924
1485150889,way,,,,,42.465315,-76.540171
1485150890,way,,,,,42.538606,-76.494058
1485150891,way,,,,,42.530856,-76.527627
1485150892,way,,,,,42.544489,-76.543314
1485150893,way,,,,,42.667581,-76.550597
1485150894,way,,,,,42.619282,-76.720414
1485150897,way,,,,,42.744416,-77.038641
1485150915,way,,,,,42.595186,-78.945719
1485150916,way,,,,,42.517288,-79.046508
1485150917,way,,,,,42.358524,-79.056957
1485150918,way,,,,,42.254853,-79.074866
1485150919,way,,,,,42.206603,-78.997537
1485150920,way,,,,,42.17628,-78.744758
1485150921,way,,,,,42.215803,-78.797065
1485150922,way,,,,,42.315243,-78.870373
1485150923,way,,,,,42.325808,-78.858921
1485150924,way,,,,,42.389856,-78.752307
1485150925,way,,,,,42.4976,-78.686753
1485150926,way,,,,,42.623757,-78.661778
1485150927,way,,,,,42.645488,-78.535334
1485150928,way,,,,,42.581062,-78.493645
1485150929,way,,,,,42.527539,-78.455077
1485150930,way,,,,,42.336894,-78.464085
1485150931,way,,,,,42.097279,-78.574565
1485150932,way,,,,,42.093116,-78.439153
1485150933,way,,,,,42.180591,-78.376909
1485150934,way,,,,,42.22034,-78.280369
1485150935,way,,,,,42.199524,-78.276047
1485150936,way,,,,,42.130689,-77.915645
1485150937,way,,,,,42.327212,-77.665528
1485150938,way,,,,,42.460233,-77.783329
1485150939,way,,,,,42.555661,-77.587241
1485150940,way,,,,,42.495834,-77.502064
1485150941,way,,,,,42.40981,-77.506141
1485150942,way,,,,,42.436324,-77.458925
1485150943,way,,,,,42.415912,-77.4532
1485150944,way,,,,,42.335365,-77.292988
1485150945,way,,,,,42.510227,-77.281095
1485150946,way,,,,,42.493746,-77.118699
1485150947,way,,,,,42.525417,-76.971
1485150948,way,,,,,42.615352,-77.040698
1485150949,way,,,,,42.669325,-77.057425
1485150950,way,,,,,42.660678,-77.042251
1485150951,way,,,,,42.679914,-76.948193
1485150952,way,,,,,42.68105,-76.943614
1485150953,way,,,,,42.678252,-76.867425
1485150954,way,,,,,42.704292,-76.899097
1485150955,way,,,,,42.744252,-76.840415
1489300006,way,,,,,42.015373,-77.132962
368062840,node,Port Morris Power Station,,,,40.804545,-73.902914
2742965271,node,,,,,40.711137,-75.386395
2751005224,node,,,,,40.667843,-75.259733
2803818772,node,,,,,40.725885,-75.289575
5368533444,node,,,,,41.807518,-72.754591
8901712762,node,,,,,41.729914,-73.217809
9529376,way,Siegfried Substation,230.0,PPL,,40.712489,-75.518475
20223992,way,Shandaken Substation,115.0,NYSEG,yes,42.121029,-74.393488
39836038,way,Kearny Substation,230.0,Public Service Enterprise Group,generation,40.737755,-74.098593
42092946,way,Branchburg Switching Station,500.0,Public Service Enterprise Group,transmission,40.544804,-74.742656
43050362,way,Millstone Substation,345.0,Eversource,transmission,41.314866,-72.16533
44510623,way,Steel City Substation,500.0,,transmission,40.619658,-75.309116
44641720,way,Quarry Substation,230.0,PPL,distribution,40.62282,-75.349307
44641722,way,Minsi Trail Substation,69.0,,industrial,40.620475,-75.358307
47062422,way,Darlington,138.0,Orange & Rockland,distribution,41.064885,-74.170409
49810081,way,Haddam Neck Substation 14B,345.0,Eversource,transmission,41.488133,-72.492818
49810097,way,Scovill Rock Substation,345.0,Eversource,transmission,41.510452,-72.569845
54618157,way,Turnpike Substation,230.0,Public Service Enterprise Group,minor_distribution,40.760769,-74.11699
54890404,way,Bingen Substation,69.0,PPL,minor_distribution,40.565383,-75.34354
57836774,way,Farmington Substation,115.0,Eversource,distribution,41.74189,-72.79377
58265214,way,,,,minor_distribution,41.717986,-72.769223
60816523,way,Katonah Substation,115.0,NYSEG,transmission,41.276624,-73.687052
61243114,way,Elwood Substation,138.0,LILCO,transmission,40.87715,-73.339628
65355276,way,Grove Street Traction & Signal Substation,,New Jersey Transit,yes,40.735843,-74.043377
73568847,way,Eastview Substation,345.0,,distribution,41.076956,-73.832064
73571276,way,Millwood Substation,345.0,,transmission,41.192762,-73.800337
73578036,way,Sprainbrook Substation,345.0,Consolidated Edison,transmission,40.957536,-73.856365
73667439,way,Dunwoodie Substation,345.0,Consolidated Edison,transmission,40.939537,-73.857954
74203235,way,Pleasantville Substation,345.0,Consolidated Edison,distribution,41.141927,-73.782245
76438681,way,Newington Substation,115.0,Eversource,distribution,41.717776,-72.751253
76737173,way,,,,,41.746894,-72.820342
79211815,way,Rock Tavern Substation (115kV),115.0,Central Hudson Gas & Electric,transmission,41.467498,-74.194558
81411053,way,Reynolds Substation,345.0,National Grid,transmission,42.672772,-73.687906
83124361,way,Tiana Substation,69.0,Long Island Power Authority,distribution,40.873531,-72.531205
83127463,way,Canal Substation,,Long Island Power Authority,,40.889825,-72.491952
83127920,way,Southampton Substation,69.0,Long Island Power Authority,distribution,40.892643,-72.397567
83135870,way,Brookhaven Substation,,Long Island Power Authority,,40.855329,-72.849838
83156910,way,Wildwood Substation,115.0,Long Island Power Authority,distribution,40.946088,-72.86385
83171711,way,,,PSE&G,,40.948215,-73.082897
83173358,way,Centereach Substation,,,,40.861079,-73.078028
83173917,way,Holbrook Substation,,Long Island Power Authority,,40.820319,-73.072492
83179368,way,North Shore Beach Substation,,PSE&G,,40.949625,-72.933113
83181826,way,Mount Sinai Substation,,,,40.923779,-73.038295
83199928,way,East Hampton Substation,69.0,Long Island Power Authority,distribution,40.962353,-72.206063
83202875,way,6U Ruland Road Substation,138.0,Long Island Power Authority,transmission,40.762545,-73.418828
83205523,way,,,,,40.828421,-73.646528
83205538,way,,,,,40.828085,-73.646741
83205541,way,Shore Road Substation,345.0,,yes,40.832471,-73.645892
83205551,way,Shore Road Substation,345.0,,,40.832589,-73.644923
83207901,way,4B Roslyn Substation,138.0,,,40.783904,-73.643878
83238706,way,Bethpage Substation,,Long Island Power Authority,,40.731139,-73.461167
83240792,way,Newbridge Road Substation,138.0,Long Island Power Authority,transmission,40.733057,-73.540531
83246829,way,Bridgehampton Substation,69.0,,distribution,40.972091,-72.301826
83252786,way,East Hampton Substation,,Long Island Power Authority,,40.961783,-72.208783
83257244,way,Carle Place Substation,138.0,,,40.746833,-73.622809
83277332,way,East Garden City Substation,345.0,Long Island Power Authority,yes,40.730458,-73.611765
83345297,way,Pilgrim Substation,138.0,Long Island Power Authority,transmission,40.829141,-73.287589
83347889,way,Brentwood Substation,,Long Island Power Authority,,40.787545,-73.294553
83360315,way,Central islip Substation,,,,40.80621,-73.186083
83360439,way,Pines Substation,69.0,,distribution,40.798961,-73.246837
83376769,way,Ronkonkoma Substation,,,,40.816103,-73.108592
83379382,way,Hauppauge Substation,,Long Island Power Authority,,40.815091,-73.269631
83385732,way,Moriches Substation,,Long Island Power Authority,,40.82075,-72.840345
83405517,way,Shoreham Power Station,138.0,Long Island Power Authority,transmission,40.958301,-72.866577
83418654,way,Wading River Gas Turbines,138.0,,transmission,40.956068,-72.87742
83428481,way,Eastport Substation,69.0,,distribution,40.825816,-72.733324
83469873,way,Yaphank Substation,,Long Island Power Authority,,40.838282,-72.890267
83477306,way,Holtsville MGU,,,,40.815088,-73.067379
83480656,way,MacArthur,,,,40.781078,-73.074631
83486909,way,Bayport Substation,,,,40.749876,-73.041607
83522754,way,Terryville Substation,,,,40.898887,-73.084168
83527142,way,Greenlawn Substation,138.0,,transmission,40.859608,-73.387338
83530294,way,Oakwood Substation,138.0,,distribution,40.841214,-73.425794
83531203,way,Syosset Substation,138.0,,distribution,40.826206,-73.479443
83598101,way,Deposit Substation,,,,40.882718,-73.292509
83598110,way,Deposit Substation,,,,40.881805,-73.291202
83601543,way,Locust Grove Substation,138.0,Long Island Power Authority,distribution,40.796738,-73.514853
83608533,way,Duffy Avenue Converter Station,230.0,,converter,40.760563,-73.551057
83613059,way,,,,yes,40.725166,-73.632027
83647802,way,2K Valley Stream Substation,138.0,Long Island Power Authority,transmission,40.664848,-73.685221
83647804,way,2K Valley Stream Substation,138.0,Long Island Power Authority,transmission,40.665666,-73.685616
83697969,way,Sayville Substation,,,,40.740896,-73.090942
83717226,way,Great River Substation,,,,40.741679,-73.16719
83823219,way,Watson Substation,,,,40.734565,-73.214124
83824733,way,Brightwaters Substation,,Long Island Power Authority,,40.720526,-73.277071
83860272,way,West Babylon Substation,,,,40.694779,-73.351977
83865454,way,Peconic Substation,69.0,,distribution,41.048901,-72.469517
83892825,way,,138.0,,transmission,40.618694,-73.647883
86220645,way,North Chelsea Substation,115.0,NYSEG,transmission,41.56438,-73.937909
86220649,way,,345.0,,transition,41.563503,-73.954673
86220650,way,East Fishkill Substation,345.0,NYSEG,transmission,41.568013,-73.835098
86249379,way,Carmel Substation,115.0,NYSEG,distribution,41.370172,-73.794402
86249380,way,Wood Street Substation,345.0,NYSEG,transmission,41.352984,-73.793725
86251100,way,Pleasant Valley Substation,345.0,Consolidated Edison,transmission,41.739729,-73.834145
86252115,way,Mohansic Substation,115.0,NYSEG,distribution,41.28855,-73.798463
86299729,way,Fishkill Plains Substation,115.0,NYSEG,distribution,41.597151,-73.841806
86300404,way,Buchanan Substation,345.0,Consolidated Edison,transmission,41.264306,-73.946975
86356092,way,McKownville Substation,115.0,National Grid,distribution,42.683961,-73.843013
87798951,way,Malverne Substation,69.0,Long Island Power Authority,distribution,40.677216,-73.666463
87799077,way,Lakeview Substation,69.0,,distribution,40.689176,-73.650606
87799154,way,West Hempstead Substation,69.0,Long Island Power Authority,distribution,40.701353,-73.641319
87799167,way,West Hempstead Substation,,,,40.701803,-73.640992
87808282,way,Corona Ave Substation,,,,40.681948,-73.686884
87821749,way,Hewlett Substation,69.0,Long Island Power Authority,distribution,40.637084,-73.705844
88424173,way,Locust Valley Substation,,,,40.878894,-73.584514
88424189,way,Oyster Bay Substation,,Long Island Power Authority,,40.874989,-73.539226
88452504,way,Glen Head Substation,,Long Island Power Authority,,40.835058,-73.625963
88734946,way,Yaphank Substation,,,,40.825065,-72.918233
88734956,way,West Yaphank Substation,,,,40.81978,-72.967173
88742934,way,,69.0,,distribution,40.868312,-72.870841
88800648,way,Holtsville Substation,,,,40.815882,-73.020754
88809779,way,Sterling Substation,,,,40.679957,-73.430114
88823652,way,Babylon Substation,,,,40.70332,-73.317885
88851692,way,Massapequa Substation,,,,40.677308,-73.480061
89741148,way,,,,distribution,42.642632,-73.775561
94548321,way,Tech Park Substation,,,,40.761012,-73.200426
94783939,way,Roseland Substation,500.0,Public Service Enterprise Group,transmission,40.820279,-74.330266
94783953,way,Readington Substation,230.0,Jersey Central Power and Light,distribution,40.592876,-74.673252
94783955,way,Somerville Substation,230.0,PSE&G,minor_distribution,40.558926,-74.615204
94783957,way,Somerset Substation,34.5,Jersey Central Power and Light,minor_distribution,40.622934,-74.628484
94793191,way,Bennetts Lane Substation,230.0,Public Service Enterprise Group,distribution,40.485603,-74.530162
94793192,way,Sunnymeade Road Substation,230.0,PSE&G,minor_distribution,40.512259,-74.616102
94808794,way,Whippany Substation,230.0,Jersey Central Power and Light,transmission,40.819296,-74.378009
94808795,way,Traynor Substation,230.0,Jersey Central Power and Light,distribution,40.733031,-74.378898
94810814,way,Laurel Ave Substation,230.0,Public Service Enterprise Group,minor_distribution,40.803288,-74.291138
94810815,way,Marion Drive Substation,230.0,PSE&G,minor_distribution,40.79186,-74.258276
94973227,way,Herricks Substation,,,,40.73698,-73.657708
95000543,way,Sperry Substation,,,,40.754715,-73.69913
95197288,way,West Nyack Substation,138.0,Orange & Rockland,distribution,41.093165,-73.963463
95197289,way,Harings Corner Substation,138.0,Orange & Rockland,distribution,41.022969,-73.96809
95199038,way,West Orange Substation,230.0,PSE&G,,40.790017,-74.257033
95200263,way,West Caldwell Substation,230.0,Public Service Enterprise Group,minor_distribution,40.854297,-74.290346
95200267,way,Cedar Substation,230.0,Public Service Enterprise Group,minor_distribution,40.867258,-74.217567
95201299,way,Athenia Switching Station,230.0,Public Service Enterprise Group,transmission,40.861197,-74.158992
95201300,way,Clifton Substation,230.0,Public Service Enterprise Group,distribution,40.855906,-74.164427
95421743,way,Alburtis Substation,500.0,PPL,transmission,40.482221,-75.583028
95450736,way,Wescosville Substation,500.0,PPL,transmission,40.574065,-75.561723
95565346,way,Glendon Substation,115.0,Met-Ed,minor_distribution,40.666291,-75.230184
95565359,way,,34.5,Met-Ed,minor_distribution,40.649702,-75.229212
95645152,way,Morris Park Substation,230.0,Jersey Central Power and Light,distribution,40.706823,-75.165932
95645155,way,Gilbert Substation,230.0,Jersey Central Power and Light,distribution,40.568444,-75.162135
95656880,way,Martins Creek Substation,230.0,,transmission,40.800071,-75.108581
95668160,way,Belfast Substation,115.0,Met-Ed,,40.765311,-75.270785
95668163,way,Northwood Substation,230.0,Met-Ed,distribution,40.710464,-75.256009
95697489,way,Belleville Substation,230.0,Public Service Enterprise Group,distribution,40.802631,-74.14163
95697502,way,Harvey Future,69.0,PSE&G,minor_distribution,40.826948,-74.169373
95697506,way,Cook Road Substation,230.0,Public Service Enterprise Group,minor_distribution,40.81178,-74.17831
95730907,way,Kingsland Landfill Substation,230.0,Public Service Enterprise Group,,40.791831,-74.116909
95782039,way,49th Street Substation,230.0,Public Service Enterprise Group,minor_distribution,40.788809,-74.035848
95782050,way,Homestead Substation,230.0,Public Service Enterprise Group,minor_distribution,40.77846,-74.042424
95782054,way,Penhorn Substation,230.0,Public Service Enterprise Group,distribution,40.763253,-74.055358
95782055,way,North Bergen Substation,230.0,PSE&G,minor_distribution,40.804455,-74.025542
95787500,way,Merck Substation,34.5,Jersey Central Power and Light,industrial,40.645908,-74.776021
95787503,way,,34.5,Jersey Central Power and Light,industrial,40.572379,-74.904491
95789155,way,West Wharton Substation,230.0,Jersey Central Power and Light,distribution,40.906851,-74.596493
95789156,way,Chester Substation,230.0,Jersey Central Power and Light,distribution,40.794077,-74.699293
95795282,way,Glen Gardner Substation,230.0,Jersey Central Power and Light,distribution,40.68156,-74.920506
95807537,way,Tallman Substation,138.0,Orange & Rockland,distribution,41.115158,-74.11426
95825710,way,Ringwood Substation,69.0,Orange & Rockland,distribution,41.136342,-74.269493
95825721,way,Ramapo Substation,500.0,Con Edison,transmission,41.149942,-74.154934
95856917,way,Franklin Substation,115.0,Jersey Central Power and Light,distribution,41.099912,-74.578371
95894476,way,Minue Street Substation,230.0,Public Service Enterprise Group,minor_distribution,40.590977,-74.237895
95894478,way,Sewaren Substation,230.0,Public Service Enterprise Group,distribution,40.560769,-74.252125
95894480,way,Woodbridge Substation,230.0,Public Service Enterprise Group,distribution,40.563982,-74.294801
95894481,way,Lafayette Road Station,230.0,PSE&G,minor_distribution,40.548478,-74.3237
95894483,way,Linden Substation,26.0,Public Service Enterprise Group,minor_distribution,40.61226,-74.22668
95895397,way,Fanwood Substation,230.0,PSE&G,minor_distribution,40.636116,-74.390393
95895398,way,New Dover Substation,230.0,PSE&G,,40.586757,-74.349315
95917053,way,Middlesex Switch Tap,230.0,Public Service Enterprise Group,transmission,40.560894,-74.462145
95917056,way,Lake Nelson Substation,230.0,Public Service Enterprise Group,distribution,40.55274,-74.452201
95917058,way,Gillette Substation,230.0,Jersey Central Power and Light,distribution,40.67813,-74.462335
95917061,way,Greenbrook Substation,230.0,PSE&G,distribution,40.597274,-74.486362
95917068,way,Kilmer Substation,230.0,PSE&G,minor_distribution,40.533624,-74.425529
95929888,way,Hawthorne Substation,230.0,Public Service Enterprise Group,distribution,40.966439,-74.150505
95930521,way,Waldwick Substation,345.0,PSE&G,transmission,41.016895,-74.12572
95933900,way,Meadow Road Substation,230.0,Public Service Enterprise Group,minor_distribution,40.497102,-74.391131
96118729,way,Sugarloaf Substation,115.0,CHG&E,,41.311327,-74.259769
96120129,way,Sugarloaf Substation,138.0,Orange & Rockland,distribution,41.310725,-74.260013
96320933,way,Sterling Forest Substation,138.0,Orange & Rockland,distribution,41.213163,-74.229759
96321733,way,Peaceable Substation,115.0,Eversource,distribution,41.268229,-73.429703
96662013,way,South Farmersville Substation,69.0,PPL,minor_distribution,40.646121,-75.310086
96662014,way,Farmersville Substation,69.0,PPL,minor_distribution,40.66562,-75.31783
101892508,way,Canton Substation,115.0,Eversource,distribution,41.838462,-72.926529
105014766,way,Menands Substation,115.0,National Grid,distribution,42.685202,-73.731105
107460526,way,Patroon Substation,115.0,,distribution,42.688891,-73.808823
108298302,way,Rainey Substation,345.0,Consolidated Edison,transmission,40.763106,-73.943181
108318934,way,,138.0,,transmission,40.787561,-73.909534
108322562,way,Vernon Substation,138.0,Consolidated Edison,distribution,40.758137,-73.946709
108331538,way,North Queens Substation,138.0,Consolidated Edison,distribution,40.781561,-73.906088
109022405,way,Pulvers Corners Substation,69.0,Central Hudson Gas and Electric,yes,41.977454,-73.589154
112265824,way,North Bloomfield Substation,345.0,Eversource,transmission,41.890714,-72.758586
113728020,way,King Street Substation,13.8,National Grid,minor_distribution,42.327988,-72.633208
116991529,way,,,,distribution,42.664418,-73.781904
117388499,way,Stanton Substation,230.0,PPL,distribution,41.376571,-75.799911
117588016,way,,69.0,,,41.254324,-75.796588
117589576,way,Dupont Substation,69.0,PPL,minor_distribution,41.320094,-75.733202
117589578,way,Yatesville Substation,69.0,PPL,minor_distribution,41.297346,-75.785474
117589580,way,Montage Substation,69.0,PPL,minor_distribution,41.344751,-75.70463
117594202,way,Keyser Avenue Substation,69.0,PPL,minor_distribution,41.40921,-75.70982
118852556,way,Clinton Substation,115.0,Eversource,distribution,42.104706,-72.600909
119105602,way,Morgan Substation,69.0,PPL,minor_distribution,41.488536,-75.722132
127251975,way,,,,,42.643342,-73.757773
127251981,way,Trinity Substation,115.0,,distribution,42.643343,-73.757803
134841606,way,North Oxford Substation,115.0,National Grid,distribution,42.152943,-71.881664
135127012,way,Meadow Road Substation,69.0,National Grid,distribution,42.238704,-72.009826
135127022,way,Shutesbury Substation,69.0,National Grid,distribution,42.42605,-72.465907
135127029,way,Ware Substation,69.0,National Grid,distribution,42.274527,-72.214889
135127032,way,Leicester Substation,69.0,National Grid,distribution,42.225352,-71.906658
135200088,way,Northfield Substation,345.0,Eversource,transmission,42.611382,-72.468342
135200113,way,Ludlow Substation,345.0,Eversource,transmission,42.19481,-72.446651
135566530,way,Berkshire Substation,345.0,Eversource,transmission,42.46847,-73.093466
135566532,way,Stephentown Substation,115.0,NYSEG,distribution,42.557356,-73.376661
135584387,way,Gilboa Substation,345.0,Consolidated Edison,transmission,42.440039,-74.447905
135692647,way,Quinnipiac Substation,115.0,United Illuminating Company,distribution,41.317872,-72.877503
137846557,way,,69.0,,minor_distribution,41.37556,-75.801264
137976570,way,Chestnut Hill Substation,69.0,National Grid,distribution,42.595436,-72.220631
138670821,way,Bear Creek Wind Farm Substation,69.0,,generation,41.231284,-75.781411
138746094,way,,,,,42.144577,-72.301828
138746098,way,Palmer Substation,115.0,National Grid,distribution,42.145125,-72.302776
138746114,way,Thorndike Substation,115.0,National Grid,distribution,42.198956,-72.344672
138746123,way,West Charlton Substation,115.0,National Grid,distribution,42.137212,-72.027888
138746124,way,Little Rest Road Substation,115.0,National Grid,distribution,42.163932,-72.192792
138889949,way,,115.0,,,41.960603,-75.294888
139211589,way,Wynantskill Substation,115.0,NYSEG,distribution,42.686612,-73.628794
139232219,way,Barbour Hill Substation,345.0,Eversource,transmission,41.854379,-72.528541
139232239,way,Manchester Substation,345.0,Eversource,transmission,41.77063,-72.557503
139249550,way,Agawam Substation,345.0,Eversource,transmission,42.090595,-72.634754
139249551,way,East Springfield Substation,115.0,Eversource,distribution,42.143106,-72.551319
139249552,way,Piper Substation,115.0,Eversource,distribution,42.138611,-72.640811
139249554,way,Chicopee Substation,115.0,Eversource,distribution,42.166839,-72.593207
139250953,way,Silver Substation,115.0,Eversource,distribution,42.061053,-72.641013
139250954,way,South Agawam Switching Station,115.0,Eversource,distribution,42.04939,-72.647941
139271287,way,Walker Street Substation,23.0,,minor_distribution,42.707003,-73.084022
139277466,way,Bear Swamp Substation,230.0,National Grid,transmission,42.683833,-72.949714
139541388,way,Hopewell Substation,115.0,Eversource,distribution,41.680935,-72.555094
139553666,way,Card Substation,345.0,Eversource,transmission,41.702067,-72.23385
139629218,way,,,NYSEG,minor_distribution,42.641364,-73.619448
139630804,way,Alps Substation,345.0,National Grid,transmission,42.596212,-73.497121
139635212,way,Brown Street Substation,23.0,National Grid,minor_distribution,42.702835,-73.120338
139635426,way,Adams Substation,115.0,National Grid,distribution,42.654502,-73.106231
139635979,way,Doreen Substation,115.0,Eversource,transmission,42.442793,-73.205399
139636820,way,Elm Substation,115.0,City of Westfield Gas and Electric,distribution,42.127476,-72.744533
139636836,way,Buck Pond Substation,115.0,City of Westfield Gas and Electric,distribution,42.175503,-72.734746
139637272,way,West Springfield Substation,115.0,Eversource,distribution,42.094954,-72.595341
139730003,way,Kleen Substation,345.0,Eversource,transmission,41.554203,-72.596774
139730006,way,Middletown Substation,115.0,Eversource,distribution,41.554509,-72.577949
139744675,way,Killingly Substation,345.0,Eversource,transmission,41.881719,-71.891156
139830164,way,Carpenter Hill Substation,345.0,National Grid,transmission,42.128702,-71.997103
139886600,way,Beseck Substation,345.0,Eversource,transmission,41.489263,-72.75492
139886601,way,East Meriden Substation,115.0,Eversource,distribution,41.510119,-72.751861
139886605,way,Southington Substation,345.0,Eversource,transmission,41.588212,-72.866809
139890741,way,Frost Bridge Substation,345.0,Eversource,transmission,41.612322,-73.060511
139896636,way,Long Mountain Substation,345.0,Eversource,transmission,41.620289,-73.44233
139903894,way,Athens Substation,345.0,,transmission,42.270925,-73.850085
139903895,way,Leeds Substation,345.0,Consolidated Edison,transmission,42.264599,-73.846711
140011330,way,Mansfield Substation,69.0,Eversource,distribution,41.808804,-72.26433
140011331,way,Skungamauk Substation,69.0,Eversource,distribution,41.804067,-72.347992
140011332,way,Willimantic Substation,115.0,Eversource,distribution,41.712966,-72.229047
140027076,way,Bristol Substation,115.0,Eversource,distribution,41.671163,-72.940279
140027078,way,Chippen Hill Substation,115.0,Eversource,distribution,41.682077,-72.986904
140027081,way,Forestville Substation,115.0,Eversource,distribution,41.663381,-72.89605
140027085,way,Thomaston Substation,115.0,Eversource,distribution,41.67539,-73.069797
140041805,way,Rockville Substation,115.0,Eversource,distribution,41.86664,-72.463858
140041813,way,South Windsor Substation,115.0,Eversource,distribution,41.840237,-72.600335
140041817,way,Windsor Locks Substation,115.0,Eversource,distribution,41.919056,-72.626271
140089184,way,Orchard Substation,115.0,Eversource,distribution,42.160349,-72.508642
140089444,way,Shawinigan Switching Station,115.0,Eversource,distribution,42.158386,-72.537151
140111530,way,New Scotland Substation,345.0,National Grid,transmission,42.609213,-73.904361
140122592,way,Inwood Avenue Substation,115.0,,distribution,41.728108,-73.917816
140155928,way,Montville Substation,345.0,Eversource,transmission,41.428437,-72.103598
140155929,way,Uncasville Substation,115.0,Eversource,distribution,41.429086,-72.1161
140172008,way,Branford Railroad Substation,115.0,Amtrak,distribution,41.284106,-72.853677
140172255,way,East Shore Substation,345.0,United Illuminating Company,transmission,41.287859,-72.904472
140175108,way,Bunker Hill Substation,115.0,Eversource,distribution,41.563623,-73.08626
140175121,way,Canal Substation,115.0,Eversource,distribution,41.573533,-72.902016
140175127,way,Shaws Hill Substation,115.0,Eversource,distribution,41.591405,-73.068354
140175133,way,Todd Substation,115.0,Eversource,distribution,41.572498,-72.975321
140179012,way,Carmel Hill Substation,115.0,Eversource,distribution,41.601124,-73.241121
140182329,way,Campville Substation,115.0,Eversource,distribution,41.737787,-73.086283
140182339,way,Franklin Drive Substation,115.0,Eversource,distribution,41.799462,-73.116522
140182342,way,Torrington Terminal Substation,115.0,Eversource,distribution,41.776148,-73.121085
140251931,way,Hurley Avenue Substation,345.0,,transmission,41.936751,-74.047825
