UID,From Bus,To Bus,R,X,B,Cont Rating
L1863_2913_138,1863,2913,0.0,0.00989502,0.0,500
L1304_1761_138,1304,1761,0.0,0.00781766,0.0,250
L2669_2670_138,2669,2670,0.0,0.00702623,0.0,500
L2731_2732_138,2731,2732,0.0,0.00459619,0.0,500
L1100_3206_138,1100,3206,0.0,0.00173997,0.0,999999
L172_763_138,172,763,0.0,0.01505911,0.0,250
L93_1333_138,93,1333,0.0,0.00959176,0.0,250
L1419_1891_345,1419,1891,0.0,0.00107565,0.0,2400
L2370_3102_138,2370,3102,0.0,0.00113533,0.0,999999
L904_3368_138,904,3368,0.0,0.01323311,0.0,2000
L2110_2592_138,2110,2592,0.0,0.00864302,0.0,250
L1304_1316_138,1304,1316,0.0,0.00531843,0.0,500
L3462_3463_138,3462,3463,0.0,0.00063044,0.0,999999
L195_196_138,195,196,0.0,0.01475384,0.0,500
L252_3398_138,252,3398,0.0,0.00377103,0.0,1000
L1968_2617_138,1968,2617,0.0,0.0085209,0.0,250
L3727_3728_138,3727,3728,0.0,0.01546355,0.0,1000
L2133_2134_138,2133,2134,0.0,0.02541833,0.0,250
L223_3404_138,223,3404,0.0,0.00548471,0.0,2000
L3445_3458_138,3445,3458,0.0,0.01080528,0.0,1000
L1036_2852_138,1036,2852,0.0,0.0055262,0.0,250
L3244_3311_138,3244,3311,0.0,0.00074593,0.0,999999
L125_3376_138,125,3376,0.0,0.00851599,0.0,1000
L2869_3623_138,2869,3623,0.0,0.00337622,0.0,2000
L1305_1744_138,1305,1744,0.0,0.03004679,0.0,250
L98_3332_138,98,3332,0.0,0.00582881,0.0,2000
L2663_2664_138,2663,2664,0.0,0.01056384,0.0,250
L1592_1836_345,1592,1836,0.0,0.00374512,0.0,2400
L1421_1422_138,1421,1422,0.0,0.0161218,0.0,500
L476_480_138,476,480,0.0,0.01758657,0.0,250
L2301_2554_138,2301,2554,0.0,0.00120081,0.0,999999
L843_1905_138,843,1905,0.0,0.06894255,0.0,250
L408_411_138,408,411,0.0,0.01548395,0.0,250
L1783_3213_138,1783,3213,0.0,0.00174923,0.0,999999
L3263_3362_138,3263,3362,0.0,0.00080347,0.0,999999
L2016_2354_138,2016,2354,0.0,0.00180809,0.0,999999
L2929_3655_138,2929,3655,0.0,0.00129625,0.0,999999
L196_3699_138,196,3699,0.0,0.00441789,0.0,2000
L528_3203_138,528,3203,0.0,0.00091232,0.0,999999
L1069_1743_138,1069,1743,0.0,0.01957526,0.0,250
L2197_2821_138,2197,2821,0.0,0.00908937,0.0,250
L769_771_138,769,771,0.0,0.02195246,0.0,250
L2161_3739_138,2161,3739,0.0,0.01701071,0.0,1000
L390_1898_138,390,1898,0.0,0.01384934,0.0,250
L2225_2633_138,2225,2633,0.0,0.04890196,0.0,250
L351_352_138,351,352,0.0,0.04421889,0.0,250
L485_2474_138,485,2474,0.0,0.01222147,0.0,500
L3003_3572_345,3003,3572,0.0,0.00214638,0.0,4800
L290_3392_138,290,3392,0.0,0.00498719,0.0,2000
L2973_3591_138,2973,3591,0.0,0.01907044,0.0,2000
L1200_1201_138,1200,1201,0.0,0.03417948,0.0,250
L793_925_138,793,925,0.0,0.00524759,0.0,693
L69_156_138,69,156,0.0,0.03666903,0.0,250
L1883_2894_138,1883,2894,0.0,0.00528809,0.0,250
L138_3412_230,138,3412,0.0,0.0032272,0.0,4800
L1689_1800_138,1689,1800,0.0,0.00483727,0.0,500
L2354_3401_138,2354,3401,0.0,0.0023278,0.0,2000
L446_1924_138,446,1924,0.0,0.06617501,0.0,250
L873_917_138,873,917,0.0,0.00996384,0.0,999999
L2637_3421_138,2637,3421,0.0,0.00286032,0.0,2000
L189_1810_138,189,1810,0.0,0.03318222,0.0,250
L3573_3574_138,3573,3574,0.0,0.00923988,0.0,2000
L3576_3717_138,3576,3717,0.0,0.00058014,0.0,999999
L2999_3580_138,2999,3580,0.0,0.00460691,0.0,2000
L2781_3672_138,2781,3672,0.0,0.00262395,0.0,2000
L2580_3753_138,2580,3753,0.0,0.00324255,0.0,1000
L1402_1406_138,1402,1406,0.0,0.00202911,0.0,500
L298_3395_138,298,3395,0.0,0.0018132,0.0,999999
L2000_3518_138,2000,3518,0.0,0.00234127,0.0,2000
L2181_3678_138,2181,3678,0.0,0.00094475,0.0,999999
L2530_2541_138,2530,2541,0.0,0.01263117,0.0,500
L2866_3528_138,2866,3528,0.0,0.02058059,0.0,1000
L1112_3277_138,1112,3277,0.0,0.00524342,0.0,1000
L898_1187_138,898,1187,0.0,0.04714521,0.0,250
L283_284_138,283,284,0.0,0.0062951,0.0,250
L1900_3682_345,1900,3682,0.0,0.00080482,0.0,4800
L2085_2704_138,2085,2704,0.0,0.00315361,0.0,500
L462_2438_138,462,2438,0.0,0.01789831,0.0,250
L550_551_138,550,551,0.0,0.00067048,0.0,999999
L1486_3143_345,1486,3143,0.0,0.00114152,0.0,4800
L434_1432_138,434,1432,0.0,0.02744439,0.0,250
L514_1374_138,514,1374,0.0,0.10605091,0.0,250
L1333_1425_138,1333,1425,0.0,0.02399242,0.0,250
L948_1336_138,948,1336,0.0,0.00311475,0.0,250
L2235_2944_138,2235,2944,0.0,0.03929378,0.0,250
L2846_3751_138,2846,3751,0.0,0.00749223,0.0,1000
L1909_3096_138,1909,3096,0.0,0.02741547,0.0,1000
L2432_2433_138,2432,2433,0.0,0.01123024,0.0,250
L1547_3556_345,1547,3556,0.0,0.0011764,0.0,9600
L2503_3509_138,2503,3509,0.0,0.0027809,0.0,2000
L43_3507_138,43,3507,0.0,0.02487824,0.0,2000
L505_935_138,505,935,0.0,0.06081956,0.0,500
L1900_3639_345,1900,3639,0.0,0.00023355,0.0,999999
L1001_3364_138,1001,3364,0.0,0.00466514,0.0,3000
L727_902_138,727,902,0.0,0.01327264,0.0,250
L2467_2468_138,2467,2468,0.0,0.00063216,0.0,999999
L1768_3195_138,1768,3195,0.0,0.00161002,0.0,999999
L644_645_138,644,645,0.0,0.02422386,0.0,250
L1039_2854_138,1039,2854,0.0,0.00573965,0.0,250
L1297_1774_138,1297,1774,0.0,0.00262134,0.0,500
L60_3224_138,60,3224,0.0,0.00838721,0.0,1000
L2267_2380_138,2267,2380,0.0,0.00692865,0.0,500
L1386_1522_345,1386,1522,0.0,0.00469596,0.0,2400
L1206_2113_138,1206,2113,0.0,0.02392227,0.0,250
L1133_1378_138,1133,1378,0.0,0.00211754,0.0,250
L1183_3330_138,1183,3330,0.0,0.00600652,0.0,2000
L1744_2037_345,1744,2037,0.0,0.00228518,0.0,2400
L391_392_138,391,392,0.0,0.01451565,0.0,250
L3443_3467_138,3443,3467,0.0,0.00043192,0.0,999999
L1804_2154_345,1804,2154,0.0,0.0102162,0.0,2400
L41_42_345,41,42,0.0,0.00648012,0.0,2400
L1377_3289_138,1377,3289,0.0,0.01396623,0.0,1000
L770_2226_138,770,2226,0.0,0.01132397,0.0,250
L2744_2745_138,2744,2745,0.0,0.00573898,0.0,250
L2612_3570_138,2612,3570,0.0,0.00516168,0.0,1000
L3576_3626_138,3576,3626,0.0,0.0004834,0.0,999999
L2060_3693_138,2060,3693,0.0,0.00099968,0.0,999999
L1956_3102_138,1956,3102,0.0,0.00698347,0.0,1000
L440_1673_345,440,1673,0.0,0.00800218,0.0,2400
L1711_3262_138,1711,3262,0.0,0.00674064,0.0,1000
L2483_3558_138,2483,3558,0.0,0.0030697,0.0,2000
L2902_3612_138,2902,3612,0.0,0.00560986,0.0,2000
L2912_3613_138,2912,3613,0.0,0.00148803,0.0,999999
L2465_3461_138,2465,3461,0.0,0.08178721,0.0,1000
L2922_3709_138,2922,3709,0.0,0.00356299,0.0,2000
L2985_3317_138,2985,3317,0.0,0.00196602,0.0,999999
L1798_3201_138,1798,3201,0.0,0.02120562,0.0,1000
L2931_3657_345,2931,3657,0.0,0.00146918,0.0,4800
L1102_1389_138,1102,1389,0.0,0.00633467,0.0,250
L684_3449_138,684,3449,0.0,0.0244663,0.0,1000
L2696_3720_138,2696,3720,0.0,0.01741878,0.0,1000
L1579_2649_345,1579,2649,0.0,0.00395903,0.0,2400
L1770_3191_138,1770,3191,0.0,0.00328231,0.0,2000
L1403_3242_345,1403,3242,0.0,0.00066104,0.0,4800
L323_324_138,323,324,0.0,0.0171356,0.0,250
L102_3160_138,102,3160,0.0,0.0035852,0.0,1000
L1292_1800_138,1292,1800,0.0,0.00887646,0.0,500
L1063_3255_138,1063,3255,0.0,0.00225609,0.0,1000
L1246_1247_138,1246,1247,0.0,0.00188773,0.0,999999
L3125_3127_138,3125,3127,0.0,0.00090555,0.0,999999
L414_1058_138,414,1058,0.0,0.01092608,0.0,250
L1010_2820_138,1010,2820,0.0,0.00705477,0.0,500
L768_770_138,768,770,0.0,0.02015333,0.0,250
L2277_3732_138,2277,3732,0.0,0.00462887,0.0,2000
L2570_2794_138,2570,2794,0.0,0.04751446,0.0,250
L537_988_138,537,988,0.0,0.01750389,0.0,250
L586_2515_138,586,2515,0.0,0.00827222,0.0,250
L907_3563_138,907,3563,0.0,0.00942738,0.0,1000
L1796_3382_138,1796,3382,0.0,0.00649534,0.0,2000
L1681_3593_345,1681,3593,0.0,0.00161565,0.0,4800
L3650_3651_138,3650,3651,0.0,0.00157169,0.0,999999
L1218_3196_138,1218,3196,0.0,0.02350018,0.0,1000
L2799_3535_138,2799,3535,0.0,0.01925428,0.0,1000
L1152_3342_138,1152,3342,0.0,0.0011436,0.0,999999
L1344_1345_138,1344,1345,0.0,0.01185553,0.0,250
L634_1531_345,634,1531,0.0,0.00237761,0.0,2400
L1305_3136_138,1305,3136,0.0,0.00774672,0.0,2000
L102_103_138,102,103,0.0,0.00189236,0.0,999999
L1077_3349_138,1077,3349,0.0,0.00804243,0.0,1000
L714_715_138,714,715,0.0,0.00147604,0.0,999999
L1604_2870_345,1604,2870,0.0,0.00064023,0.0,2400
L1340_2816_138,1340,2816,0.0,0.00442023,0.0,250
L963_3674_138,963,3674,0.0,0.00137816,0.0,999999
L2652_2653_138,2652,2653,0.0,0.00929184,0.0,250
L900_1477_345,900,1477,0.0,0.00041945,0.0,2400
L1880_2148_345,1880,2148,0.0,0.00110841,0.0,2400
L2628_3587_138,2628,3587,0.0,0.00113221,0.0,999999
L2143_2907_138,2143,2907,0.0,0.01722605,0.0,250
L1281_1574_138,1281,1574,0.0,0.00694662,0.0,250
L1318_3291_138,1318,3291,0.0,0.00398957,0.0,1000
L2216_3131_138,2216,3131,0.0,0.01521784,0.0,1000
L908_934_138,908,934,0.0,0.00392888,0.0,250
L1418_1576_138,1418,1576,0.0,0.00843201,0.0,250
L1003_2081_138,1003,2081,0.0,0.00384733,0.0,500
L1096_1746_138,1096,1746,0.0,0.0068024,0.0,250
L1944_3566_138,1944,3566,0.0,0.02516771,0.0,1000
L2531_3713_138,2531,3713,0.0,0.0012478,0.0,999999
L1541_1543_345,1541,1543,0.0,0.00569774,0.0,2400
L104_931_138,104,931,0.0,0.00132892,0.0,999999
L1779_1786_138,1779,1786,0.0,0.01049064,0.0,250
L1967_1968_138,1967,1968,0.0,0.00397879,0.0,250
L1997_3518_138,1997,3518,0.0,0.00185251,0.0,999999
L2844_2990_138,2844,2990,0.0,0.00678148,0.0,250
L3647_3737_138,3647,3737,0.0,0.01021874,0.0,1000
L1303_1316_138,1303,1316,0.0,0.00829703,0.0,500
L2079_3555_138,2079,3555,0.0,0.01443535,0.0,2000
L1877_2757_138,1877,2757,0.0,0.00051937,0.0,999999
L54_1816_138,54,1816,0.0,0.00121542,0.0,999999
L2296_2297_138,2296,2297,0.0,0.0325684,0.0,250
L2528_2529_138,2528,2529,0.0,0.03071142,0.0,250
L1902_3656_138,1902,3656,0.0,0.00278592,0.0,1000
L995_2604_138,995,2604,0.0,0.01240864,0.0,250
L1124_1128_138,1124,1128,0.0,0.00569972,0.0,250
L1639_1644_138,1639,1644,0.0,0.00737453,0.0,250
L301_3394_138,301,3394,0.0,0.00488328,0.0,2000
L3632_3637_138,3632,3637,0.0,0.01144273,0.0,2000
L1108_1448_138,1108,1448,0.0,0.0128644,0.0,250
L1557_2943_345,1557,2943,0.0,0.00098218,0.0,2400
L1041_2811_138,1041,2811,0.0,0.00687783,0.0,500
L1296_1764_138,1296,1764,0.0,0.01914752,0.0,250
L3538_3562_138,3538,3562,0.0,0.04485345,0.0,1000
L926_1973_138,926,1973,0.0,0.01936914,0.0,250
L1046_2073_138,1046,2073,0.0,0.00486338,0.0,500
L3308_3310_138,3308,3310,0.0,0.00022957,0.0,999999
L639_1535_138,639,1535,0.0,0.02614359,0.0,250
L2892_3705_138,2892,3705,0.0,0.00318655,0.0,2000
L100_108_138,100,108,0.0,0.00334257,0.0,500
L1993_2476_138,1993,2476,0.0,0.00046385,0.0,999999
L1698_1699_138,1698,1699,0.0,0.01485302,0.0,250
L2166_2632_138,2166,2632,0.0,0.01713241,0.0,250
L1280_1676_138,1280,1676,0.0,0.0309372,0.0,250
L646_3291_138,646,3291,0.0,0.00509177,0.0,1000
L1526_3108_138,1526,3108,0.0,0.00146222,0.0,999999
L1147_1220_138,1147,1220,0.0,0.00178383,0.0,999999
L1325_2104_138,1325,2104,0.0,0.03580596,0.0,250
L2724_3579_138,2724,3579,0.0,0.0023321,0.0,2000
L1980_2766_138,1980,2766,0.0,0.00963987,0.0,250
L623_627_138,623,627,0.0,0.00471719,0.0,250
L210_212_138,210,212,0.0,0.00798342,0.0,500
L878_1920_138,878,1920,0.0,0.0074628,0.0,250
L3667_3668_138,3667,3668,0.0,0.01506767,0.0,1000
L1324_3308_138,1324,3308,0.0,0.00273606,0.0,1000
L1431_1433_138,1431,1433,0.0,0.02050862,0.0,250
L1148_1149_138,1148,1149,0.0,0.02129145,0.0,250
L1182_3330_138,1182,3330,0.0,0.00541613,0.0,2000
L1306_3224_138,1306,3224,0.0,0.00469508,0.0,2000
L926_3680_138,926,3680,0.0,0.01860016,0.0,1000
L627_3444_138,627,3444,0.0,0.09207527,0.0,1000
L530_838_138,530,838,0.0,0.00094066,0.0,999999
L1643_1869_345,1643,1869,0.0,0.00157032,0.0,2400
L1147_1221_138,1147,1221,0.0,0.000499,0.0,999999
L297_3395_138,297,3395,0.0,0.0164245,0.0,1000
L3227_3228_138,3227,3228,0.0,0.00479116,0.0,2000
L384_1093_138,384,1093,0.0,0.00901278,0.0,250
L1294_1382_138,1294,1382,0.0,0.00596895,0.0,250
L361_1810_138,361,1810,0.0,0.04091486,0.0,250
L1502_2668_345,1502,2668,0.0,0.00093593,0.0,2400
L892_3120_138,892,3120,0.0,0.00569275,0.0,1000
L752_1467_138,752,1467,0.0,0.01154037,0.0,250
L2137_2139_138,2137,2139,0.0,0.04352999,0.0,250
L765_766_138,765,766,0.0,0.02306884,0.0,250
L1091_1399_138,1091,1399,0.0,0.00556077,0.0,750
L2486_2498_138,2486,2498,0.0,0.00503758,0.0,250
L1469_3483_138,1469,3483,0.0,0.01280557,0.0,1000
L794_2758_138,794,2758,0.0,0.00354272,0.0,250
L1741_3690_138,1741,3690,0.0,0.00649389,0.0,1000
L706_3456_138,706,3456,0.0,0.01362867,0.0,1000
L2100_3438_138,2100,3438,0.0,0.02065672,0.0,2000
L302_306_138,302,306,0.0,0.00681483,0.0,250
L1986_1987_138,1986,1987,0.0,0.00767266,0.0,500
L1282_3112_138,1282,3112,0.0,0.05815101,0.0,1000
L1578_3694_345,1578,3694,0.0,0.00075217,0.0,4800
L2272_2512_138,2272,2512,0.0,0.02447877,0.0,250
L2121_2968_138,2121,2968,0.0,0.04449073,0.0,250
L1268_3168_138,1268,3168,0.0,0.00297846,0.0,2000
L1160_1835_138,1160,1835,0.0,0.01567513,0.0,500
L1309_3276_138,1309,3276,0.0,0.00447113,0.0,1000
L2553_2718_138,2553,2718,0.0,0.0041355,0.0,250
L1000_3666_138,1000,3666,0.0,0.01732468,0.0,1000
L1857_3169_138,1857,3169,0.0,0.00587466,0.0,2000
L312_313_138,312,313,0.0,0.00070838,0.0,999999
L1388_1389_138,1388,1389,0.0,0.00602205,0.0,250
L3506_3527_138,3506,3527,0.0,0.00031869,0.0,999999
L1196_1487_138,1196,1487,0.0,0.0422792,0.0,250
L1413_3288_138,1413,3288,0.0,0.00178837,0.0,999999
L1392_3355_138,1392,3355,0.0,0.03072589,0.0,1000
L2404_3493_138,2404,3493,0.0,0.00167833,0.0,999999
L1579_2895_345,1579,2895,0.0,0.00535721,0.0,2400
L1498_3197_138,1498,3197,0.0,0.00598846,0.0,1000
L2660_3556_138,2660,3556,0.0,0.02354604,0.0,1000
L253_3398_138,253,3398,0.0,0.00128974,0.0,999999
L935_1594_345,935,1594,0.0,0.0117394,0.0,2400
L59_1327_138,59,1327,0.0,0.00640067,0.0,250
L244_245_138,244,245,0.0,0.01362669,0.0,250
L374_376_138,374,376,0.0,0.01328523,0.0,250
L3596_3691_138,3596,3691,0.0,0.01146872,0.0,2000
L1154_3342_138,1154,3342,0.0,0.00083093,0.0,999999
L621_622_138,621,622,0.0,0.01432418,0.0,250
L730_3457_138,730,3457,0.0,0.00637944,0.0,1000
L1282_3216_138,1282,3216,0.0,0.02785338,0.0,1000
L2038_2557_138,2038,2557,0.0,0.02442343,0.0,500
L49_1712_138,49,1712,0.0,0.00441998,0.0,250
L219_1499_345,219,1499,0.0,0.00576069,0.0,2400
L634_3373_138,634,3373,0.0,0.00409664,0.0,2000
L2250_2568_138,2250,2568,0.0,0.02830152,0.0,250
L1943_3701_138,1943,3701,0.0,0.0082627,0.0,1000
L1341_3606_138,1341,3606,0.0,0.01166889,0.0,1000
L251_3260_138,251,3260,0.0,0.00298562,0.0,999999
L724_727_138,724,727,0.0,0.05178487,0.0,250
L900_3392_138,900,3392,0.0,0.01889754,0.0,1000
L3467_3468_138,3467,3468,0.0,0.00055281,0.0,999999
L2538_2539_138,2538,2539,0.0,0.02158774,0.0,250
L579_589_138,579,589,0.0,0.02502607,0.0,250
L595_1489_345,595,1489,0.0,0.00225337,0.0,2400
L306_308_138,306,308,0.0,0.01090186,0.0,250
L2507_3748_138,2507,3748,0.0,0.00679488,0.0,2000
L2148_2652_138,2148,2652,0.0,0.00632645,0.0,250
L3750_3751_138,3750,3751,0.0,0.00250564,0.0,2000
L1060_1370_138,1060,1370,0.0,0.01066195,0.0,250
L620_3498_138,620,3498,0.0,0.00948335,0.0,1000
L1781_1786_138,1781,1786,0.0,0.00617294,0.0,500
L2342_2346_138,2342,2346,0.0,0.01750727,0.0,250
L359_1425_138,359,1425,0.0,0.06164527,0.0,250
L1772_3221_138,1772,3221,0.0,0.00389208,0.0,1000
L2227_2532_138,2227,2532,0.0,0.08527526,0.0,250
L97_3428_345,97,3428,0.0,0.00019008,0.0,999999
L979_3094_138,979,3094,0.0,0.03733204,0.0,1000
L799_1274_138,799,1274,0.0,0.00609121,0.0,250
L1805_1806_345,1805,1806,0.0,0.00223303,0.0,2400
L1283_3216_138,1283,3216,0.0,0.00440939,0.0,1000
L2651_3604_138,2651,3604,0.0,0.00965722,0.0,1000
L697_699_138,697,699,0.0,0.00340558,0.0,250
L2915_2917_138,2915,2917,0.0,0.01798421,0.0,250
L650_3371_138,650,3371,0.0,0.01076486,0.0,1000
L232_1427_138,232,1427,0.0,0.15608988,0.0,250
L2153_2577_138,2153,2577,0.0,0.01210922,0.0,250
L1535_3106_138,1535,3106,0.0,0.00932799,0.0,1000
L1095_1747_138,1095,1747,0.0,0.00917639,0.0,250
L1011_2056_138,1011,2056,0.0,0.00617017,0.0,250
L3250_3253_138,3250,3253,0.0,0.0002205,0.0,999999
L1168_3340_138,1168,3340,0.0,0.01143467,0.0,1000
L729_731_138,729,731,0.0,0.04823608,0.0,250
L3716_3739_138,3716,3739,0.0,0.00034918,0.0,999999
L94_468_138,94,468,0.0,0.01382783,0.0,250
L1180_1238_138,1180,1238,0.0,0.04963068,0.0,250
L259_281_138,259,281,0.0,0.02810781,0.0,250
L2969_3731_138,2969,3731,0.0,0.00692815,0.0,2000
L1584_1585_345,1584,1585,0.0,0.00344057,0.0,2400
L3567_3729_138,3567,3729,0.0,0.00870184,0.0,1000
L961_2170_138,961,2170,0.0,0.04106963,0.0,250
L1629_2967_345,1629,2967,0.0,0.00526265,0.0,2400
L3628_3630_138,3628,3630,0.0,0.00039456,0.0,999999
L1165_3333_138,1165,3333,0.0,0.00764238,0.0,2000
L2154_2519_138,2154,2519,0.0,0.05136424,0.0,306
L471_2370_138,471,2370,0.0,0.02783881,0.0,250
L510_3435_138,510,3435,0.0,0.05898655,0.0,1000
L604_2168_138,604,2168,0.0,0.04367023,0.0,250
L1098_1380_138,1098,1380,0.0,0.0050589,0.0,250
L946_1561_138,946,1561,0.0,0.0052805,0.0,500
L224_1208_138,224,1208,0.0,0.02434868,0.0,500
L2813_3705_138,2813,3705,0.0,0.00111404,0.0,999999
L114_1685_345,114,1685,0.0,0.00136594,0.0,2400
L571_2708_138,571,2708,0.0,0.00264112,0.0,250
L1250_1437_138,1250,1437,0.0,0.04238763,0.0,250
L207_3543_138,207,3543,0.0,0.01817388,0.0,1000
L2569_2798_138,2569,2798,0.0,0.00961271,0.0,250
L2526_2527_138,2526,2527,0.0,0.01690248,0.0,250
L33_2467_138,33,2467,0.0,0.06147928,0.0,500
L10_748_345,10,748,0.0,0.00062142,0.0,2400
L2615_3005_345,2615,3005,0.0,0.00057758,0.0,2400
L1291_3302_138,1291,3302,0.0,0.00892956,0.0,1000
L2958_3578_345,2958,3578,0.0,0.00051448,0.0,4800
L141_143_138,141,143,0.0,0.0085314,0.0,500
L1969_3707_138,1969,3707,0.0,0.01069494,0.0,1000
L1120_1123_138,1120,1123,0.0,0.0063251,0.0,500
L434_1400_138,434,1400,0.0,0.02620238,0.0,250
L668_1068_138,668,1068,0.0,0.01387783,0.0,250
L561_1836_138,561,1836,0.0,0.08227737,0.0,250
L961_1542_345,961,1542,0.0,0.00741836,0.0,2400
L2640_2642_138,2640,2642,0.0,0.00309585,0.0,500
L2160_2161_138,2160,2161,0.0,0.02833709,0.0,250
L30_2461_138,30,2461,0.0,0.0009764,0.0,999999
L1849_1866_138,1849,1866,0.0,0.00081529,0.0,999999
L104_105_138,104,105,0.0,0.00335939,0.0,500
L2107_2826_138,2107,2826,0.0,0.01616003,0.0,250
L59_2666_138,59,2666,0.0,0.00553463,0.0,250
L1040_2863_138,1040,2863,0.0,0.00751529,0.0,500
L249_1479_138,249,1479,0.0,0.06367626,0.0,250
L3591_3745_138,3591,3745,0.0,0.00033078,0.0,999999
L665_666_138,665,666,0.0,0.01377566,0.0,250
L2061_2935_345,2061,2935,0.0,0.00082471,0.0,2400
L711_2264_138,711,2264,0.0,0.00088945,0.0,999999
L2834_3728_138,2834,3728,0.0,0.00331042,0.0,2000
L2037_3215_345,2037,3215,0.0,0.00141681,0.0,4800
L1966_3533_138,1966,3533,0.0,0.00387592,0.0,1000
L440_1254_138,440,1254,0.0,0.0017213,0.0,999999
L920_3357_138,920,3357,0.0,0.01245764,0.0,1000
L2073_2858_138,2073,2858,0.0,0.00612473,0.0,500
L236_3401_138,236,3401,0.0,0.00100919,0.0,999999
L2901_2902_138,2901,2902,0.0,0.0086368,0.0,250
L1707_1708_345,1707,1708,0.0,0.00124551,0.0,2400
L306_311_138,306,311,0.0,0.01234826,0.0,250
L2551_2552_138,2551,2552,0.0,0.03824626,0.0,250
L1327_2510_138,1327,2510,0.0,0.01243714,0.0,250
L2302_2949_138,2302,2949,0.0,0.01181981,0.0,250
L435_1400_138,435,1400,0.0,0.04034684,0.0,500
L2049_3605_138,2049,3605,0.0,0.03591127,0.0,1000
L687_3464_138,687,3464,0.0,0.10500466,0.0,1000
L1607_1608_138,1607,1608,0.0,0.00963595,0.0,500
L672_3666_138,672,3666,0.0,0.00118717,0.0,999999
L972_1741_138,972,1741,0.0,0.00886114,0.0,250
L56_2477_138,56,2477,0.0,0.00207393,0.0,250
L1726_3107_138,1726,3107,0.0,0.02911466,0.0,2000
L1304_1762_138,1304,1762,0.0,0.00616895,0.0,250
L3553_3734_138,3553,3734,0.0,0.0096146,0.0,1000
L2067_3001_138,2067,3001,0.0,0.00374462,0.0,250
L2633_2936_345,2633,2936,0.0,0.00270666,0.0,2400
L1131_3347_138,1131,3347,0.0,0.00233798,0.0,1000
L712_3492_138,712,3492,0.0,0.00116719,0.0,999999
L44_465_345,44,465,0.0,0.0004283,0.0,2400
L2024_3602_138,2024,3602,0.0,0.01940134,0.0,1000
L1484_3376_345,1484,3376,0.0,0.00281922,0.0,4800
L1812_3145_345,1812,3145,0.0,0.00806163,0.0,9600
L421_3114_138,421,3114,0.0,0.0064339,0.0,1000
L128_502_138,128,502,0.0,0.0353715,0.0,250
L235_3143_138,235,3143,0.0,0.00772177,0.0,1000
L1016_3290_138,1016,3290,0.0,0.00116596,0.0,999999
L1566_3465_345,1566,3465,0.0,0.00369424,0.0,9600
L3201_3361_138,3201,3361,0.0,0.01225556,0.0,1000
L1217_3326_138,1217,3326,0.0,0.01217432,0.0,1000
L1493_2931_345,1493,2931,0.0,0.00067341,0.0,2400
L322_324_138,322,324,0.0,0.02366193,0.0,250
L1031_2929_138,1031,2929,0.0,0.00509371,0.0,500
L2957_2958_345,2957,2958,0.0,0.00168047,0.0,2400
L1350_1524_138,1350,1524,0.0,0.0140897,0.0,500
L623_3458_138,623,3458,0.0,0.01639945,0.0,1000
L3273_3423_138,3273,3423,0.0,0.00022658,0.0,999999
L1947_1948_138,1947,1948,0.0,0.00050063,0.0,999999
L1167_2186_138,1167,2186,0.0,0.00726192,0.0,500
L396_3537_138,396,3537,0.0,0.02024523,0.0,1000
L3219_3301_138,3219,3301,0.0,0.00024298,0.0,999999
L777_1594_345,777,1594,0.0,0.00195844,0.0,2400
L878_1907_138,878,1907,0.0,0.08393258,0.0,250
L1778_3432_138,1778,3432,0.0,0.00619203,0.0,1000
L2918_3529_138,2918,3529,0.0,0.00545147,0.0,2000
L1325_1917_138,1325,1917,0.0,0.0829668,0.0,250
L1141_1409_138,1141,1409,0.0,0.00589947,0.0,250
L1397_1398_138,1397,1398,0.0,0.01251423,0.0,500
L947_3609_138,947,3609,0.0,0.00586826,0.0,2000
L11_1634_345,11,1634,0.0,0.00302123,0.0,2400
L906_1797_138,906,1797,0.0,0.00256895,0.0,250
L186_187_138,186,187,0.0,0.04796364,0.0,250
L433_3113_138,433,3113,0.0,0.00376072,0.0,2000
L1097_1746_138,1097,1746,0.0,0.01720847,0.0,250
L769_772_138,769,772,0.0,0.01996885,0.0,250
L2643_3496_138,2643,3496,0.0,0.01397229,0.0,1000
L1933_3597_138,1933,3597,0.0,0.00427576,0.0,1000
L221_222_138,221,222,0.0,0.02382934,0.0,250
L61_2778_138,61,2778,0.0,0.00698502,0.0,250
L1119_3350_138,1119,3350,0.0,0.0122166,0.0,1000
L1779_3185_138,1779,3185,0.0,0.00606249,0.0,1000
L2879_3581_138,2879,3581,0.0,0.00878078,0.0,2000
L3319_3335_138,3319,3335,0.0,0.00101863,0.0,999999
L1157_1842_345,1157,1842,0.0,0.00303485,0.0,2400
L704_2751_138,704,2751,0.0,0.02008009,0.0,500
L2931_3750_345,2931,3750,0.0,0.00030614,0.0,4800
L664_3256_138,664,3256,0.0,0.02160223,0.0,1000
L150_3344_138,150,3344,0.0,0.00882119,0.0,1000
L139_1142_230,139,1142,0.0,0.00348325,0.0,600
L87_2156_138,87,2156,0.0,0.01908212,0.0,279
L635_1387_138,635,1387,0.0,0.01696193,0.0,250
L1033_3757_138,1033,3757,0.0,0.00235204,0.0,2000
L2691_3140_138,2691,3140,0.0,0.00211865,0.0,1000
L1382_1639_138,1382,1639,0.0,0.00707693,0.0,500
L1946_2624_138,1946,2624,0.0,0.0141509,0.0,250
L3273_3328_138,3273,3328,0.0,0.00642314,0.0,2000
