UID,From Bus,To Bus,R,X,B,Cont Rating
L291_761,291,761,0.0,0.00197362,0.0,999999
L654_747,654,747,0.0,0.00110376,0.0,999999
L319_908,319,908,0.0,0.00143871,0.0,999999
L200_202,200,202,0.0,0.09537314,0.0,200
L409_449,409,449,0.0,0.05503954,0.0,200
L247_248,247,248,0.0,0.01515837,0.0,200
L245_764,245,764,0.0,0.06253535,0.0,999999
L94_849,94,849,0.0,0.0136519,0.0,999999
L214_924,214,924,0.0,0.0008416,0.0,999999
L941_964,941,964,0.0,0.02117283,0.0,999999
L211_636,211,636,0.0,0.00315684,0.0,600
L147_599,147,599,0.0,0.01103043,0.0,200
L202_721,202,721,0.0,0.12127611,0.0,200
L694_845,694,845,0.0,0.00153971,0.0,999999
L920_963,920,963,0.0,0.0020516,0.0,999999
L217_421,217,421,0.0,0.00625776,0.0,1200
L110_141,110,141,0.0,0.0114294,0.0,200
L593_752,593,752,0.0,0.05921645,0.0,999999
L75_167,75,167,0.0,0.00790108,0.0,200
L238_892,238,892,0.0,0.01628422,0.0,999999
L168_930,168,930,0.0,0.04584236,0.0,999999
L155_625,155,625,0.0,0.03309137,0.0,200
L314_462,314,462,0.0,0.00994234,0.0,200
L264_677,264,677,0.0,0.01000336,0.0,200
L419_918,419,918,0.0,0.00221054,0.0,999999
L77_285,77,285,0.0,0.00256361,0.0,999999
L355_550,355,550,0.0,0.00799512,0.0,200
L801_802,801,802,0.0,0.00392834,0.0,999999
L42_183,42,183,0.0,0.10412456,0.0,200
L862_863,862,863,0.0,0.01529237,0.0,999999
L18_908,18,908,0.0,0.02117574,0.0,999999
L518_644,518,644,0.0,0.0180297,0.0,200
L816_886,816,886,0.0,0.00180548,0.0,999999
L841_851,841,851,0.0,0.02047779,0.0,999999
L328_821,328,821,0.0,0.00209111,0.0,999999
L515_711,515,711,0.0,0.05095562,0.0,200
L60_61,60,61,0.0,0.00301254,0.0,999999
L870_872,870,872,0.0,0.01889862,0.0,999999
L188_929,188,929,0.0,0.07076791,0.0,999999
L321_716,321,716,0.0,0.00066833,0.0,600
L830_881,830,881,0.0,0.00070263,0.0,999999
L141_922,141,922,0.0,0.08420936,0.0,999999
L186_188,186,188,0.0,0.04909526,0.0,200
L964_965,964,965,0.0,0.01623071,0.0,999999
L527_528,527,528,0.0,0.05662989,0.0,200
L380_540,380,540,0.0,0.00121324,0.0,999999
L378_819,378,819,0.0,0.12805519,0.0,999999
L410_801,410,801,0.0,3.983e-05,0.0,999999
L403_792,403,792,0.0,0.00209502,0.0,999999
L836_907,836,907,0.0,0.00575929,0.0,999999
L588_686,588,686,0.0,0.00369592,0.0,200
L251_898,251,898,0.0,0.0141654,0.0,999999
L356_785,356,785,0.0,0.00099928,0.0,999999
L9_122,9,122,0.0,0.01953615,0.0,200
L252_253,252,253,0.0,0.01440706,0.0,200
L584_766,584,766,0.0,0.00590649,0.0,999999
L260_864,260,864,0.0,0.00652316,0.0,999999
L593_744,593,744,0.0,0.10931565,0.0,999999
L646_711,646,711,0.0,0.11187755,0.0,200
L272_273,272,273,0.0,0.04316156,0.0,200
L606_778,606,778,0.0,0.00503513,0.0,999999
L653_710,653,710,0.0,0.00626624,0.0,200
L543_819,543,819,0.0,0.01069047,0.0,999999
L897_950,897,950,0.0,0.00104807,0.0,999999
L545_757,545,757,0.0,0.00164789,0.0,999999
L949_959,949,959,0.0,0.03596306,0.0,999999
L464_890,464,890,0.0,0.00299468,0.0,999999
L655_750,655,750,0.0,0.00199008,0.0,999999
L166_800,166,800,0.0,0.0031349,0.0,999999
L251_252,251,252,0.0,0.00207646,0.0,999999
L173_896,173,896,0.0,0.02374661,0.0,999999
L69_963,69,963,0.0,0.01726198,0.0,999999
L789_812,789,812,0.0,0.02160573,0.0,999999
L532_553,532,553,0.0,0.09900776,0.0,200
L63_757,63,757,0.0,0.00351228,0.0,999999
L643_644,643,644,0.0,0.02831259,0.0,200
L31_32,31,32,0.0,0.08633134,0.0,200
L387_404,387,404,0.0,0.0438355,0.0,200
L402_937,402,937,0.0,0.01619043,0.0,999999
L261_836,261,836,0.0,0.00732847,0.0,999999
L248_876,248,876,0.0,0.01601755,0.0,999999
L591_770,591,770,0.0,0.00839943,0.0,999999
L464_852,464,852,0.0,0.00531925,0.0,999999
L112_274,112,274,0.0,0.01071101,0.0,600
L354_537,354,537,0.0,0.00266457,0.0,2400
L11_286,11,286,0.0,0.04701125,0.0,200
L75_816,75,816,0.0,0.02391967,0.0,999999
L860_907,860,907,0.0,0.00214994,0.0,999999
L313_315,313,315,0.0,0.02050345,0.0,200
L569_913,569,913,0.0,0.00126192,0.0,999999
L772_773,772,773,0.0,0.02868621,0.0,999999
L362_791,362,791,0.0,0.00769951,0.0,999999
L149_549,149,549,0.0,0.04002027,0.0,200
L874_876,874,876,0.0,0.03706042,0.0,999999
L26_252,26,252,0.0,0.05959891,0.0,200
L240_911,240,911,0.0,0.0034189,0.0,999999
L215_709,215,709,0.0,0.00390484,0.0,6600
L548_775,548,775,0.0,0.02667136,0.0,999999
L415_726,415,726,0.0,0.00271281,0.0,1200
L367_369,367,369,0.0,0.05054389,0.0,200
L347_482,347,482,0.0,0.09506314,0.0,200
L861_862,861,862,0.0,0.00294315,0.0,999999
L238_906,238,906,0.0,0.0099638,0.0,999999
L338_918,338,918,0.0,0.02659727,0.0,999999
L245_247,245,247,0.0,0.03046828,0.0,200
L153_812,153,812,0.0,0.00962299,0.0,999999
L447_920,447,920,0.0,0.12652988,0.0,999999
L4_94,4,94,0.0,0.02103655,0.0,200
L315_814,315,814,0.0,0.00192843,0.0,999999
L260_837,260,837,0.0,0.01748558,0.0,999999
L200_525,200,525,0.0,0.01263536,0.0,200
L59_390,59,390,0.0,0.00045182,0.0,1200
L551_648,551,648,0.0,0.02304829,0.0,200
L526_839,526,839,0.0,0.00106053,0.0,999999
L255_652,255,652,0.0,0.05968887,0.0,200
L31_111,31,111,0.0,0.07171999,0.0,200
L12_422,12,422,0.0,0.01228104,0.0,200
L785_786,785,786,0.0,0.00574503,0.0,999999
L106_497,106,497,0.0,0.00436024,0.0,800
L931_956,931,956,0.0,0.00495327,0.0,999999
L752_763,752,763,0.0,0.01435888,0.0,999999
L368_369,368,369,0.0,0.03230638,0.0,200
L53_104,53,104,0.0,0.11450175,0.0,200
L187_188,187,188,0.0,0.01195868,0.0,200
L366_946,366,946,0.0,0.00478697,0.0,999999
L153_793,153,793,0.0,0.02724689,0.0,999999
L87_952,87,952,0.0,0.00212739,0.0,999999
L91_119,91,119,0.0,0.00807762,0.0,200
L106_208,106,208,0.0,0.00571298,0.0,800
L704_939,704,939,0.0,0.00303307,0.0,999999
L354_578,354,578,0.0,0.00144051,0.0,1200
L351_805,351,805,0.0,0.00272718,0.0,999999
L832_881,832,881,0.0,0.01177596,0.0,999999
L291_671,291,671,0.0,0.02528875,0.0,200
L11_65,11,65,0.0,0.00222993,0.0,1200
L155_582,155,582,0.0,0.0206157,0.0,200
L463_686,463,686,0.0,0.00164391,0.0,999999
L55_535,55,535,0.0,0.03256828,0.0,200
L467_890,467,890,0.0,0.00103307,0.0,999999
L201_636,201,636,0.0,0.05345467,0.0,200
L142_215,142,215,0.0,0.00368477,0.0,6600
L391_622,391,622,0.0,0.0038102,0.0,200
L375_959,375,959,0.0,0.04012602,0.0,999999
L334_339,334,339,0.0,0.00678019,0.0,200
L381_851,381,851,0.0,0.01176905,0.0,999999
L399_862,399,862,0.0,0.00271998,0.0,999999
L295_296,295,296,0.0,0.03563992,0.0,200
L753_769,753,769,0.0,0.00126487,0.0,999999
L30_141,30,141,0.0,0.05064142,0.0,200
L252_875,252,875,0.0,0.01387969,0.0,999999
L427_428,427,428,0.0,0.00051411,0.0,1200
L532_742,532,742,0.0,0.00815697,0.0,999999
L387_688,387,688,0.0,0.00387326,0.0,200
L94_855,94,855,0.0,0.02181106,0.0,999999
L168_917,168,917,0.0,0.01843307,0.0,999999
L111_141,111,141,0.0,0.01899721,0.0,200
L12_618,12,618,0.0,0.00286777,0.0,999999
L196_220,196,220,0.0,0.04450116,0.0,200
L557_770,557,770,0.0,0.11459785,0.0,999999
L42_421,42,421,0.0,0.11967383,0.0,200
L922_962,922,962,0.0,0.05732035,0.0,999999
L879_880,879,880,0.0,0.0103976,0.0,999999
L201_551,201,551,0.0,0.02680955,0.0,200
L18_895,18,895,0.0,0.14380995,0.0,999999
L839_840,839,840,0.0,0.02625253,0.0,999999
L142_709,142,709,0.0,0.00955569,0.0,200
L414_843,414,843,0.0,0.00021317,0.0,999999
L215_624,215,624,0.0,0.00220582,0.0,6600
L929_952,929,952,0.0,0.00101199,0.0,999999
L158_614,158,614,0.0,0.01383794,0.0,200
L356_788,356,788,0.0,0.00170053,0.0,999999
L114_274,114,274,0.0,0.04768986,0.0,200
L375_940,375,940,0.0,0.00121095,0.0,999999
L153_351,153,351,0.0,0.01236826,0.0,200
L344_345,344,345,0.0,0.0173047,0.0,200
L191_192,191,192,0.0,0.01552268,0.0,200
L243_586,243,586,0.0,0.07067128,0.0,200
L267_750,267,750,0.0,0.06265654,0.0,999999
L583_584,583,584,0.0,0.02727466,0.0,200
L946_955,946,955,0.0,0.01567562,0.0,999999
L422_764,422,764,0.0,0.06590158,0.0,999999
L401_607,401,607,0.0,0.00671892,0.0,200
L356_789,356,789,0.0,0.00041854,0.0,999999
L544_820,544,820,0.0,0.00795508,0.0,999999
L314_826,314,826,0.0,0.01234739,0.0,999999
L387_814,387,814,0.0,0.05343745,0.0,999999
L462_717,462,717,0.0,0.03706388,0.0,200
L650_782,650,782,0.0,0.00773074,0.0,999999
L728_914,728,914,0.0,0.00441521,0.0,999999
L514_553,514,553,0.0,0.0253965,0.0,200
L251_866,251,866,0.0,0.04830195,0.0,999999
L535_776,535,776,0.0,0.03471811,0.0,999999
L332_403,332,403,0.0,0.01002281,0.0,200
L767_768,767,768,0.0,0.0010953,0.0,999999
L458_620,458,620,0.0,0.04599284,0.0,200
L18_530,18,530,0.0,0.03270659,0.0,200
L371_876,371,876,0.0,0.12878894,0.0,999999
L613_899,613,899,0.0,0.00555924,0.0,999999
L849_914,849,914,0.0,0.00430162,0.0,999999
L514_515,514,515,0.0,0.04949134,0.0,200
L348_638,348,638,0.0,0.01372828,0.0,600
L157_427,157,427,0.0,0.00207774,0.0,1200
L836_837,836,837,0.0,0.00111505,0.0,999999
L4_659,4,659,0.0,0.00583104,0.0,200
L821_822,821,822,0.0,0.00274316,0.0,999999
L383_946,383,946,0.0,0.00688418,0.0,999999
L266_418,266,418,0.0,0.00946472,0.0,200
L507_807,507,807,0.0,0.02172642,0.0,999999
L772_788,772,788,0.0,0.00102157,0.0,999999
L481_638,481,638,0.0,0.1061489,0.0,200
L159_199,159,199,0.0,0.0319344,0.0,200
L658_659,658,659,0.0,0.00223927,0.0,999999
L229_603,229,603,0.0,0.00081509,0.0,600
L316_664,316,664,0.0,0.00107206,0.0,600
L47_319,47,319,0.0,0.03235272,0.0,200
L94_858,94,858,0.0,0.00138919,0.0,999999
L9_428,9,428,0.0,0.01351907,0.0,200
L226_893,226,893,0.0,0.00173201,0.0,999999
L399_865,399,865,0.0,0.00525046,0.0,999999
L449_806,449,806,0.0,0.02279358,0.0,999999
L884_895,884,895,0.0,0.10229972,0.0,999999
L336_947,336,947,0.0,0.01118077,0.0,999999
L200_763,200,763,0.0,0.02944147,0.0,999999
L270_760,270,760,0.0,0.03249785,0.0,999999
L344_956,344,956,0.0,0.00552843,0.0,999999
L413_552,413,552,0.0,0.01096056,0.0,800
L492_599,492,599,0.0,0.01075539,0.0,200
L367_771,367,771,0.0,0.01747008,0.0,999999
L206_644,206,644,0.0,0.01937277,0.0,200
L199_790,199,790,0.0,0.05525941,0.0,999999
XFMR_89_449,89,449,0.0,0.12,0.0,999999
XFMR_151_615,151,615,0.0,0.12,0.0,999999
XFMR_234_208,234,208,0.0,0.12,0.0,999999
XFMR_214_531,214,531,0.0,0.12,0.0,999999
XFMR_246_245,246,245,0.0,0.12,0.0,999999
XFMR_408_409,408,409,0.0,0.12,0.0,999999
XFMR_426_642,426,642,0.0,0.12,0.0,999999
XFMR_727_496,727,496,0.0,0.12,0.0,999999
