osm_id,power_type,voltage_kv,voltage_tier,cables,operator,num_nodes,length_km
1344414887,line,115.0,115-229 kV,3,,5,0.03
1344414888,line,115.0,115-229 kV,3,,3,0.03
1344414889,line,115.0,115-229 kV,3,,5,0.02
1344414890,line,115.0,115-229 kV,3,,5,0.02
1344414891,line,115.0,115-229 kV,3,,3,0.01
1344414892,line,115.0,115-229 kV,3,,6,0.03
1344414893,line,230.0,230-344 kV,3,,4,0.03
1344414894,line,230.0,230-344 kV,3,,15,0.12
1344414895,line,230.0,230-344 kV,3,,14,0.11
1344414896,line,115.0,115-229 kV,3,,6,0.08
1344414903,line,115.0,115-229 kV,3,,3,0.02
1344414904,line,230.0,230-344 kV,3,,3,0.03
1344414905,line,115.0,115-229 kV,3,,13,0.06
1344414906,line,115.0,115-229 kV,3,,12,0.06
1344414907,line,115.0,115-229 kV,3,,13,0.06
1344414908,line,115.0,115-229 kV,3,,7,0.08
1344414909,line,115.0,115-229 kV,3,,7,0.08
1344414910,line,115.0,115-229 kV,3,,10,0.06
1344414911,line,115.0,115-229 kV,3,,13,0.06
1344414912,line,230.0,230-344 kV,3,,4,0.03
1344414913,line,230.0,230-344 kV,3,,12,0.09
1344414914,line,230.0,230-344 kV,3,,4,0.03
1344414915,line,230.0,230-344 kV,3,,2,0.08
1344414916,line,230.0,230-344 kV,3,,8,0.09
1344414917,line,115.0,115-229 kV,3,,22,3.03
1344414920,line,115.0,115-229 kV,3,,6,0.02
1344414921,line,115.0,115-229 kV,3,,5,0.02
1344414922,line,115.0,115-229 kV,3,,6,0.03
1344414923,line,115.0,115-229 kV,3,,4,0.01
1344414924,line,115.0,115-229 kV,3,,6,0.06
1344414925,line,115.0,115-229 kV,3,,2,0.02
1344414926,line,115.0,115-229 kV,3,,4,0.02
1344414927,line,115.0,115-229 kV,3,,2,0.01
1344414928,line,115.0,115-229 kV,6,,2,0.11
1344414929,line,115.0,115-229 kV,3,,3,0.09
1344414930,line,115.0,115-229 kV,3,,3,0.12
1344414931,line,115.0,115-229 kV,3,,28,2.67
1344459884,minor_line,0,<69 kV,,,149,9.82
1344459885,minor_line,0,<69 kV,,,3,0.08
1344471019,line,115.0,115-229 kV,3,,29,4.52
1344471020,line,115.0,115-229 kV,3,,29,5.08
1344471021,line,345.0,345-499 kV,3,,2,0.07
1344471022,line,345.0,345-499 kV,3,,2,0.09
1344471023,line,230.0,230-344 kV,3,,2,0.01
1344471024,line,230.0,230-344 kV,3,,2,0.01
1344471025,line,345.0,345-499 kV,3,,3,0.04
1344471026,line,345.0,345-499 kV,3,,2,0.09
1344471027,line,345.0,345-499 kV,3,,2,0.01
1344471028,line,345.0,345-499 kV,3,,4,0.03
1344471029,line,345.0,345-499 kV,3,,13,0.11
1344471030,line,345.0,345-499 kV,3,,5,0.06
1344471031,line,345.0,345-499 kV,3,,2,0.01
1344471032,line,345.0,345-499 kV,3,,5,0.06
1344471033,line,345.0,345-499 kV,3,,12,0.11
1344471034,line,230.0,230-344 kV,3,,2,0.07
1344471035,line,230.0,230-344 kV,3,,2,0.04
1344471036,line,230.0,230-344 kV,3,,3,0.06
1344471037,line,230.0,230-344 kV,3,,3,0.02
1344471038,line,115.0,115-229 kV,3,,3,0.05
1344471039,line,115.0,115-229 kV,3,,3,0.12
1344471040,line,230.0,230-344 kV,3,,3,0.07
1344471041,line,230.0,230-344 kV,6,,2,0.06
1344471042,line,115.0,115-229 kV,3,,2,0.07
1344471043,line,115.0,115-229 kV,3,,3,0.15
1344471044,line,115.0,115-229 kV,3,,3,0.14
1344471045,line,115.0,115-229 kV,3,,3,0.12
1344471046,line,115.0,115-229 kV,3,,3,0.01
1344471047,line,115.0,115-229 kV,3,,3,0.03
1344471048,line,230.0,230-344 kV,3,,7,0.1
1344471049,line,230.0,230-344 kV,3,,11,0.09
1344471050,line,230.0,230-344 kV,3,,13,0.09
1344471051,line,230.0,230-344 kV,3,,13,0.09
1344471052,line,230.0,230-344 kV,3,,13,0.09
1344471053,line,115.0,115-229 kV,3,,9,0.07
1344471054,line,115.0,115-229 kV,3,,13,0.07
1344471055,line,115.0,115-229 kV,3,,13,0.07
1344471056,line,115.0,115-229 kV,3,,13,0.07
1344471057,line,115.0,115-229 kV,3,,13,0.07
1344471058,line,115.0,115-229 kV,3,,9,0.07
1344471059,line,115.0,115-229 kV,3,,6,0.06
1344471060,line,115.0,115-229 kV,3,,6,0.06
1344471061,line,230.0,230-344 kV,3,,7,0.1
1344471062,line,230.0,230-344 kV,3,,3,0.03
1344471063,line,230.0,230-344 kV,6,,3,0.37
1344471064,line,115.0,115-229 kV,3,,2,0.03
1344471065,line,115.0,115-229 kV,3,,2,0.03
1344471066,line,115.0,115-229 kV,3,,6,0.03
1344471067,line,115.0,115-229 kV,3,,3,0.02
1344471068,line,115.0,115-229 kV,3,,2,0.01
1344471069,line,115.0,115-229 kV,3,,2,0.01
1344471070,line,115.0,115-229 kV,3,,2,0.01
1344471071,line,115.0,115-229 kV,3,,3,0.03
1344471072,line,115.0,115-229 kV,3,,15,0.1
1344471073,line,115.0,115-229 kV,3,,15,0.11
1344471074,cable,115.0,115-229 kV,3,,5,0.21
1344471075,line,115.0,115-229 kV,3,,4,0.02
1344471076,line,115.0,115-229 kV,3,,5,0.03
1344471077,line,115.0,115-229 kV,3,,6,0.03
1344471078,line,230.0,230-344 kV,3,,3,0.07
1344471079,line,115.0,115-229 kV,3,,2,0.05
1344471080,line,230.0,230-344 kV,3,,3,0.03
1344471081,line,115.0,115-229 kV,3,,3,0.05
1344471082,line,115.0,115-229 kV,3,,2,0.01
1344471083,line,115.0,115-229 kV,3,,23,0.11
1344471084,line,115.0,115-229 kV,3,,9,0.08
1344471085,line,230.0,230-344 kV,3,,5,0.02
1344471086,line,230.0,230-344 kV,3,,3,0.01
1344471087,line,115.0,115-229 kV,3,,5,0.04
1344471088,line,115.0,115-229 kV,3,,6,0.05
1344471089,line,115.0,115-229 kV,3,,8,0.05
1344471090,line,115.0,115-229 kV,3,,8,0.05
1344471091,line,115.0,115-229 kV,3,,4,0.02
1344471092,line,115.0,115-229 kV,3,,20,0.11
1344471093,line,230.0,230-344 kV,3,,3,0.04
1344471094,line,230.0,230-344 kV,3,,9,0.1
1344471095,line,230.0,230-344 kV,3,,8,0.06
1344471096,line,230.0,230-344 kV,3,,7,0.06
1344471097,line,230.0,230-344 kV,3,,7,0.06
1344471098,line,230.0,230-344 kV,3,,9,0.1
1344471099,line,230.0,230-344 kV,3,,6,0.08
1344530580,minor_line,0,<69 kV,,,6,0.24
1344538356,minor_line,0,<69 kV,,,53,3.58
1344548908,minor_line,0,<69 kV,,,2,0.01
1344548909,minor_line,0,<69 kV,,,2,0.01
1344548910,minor_line,0,<69 kV,,,2,0.01
1344548914,line,0,<69 kV,,,25,3.93
1344590094,line,115.0,115-229 kV,3,,3,0.01
1344590096,line,115.0,115-229 kV,3,,7,0.03
1344590097,line,115.0,115-229 kV,3,,3,0.01
1344590098,line,115.0,115-229 kV,3,,12,0.07
1344590099,line,115.0,115-229 kV,3,,15,0.1
1344590102,line,69.0,69-114 kV,3,,6,0.06
1344590104,line,69.0,69-114 kV,3,,2,0.02
1344590105,line,69.0,69-114 kV,3,,3,0.03
1344590106,line,69.0,69-114 kV,3,,6,0.81
1344590107,line,69.0,69-114 kV,3,,2,0.02
1344590109,line,69.0,69-114 kV,3,,6,0.28
1344590110,line,69.0,69-114 kV,3,,5,0.31
1344590111,line,69.0,69-114 kV,6,,7,0.71
1344590112,line,69.0,69-114 kV,3,,3,0.01
1344590114,line,115.0,115-229 kV,3,,2,0.01
1344590115,line,115.0,115-229 kV,3,,4,0.02
1344590116,line,115.0,115-229 kV,3,,5,0.02
1344590117,line,115.0,115-229 kV,3,,4,0.02
1344590118,line,115.0,115-229 kV,3,,3,0.01
1344590119,line,115.0,115-229 kV,3,,5,0.02
1344590122,line,69.0,69-114 kV,3,,2,0.03
1344590123,line,69.0,69-114 kV,3,,3,0.01
1344590124,line,69.0,69-114 kV,3,,3,0.01
1344590125,line,69.0,69-114 kV,3,,4,0.02
1344590127,line,69.0,69-114 kV,6,,8,0.08
1344590132,line,69.0,69-114 kV,3,,3,0.01
1344590133,line,69.0,69-114 kV,3,,5,0.02
1344590135,line,69.0,69-114 kV,3,,5,0.02
1344590136,line,69.0,69-114 kV,3,,9,0.08
1344590140,line,69.0,69-114 kV,3,,6,0.03
1344590142,line,69.0,69-114 kV,3,,2,0.01
1344590143,line,69.0,69-114 kV,3,,3,0.01
1344590144,line,69.0,69-114 kV,3,,2,0.01
1344590145,line,69.0,69-114 kV,3,,3,0.01
1344590146,minor_line,0,<69 kV,,,4,0.15
1344590147,minor_line,0,<69 kV,,,7,0.31
1344590148,minor_line,0,<69 kV,,,22,1.66
1344590149,line,69.0,69-114 kV,3,,28,2.42
1344590150,line,69.0,69-114 kV,3,,11,0.8
1344590151,line,69.0,69-114 kV,3,,2,0.03
1344590152,line,69.0,69-114 kV,3,,174,19.71
1344590154,line,69.0,69-114 kV,3,,5,0.28
1344590155,line,69.0,69-114 kV,3,,3,0.01
1344590156,minor_line,0,<69 kV,,,10,0.78
1344590157,minor_line,0,<69 kV,,,4,0.04
1344590158,minor_line,0,<69 kV,,,8,0.48
1344590159,line,69.0,69-114 kV,3,,3,0.01
1344590160,line,69.0,69-114 kV,3,,3,0.05
1344590161,line,69.0,69-114 kV,3,,2,0.01
1344590162,line,69.0,69-114 kV,3,,4,0.23
1344590163,line,69.0,69-114 kV,3,,2,0.01
1344590164,line,69.0,69-114 kV,3,,4,0.02
1344590166,line,115.0,115-229 kV,3,,4,0.02
1344685159,line,0.0,<69 kV,3,,22,3.8
1344685162,line,0.0,<69 kV,3,,2,0.08
1344685167,line,115.0,115-229 kV,3,,14,1.01
1344685168,line,115.0,115-229 kV,3,,18,2.46
1344685187,line,115.0,115-229 kV,3,,12,1.82
1344685190,line,115.0,115-229 kV,3,,4,0.17
1344685191,line,230.0,230-344 kV,3,,3,0.04
1344685192,line,115.0,115-229 kV,3,,3,0.03
1344685195,line,115.0,115-229 kV,3,,4,0.02
1344685196,line,115.0,115-229 kV,3,,9,0.08
1344685197,line,115.0,115-229 kV,3,,4,0.02
1344685200,line,230.0,230-344 kV,3,,4,0.03
1344685201,line,230.0,230-344 kV,3,,10,0.11
1344685202,line,230.0,230-344 kV,3,,4,0.03
1344685203,line,115.0,115-229 kV,3,,9,0.08
1344685204,line,230.0,230-344 kV,3,,10,0.11
1344685205,line,230.0,230-344 kV,3,,142,28.43
1344685206,line,115.0,115-229 kV,3,,11,1.46
1344685207,line,69.0,69-114 kV,3,,75,12.11
1344685208,line,115.0,115-229 kV,3,,4,0.02
1344685209,line,115.0,115-229 kV,3,,4,0.02
1344685210,line,115.0,115-229 kV,3,,7,0.05
1344685211,line,115.0,115-229 kV,3,,13,0.05
1344685212,line,115.0,115-229 kV,3,,4,0.02
1344685213,line,115.0,115-229 kV,3,,4,0.02
1344685214,line,115.0,115-229 kV,3,,13,0.07
1344685215,line,69.0,69-114 kV,3,,3,0.03
1344685217,line,69.0,69-114 kV,3,,43,4.93
1344685219,line,69.0,69-114 kV,3,,3,0.01
1344685220,line,69.0,69-114 kV,3,,172,18.27
1344685221,line,115.0,115-229 kV,3,,4,0.02
1344685224,line,69.0,69-114 kV,3,,3,0.01
1344685226,minor_line,0,<69 kV,,,3,0.09
1344685227,minor_line,0,<69 kV,1,,2,0.12
1344685228,minor_line,0,<69 kV,3,,5,0.41
1344685229,minor_line,0,<69 kV,,,2,0.04
1344817055,minor_line,0,<69 kV,,,189,12.17
1344817057,line,0,<69 kV,,,8,0.35
1344817058,minor_line,0,<69 kV,,,86,5.06
1344817059,minor_line,0,<69 kV,,,2,0.02
1344817061,minor_line,0,<69 kV,,,131,9.21
1344833675,line,115.0,115-229 kV,3,,3,0.02
1344833676,line,69.0,69-114 kV,3,,40,5.91
1344833677,line,69.0,69-114 kV,3,,89,10.42
1344833678,line,115.0,115-229 kV,3,,8,1.02
1344833679,line,115.0,115-229 kV,3,,2,0.01
1344833680,line,115.0,115-229 kV,3,,2,0.01
1344833681,line,115.0,115-229 kV,3,,5,0.04
1344833682,line,69.0,69-114 kV,3,,2,0.01
1344833683,line,69.0,69-114 kV,3,,2,0.01
1344833684,line,69.0,69-114 kV,3,,4,0.02
1344833685,line,115.0,115-229 kV,3,,3,0.04
1344833687,line,115.0,115-229 kV,3,,13,0.07
1344833688,line,115.0,115-229 kV,3,,6,0.06
1344833689,line,115.0,115-229 kV,3,,13,0.07
1344833690,line,115.0,115-229 kV,3,,6,0.06
1344833691,line,115.0,115-229 kV,3,,13,0.07
1344833692,line,115.0,115-229 kV,3,,3,0.01
1344833693,line,115.0,115-229 kV,3,,2,0.06
1344833694,line,115.0,115-229 kV,3,,5,0.03
1344833695,line,115.0,115-229 kV,3,,3,0.04
1344833696,line,115.0,115-229 kV,3,,5,0.03
1344833697,line,115.0,115-229 kV,3,,4,0.02
1344833698,line,115.0,115-229 kV,3,,5,0.03
1344833699,line,115.0,115-229 kV,3,,20,1.65
1344833700,line,115.0,115-229 kV,3,,4,0.02
1344833701,line,115.0,115-229 kV,3,,5,0.02
1344833702,line,115.0,115-229 kV,3,,5,0.02
1344833703,line,115.0,115-229 kV,3,,4,0.03
1344833704,line,115.0,115-229 kV,3,,4,0.03
1344833705,line,115.0,115-229 kV,3,,20,0.13
1344833706,line,115.0,115-229 kV,3,,5,0.04
1344833707,line,115.0,115-229 kV,3,,4,0.03
1344833708,line,115.0,115-229 kV,3,,3,0.01
1344833709,line,115.0,115-229 kV,3,,3,0.06
1344833710,line,115.0,115-229 kV,3,,5,0.04
1344833711,line,115.0,115-229 kV,3,,3,0.01
1344833712,line,115.0,115-229 kV,3,,3,0.01
1344833713,line,115.0,115-229 kV,3,,2,0.03
1344833715,line,115.0,115-229 kV,3,,5,0.02
1344833716,line,115.0,115-229 kV,3,,4,0.03
1344833717,line,115.0,115-229 kV,3,,5,0.05
1344833718,line,115.0,115-229 kV,3,,3,0.05
1344833719,line,115.0,115-229 kV,3,,5,0.03
1344833720,line,115.0,115-229 kV,3,,5,0.03
1344833721,line,115.0,115-229 kV,3,,3,0.3
1344833722,line,115.0,115-229 kV,3,,2,0.05
1344833723,line,115.0,115-229 kV,3,,4,0.02
1344833724,line,115.0,115-229 kV,3,,3,0.04
1344833725,line,115.0,115-229 kV,3,,4,0.02
1344833726,line,115.0,115-229 kV,3,,3,0.01
1344833727,line,115.0,115-229 kV,3,,6,0.07
1344833728,line,115.0,115-229 kV,3,,6,0.03
1344833729,line,115.0,115-229 kV,3,,3,0.02
1344833730,line,115.0,115-229 kV,3,,3,0.02
1344833732,line,115.0,115-229 kV,3,,5,0.02
1344833733,line,115.0,115-229 kV,3,,5,0.02
1344833734,line,115.0,115-229 kV,3,,5,0.04
1344833735,line,115.0,115-229 kV,3,,3,0.01
1344833736,line,115.0,115-229 kV,3,,71,12.97
1344833738,line,115.0,115-229 kV,3,,88,16.88
1344833739,minor_line,0,<69 kV,,,28,2.35
1344892127,minor_line,0,<69 kV,,,46,2.86
1344892128,minor_line,0,<69 kV,,,27,1.65
1344907258,line,69.0,69-114 kV,3,,2,0.03
1344907259,line,69.0,69-114 kV,3,,2,0.0
1344907260,line,69.0,69-114 kV,3,,3,0.01
1344907261,line,69.0,69-114 kV,3,,3,0.01
1344907262,line,69.0,69-114 kV,3,,3,0.01
1344907263,line,69.0,69-114 kV,3,,3,0.01
1344907268,line,69.0,69-114 kV,3,,6,0.04
1344907269,line,69.0,69-114 kV,3,,4,0.11
1344907270,line,115.0,115-229 kV,3,,3,0.02
1344907271,line,115.0,115-229 kV,3,,5,0.04
1344907273,line,115.0,115-229 kV,3,,2,0.05
1344907274,line,115.0,115-229 kV,3,,13,0.1
1344907275,line,115.0,115-229 kV,3,,4,0.02
1344907276,line,115.0,115-229 kV,3,,3,0.02
1344907277,line,115.0,115-229 kV,3,,3,0.05
1344907278,line,115.0,115-229 kV,3,,4,0.03
1344907279,line,115.0,115-229 kV,3,,4,0.03
1344907280,line,115.0,115-229 kV,3,,4,0.03
1344907283,line,115.0,115-229 kV,3,,10,1.39
1344907284,line,0,<69 kV,3,,2,0.07
1344907287,line,115.0,115-229 kV,3,,11,1.46
1344907288,line,115.0,115-229 kV,3,,15,2.21
1344907289,line,0,<69 kV,3,,4,0.29
1344907291,line,115.0,115-229 kV,3,,4,0.18
1344907292,line,69.0,69-114 kV,3,,2,0.03
1344907293,line,69.0,69-114 kV,6,,4,0.27
1344907294,line,69.0,69-114 kV,3,,2,0.15
1344907295,line,115.0,115-229 kV,3,,5,0.4
1344907296,line,69.0,69-114 kV,3,,2,0.04
1344907297,line,115.0,115-229 kV,3,,8,0.7
1344907298,line,115.0,115-229 kV,6,,15,2.11
1344907299,line,115.0,115-229 kV,6,,29,4.06
1344907300,line,115.0,115-229 kV,3,,3,0.02
1344907301,line,115.0,115-229 kV,3,,10,0.7
1345266255,line,115.0,115-229 kV,3,,20,3.3
1345266256,line,230.0,230-344 kV,3,,6,0.03
1345266257,line,230.0,230-344 kV,3,,3,0.13
1345266258,line,115.0,115-229 kV,3,,21,4.2
1345266260,line,115.0,115-229 kV,3,,4,0.03
1345266261,line,115.0,115-229 kV,3,,6,0.03
1345266262,line,115.0,115-229 kV,3,,5,0.02
1345266263,line,115.0,115-229 kV,3,,5,0.02
1345266264,line,115.0,115-229 kV,3,,3,0.02
1345266265,line,115.0,115-229 kV,3,,3,0.01
1345266268,line,230.0,230-344 kV,3,,2,0.01
1345266269,line,230.0,230-344 kV,3,,2,0.01
1345266270,line,230.0,230-344 kV,3,,5,0.11
1345266271,line,230.0,230-344 kV,3,,3,0.02
1345266272,line,345.0,345-499 kV,3,Xcel Energy,2,0.06
1345266273,line,345.0,345-499 kV,3,,3,0.07
1345266274,line,345.0,345-499 kV,3,,4,0.04
1345266275,line,345.0,345-499 kV,3,,4,0.04
1345266276,line,345.0,345-499 kV,3,,4,0.04
1345266277,line,345.0,345-499 kV,3,,5,0.05
1345266278,line,230.0,230-344 kV,3,,8,0.12
1345266279,line,345.0,345-499 kV,3,,3,0.06
1345266280,line,230.0,230-344 kV,3,,13,0.09
1345266281,line,230.0,230-344 kV,3,,13,0.09
1345266282,line,230.0,230-344 kV,3,,13,0.09
1345266283,line,230.0,230-344 kV,3,,2,0.01
1345266284,line,230.0,230-344 kV,3,,2,0.01
1345266285,line,230.0,230-344 kV,3,,3,0.04
1345266286,line,230.0,230-344 kV,3,,13,0.09
1345266287,line,230.0,230-344 kV,3,,8,0.12
1345266288,line,345.0,345-499 kV,3,,13,0.15
1345266289,line,345.0,345-499 kV,3,,10,0.15
1345266290,line,115.0,115-229 kV,3,,8,0.11
1345266291,line,115.0,115-229 kV,3,,2,0.06
1345266292,line,230.0,230-344 kV,3,,5,0.37
1345266293,line,230.0,230-344 kV,6,,7,1.44
1345266294,line,115.0,115-229 kV,3,,18,3.11
1345266295,line,115.0,115-229 kV,3,,6,0.33
1345266297,line,69.0,69-114 kV,3,,3,0.04
1345266299,line,69.0,69-114 kV,3,,13,0.81
1345266300,line,69.0,69-114 kV,3,,68,9.66
1345266301,line,115.0,115-229 kV,6,,40,7.24
1345266304,line,115.0,115-229 kV,3,,2,0.07
1345266305,line,115.0,115-229 kV,3,,2,0.07
1345266306,line,115.0,115-229 kV,3,,2,0.07
1345266307,line,115.0,115-229 kV,3,,2,0.07
1345266309,line,230.0,230-344 kV,3,,5,0.03
1345266310,line,230.0,230-344 kV,3,,4,0.02
1345266311,line,230.0,230-344 kV,3,,3,0.01
1345266312,line,230.0,230-344 kV,3,,4,0.02
1345266313,line,230.0,230-344 kV,3,,4,0.02
1345266314,line,230.0,230-344 kV,3,,4,0.02
1345266315,line,230.0,230-344 kV,3,,4,0.02
1345266316,line,230.0,230-344 kV,3,,4,0.02
1345266317,line,230.0,230-344 kV,3,,4,0.02
1345266318,line,230.0,230-344 kV,3,,9,0.16
1345266320,line,230.0,230-344 kV,3,,5,0.11
1345266321,line,230.0,230-344 kV,3,,15,0.1
1345266322,line,230.0,230-344 kV,3,,15,0.1
1345266323,line,230.0,230-344 kV,3,,5,0.05
1345266324,line,230.0,230-344 kV,3,,5,0.06
1345266325,line,230.0,230-344 kV,3,,13,0.08
1345266326,line,115.0,115-229 kV,3,,4,0.02
1345266327,line,230.0,230-344 kV,3,,3,0.02
1345266328,line,115.0,115-229 kV,3,,3,0.04
1345266329,line,115.0,115-229 kV,3,,27,0.15
1345266330,line,115.0,115-229 kV,3,,13,0.06
1345266331,line,115.0,115-229 kV,3,,13,0.06
1345266332,line,115.0,115-229 kV,3,,13,0.06
1345266333,line,115.0,115-229 kV,3,,6,0.06
1345266334,line,115.0,115-229 kV,3,,9,0.08
1345266335,line,115.0,115-229 kV,3,,3,0.02
1345266336,line,115.0,115-229 kV,3,,10,0.05
1345266337,line,115.0,115-229 kV,3,,5,0.03
1345266338,line,115.0,115-229 kV,3,,5,0.03
1345266339,line,115.0,115-229 kV,3,,5,0.03
1345266340,line,115.0,115-229 kV,3,,3,0.02
1345266341,line,115.0,115-229 kV,3,,5,0.03
1345266342,line,115.0,115-229 kV,3,,13,0.05
1345335646,minor_line,0,<69 kV,,,9,0.52
1345335647,minor_line,0,<69 kV,,,7,0.25
1345335648,minor_line,0,<69 kV,,,6,0.06
1345335649,minor_line,0,<69 kV,,,6,0.28
1345335650,minor_line,0,<69 kV,,,7,0.13
1345335651,line,69.0,69-114 kV,3,,3,0.03
1345335652,line,69.0,69-114 kV,3,,2,0.01
1345335653,minor_line,0,<69 kV,,,5,0.64
1345335654,minor_line,0,<69 kV,,,6,0.47
1345335655,minor_line,0,<69 kV,,,4,0.39
1345335656,line,115.0,115-229 kV,3,,3,0.03
1345335657,line,115.0,115-229 kV,3,,3,0.02
1345335658,line,115.0,115-229 kV,3,,5,0.04
1345335659,line,115.0,115-229 kV,3,,4,0.02
1345335660,line,115.0,115-229 kV,3,,3,0.02
1345335661,line,69.0,69-114 kV,3,,4,0.01
1345335663,line,69.0,69-114 kV,3,,4,0.04
1345335665,line,69.0,69-114 kV,3,,84,11.23
1345335667,line,69.0,69-114 kV,3,,41,6.07
1345335668,line,69.0,69-114 kV,3,,4,0.06
1345335669,line,69.0,69-114 kV,3,,3,0.01
1345335670,line,69.0,69-114 kV,3,,9,0.27
1345335672,minor_line,0,<69 kV,,,31,3.66
1345335673,minor_line,0,<69 kV,,,4,0.18
1345335674,line,69.0,69-114 kV,3,,6,0.07
1345335675,line,69.0,69-114 kV,3,,3,0.01
1345335676,line,69.0,69-114 kV,3,,5,0.02
1345335679,minor_line,0,<69 kV,,,5,0.52
1345335680,minor_line,0,<69 kV,,,8,0.51
1345335681,minor_line,0,<69 kV,,,3,0.18
1345335682,minor_line,0,<69 kV,,,26,1.63
1345335683,minor_line,0,<69 kV,,,28,3.15
1345335684,minor_line,0,<69 kV,,,5,0.33
1345335685,minor_line,0,<69 kV,,,20,1.37
1345335686,line,69.0,69-114 kV,3,,35,4.99
1345335687,line,69.0,69-114 kV,3,,46,6.32
1345335688,line,69.0,69-114 kV,3,,4,0.05
1345335689,line,69.0,69-114 kV,3,,5,0.09
1346106728,line,69.0,69-114 kV,3,,5,0.17
1346106729,line,69.0,69-114 kV,3,,97,7.96
1346106730,line,69.0,69-114 kV,3,,156,12.77
1346106732,line,69.0,69-114 kV,3,,19,1.8
1346106735,line,69.0,69-114 kV,3,,3,0.01
1346106736,line,69.0,69-114 kV,3,,2,0.01
1346106737,line,69.0,69-114 kV,3,,3,0.01
1346106738,line,69.0,69-114 kV,3,,4,0.02
1346106739,line,115.0,115-229 kV,3,,5,0.02
1346106740,line,115.0,115-229 kV,3,,3,0.01
1346106741,line,115.0,115-229 kV,3,,6,0.02
1346106742,line,69.0,69-114 kV,3,,6,0.03
1346106743,line,115.0,115-229 kV,3,,5,0.04
1346106771,line,230.0,230-344 kV,3,,3,0.02
1346106772,line,230.0,230-344 kV,3,,4,0.03
1346106773,line,230.0,230-344 kV,3,,6,0.04
1346106774,line,230.0,230-344 kV,3,,6,0.04
1346106775,line,230.0,230-344 kV,3,,3,0.12
1346106777,line,230.0,230-344 kV,3,,4,0.03
1346106778,line,230.0,230-344 kV,3,,4,0.03
1346106779,line,230.0,230-344 kV,3,,10,0.08
1346106780,line,230.0,230-344 kV,3,,9,0.08
1346106781,line,230.0,230-344 kV,3,,3,0.02
1346106782,line,230.0,230-344 kV,3,,4,0.02
1346106783,line,230.0,230-344 kV,3,,4,0.03
1346106784,line,230.0,230-344 kV,3,,9,0.09
1346106785,line,230.0,230-344 kV,3,,4,0.03
1346106786,line,230.0,230-344 kV,3,,9,0.09
1346106787,line,230.0,230-344 kV,3,,5,0.05
1346106788,line,230.0,230-344 kV,3,,6,0.05
1346106789,line,230.0,230-344 kV,3,,11,0.08
1346106790,line,230.0,230-344 kV,3,,9,0.07
1346106791,line,230.0,230-344 kV,3,,5,0.03
1346212642,line,69.0,69-114 kV,3,,2,0.01
1346212643,line,69.0,69-114 kV,3,,4,0.01
1346212644,line,115.0,115-229 kV,3,,4,0.02
1346212645,line,115.0,115-229 kV,3,,4,0.02
1346212646,line,69.0,69-114 kV,3,,6,0.03
1346212647,line,115.0,115-229 kV,3,,4,0.02
1346212648,line,69.0,69-114 kV,3,,4,0.02
1346212649,line,69.0,69-114 kV,3,,3,0.02
1346212650,line,115.0,115-229 kV,3,,5,0.04
1346212651,line,69.0,69-114 kV,3,,27,4.72
1346212653,line,69.0,69-114 kV,3,,3,0.01
1346212654,line,115.0,115-229 kV,3,,2,0.06
1346212655,line,115.0,115-229 kV,3,,134,23.46
1346212659,line,69.0,69-114 kV,3,,4,0.01
1346212660,line,69.0,69-114 kV,3,,40,6.53
1346212661,line,69.0,69-114 kV,3,,25,3.4
1346212662,line,69.0,69-114 kV,3,,5,0.03
1346212663,line,69.0,69-114 kV,3,,5,0.03
1346212664,line,115.0,115-229 kV,3,,3,0.02
1346212665,line,115.0,115-229 kV,3,,4,0.02
1346212666,line,115.0,115-229 kV,3,,7,0.07
1346212667,line,115.0,115-229 kV,3,,11,0.07
1346212668,line,115.0,115-229 kV,3,,4,0.02
1346212673,line,69.0,69-114 kV,3,,12,1.81
1346212675,line,69.0,69-114 kV,,,2,0.07
1346212677,line,69.0,69-114 kV,3,,139,23.14
1346322460,line,69.0,69-114 kV,3,,3,0.09
1346322462,line,69.0,69-114 kV,3,,130,13.3
1346322464,line,115.0,115-229 kV,3,,30,4.66
1346322465,line,115.0,115-229 kV,3,,2,0.03
1346322466,line,115.0,115-229 kV,3,,3,0.05
1346322467,line,115.0,115-229 kV,6,,71,11.7
1346322468,line,69.0,69-114 kV,3,,7,0.05
1346322469,line,115.0,115-229 kV,3,,5,0.02
1346322470,line,115.0,115-229 kV,3,,5,0.04
1346322471,line,69.0,69-114 kV,3,,3,0.01
1346322472,line,69.0,69-114 kV,3,,4,0.02
1346322473,line,115.0,115-229 kV,3,,4,0.01
1346322474,line,69.0,69-114 kV,3,,5,0.02
1346322475,line,115.0,115-229 kV,3,,5,0.04
1346322476,line,115.0,115-229 kV,3,,3,0.03
1346322477,line,115.0,115-229 kV,3,,2,0.01
1346765029,line,69.0,69-114 kV,3,,71,10.61
1346765031,line,115.0,115-229 kV,3,,2,0.06
1346765042,line,115.0,115-229 kV,3,,3,0.02
1346765043,line,115.0,115-229 kV,3,,3,0.18
1346765044,line,115.0,115-229 kV,3,,4,0.02
1346765045,line,115.0,115-229 kV,3,,5,0.05
1346765046,line,115.0,115-229 kV,3,,4,0.05
1346765047,line,230.0,230-344 kV,3,,6,0.08
1346765048,line,230.0,230-344 kV,3,,7,0.04
