osm_id,osm_type,name,fuel,mw,operator,lat,lon
8210948,relation,Fluvanna Wind 1,wind,155.4,Terna Energy,32.886167,-101.094722
8210949,relation,Dermott Wind,wind,253.0,Lincoln Clean Energy,32.863869,-101.00965
12828795,relation,SunE SPS4 Monument Solar Farm,solar,10.1,"SunE SPS4, LLC",32.682621,-103.302617
12828833,relation,SunE SPS1 Dollarhide Solar Farm,solar,10.0,"SunE SPS1, LLC",32.127342,-103.137701
12828848,relation,SunE SPS2 Jal,solar,10.0,"SunE SPS2, LLC",32.184666,-103.180467
12828849,relation,SunE SPS3 Lea,solar,10.0,"SunE SPS3, LLC",32.469056,-103.322222
13482946,relation,West of Pecos Solar,solar,100.0,RWE,31.79055,-103.852728
13511450,relation,Phoebe Solar,solar,250.0,"Phoebe Energy Project, LLC",31.841081,-102.865671
13512094,relation,Bearkat Wind I,wind,196.7,"Bearkat Wind Energy 1, LLC",31.774368,-101.559008
13512095,relation,Bearkat Wind II,wind,162.0,Exus North America Management Partners LLC,31.759043,-101.657899
13523020,relation,Rambler Solar Project,solar,200.0,RE Rambler LLC,31.527727,-100.612372
13546209,relation,Aragonne Mesa Wind,wind,235.0,"Leeward Asset Management, LLC",34.829252,-105.001155
13643918,relation,Misae Solar Park,solar,240.0,Misae Lessee LLC,34.382638,-100.1156
14117660,relation,Prospero Solar,solar,300.0,Longroad Energy Services LLC,32.311212,-102.87479
14118053,relation,Oberon IA and IB Solar Farm,solar,180.0,Oberon,31.702827,-102.690423
14118117,relation,Holstein 1 Solar Farm,solar,200.0,226HC 8me LLC,32.095331,-100.172726
14118121,relation,Bluebell Solar II,solar,115.0,"Bluebell Solar II, LLC",31.889776,-100.83637
14118198,relation,ENGIE Long Draw Solar,solar,225.0,Engie,32.748328,-101.623421
14118204,relation,Lapetus Solar Farm,solar,100.0,Lapetus Energy Project LLC,32.458666,-102.674765
14126793,relation,Stephens Ranch Wind Energy,wind,376.0,Stephens Ranch Wind Energy LLC,32.940334,-101.662839
14126794,relation,Sweetwater Wind 4,wind,241.0,Leeward Renewable Energy,32.285976,-100.495121
14126795,relation,Brazos Wind Farm,wind,160.0,Shell Wind Energy Inc.,32.94576,-101.222818
14148601,relation,Santa Rita East Wind Farm,wind,302.4,Invenergy Services LLC,31.278783,-101.162274
14148602,relation,King Mountain Wind Ranch 1,wind,278.0,NextEra Energy,31.243961,-102.207124
14148603,relation,Big Spring Wind Power Facility,wind,34.3,Terra-Gen,32.207205,-101.388036
14165958,relation,La Joya Wind Farm,wind,306.2,Avangrid Renewables LLC,34.627315,-105.583357
14272137,relation,Newman Solar,solar,10.5,Newman Solar LLC,31.978135,-106.427289
14474032,relation,Lamesa Solar II,solar,50.0,"Lamesa Solar II, L.L.C.",32.710782,-101.898875
14474033,relation,Juno Solar Project,solar,300.0,"SE Juno, LLC",32.777922,-101.629838
14474037,relation,2W Permian Solar Project Hybrid,solar;battery,460.0,"2W Permian Solar, LLC",32.106409,-102.551907
14474040,relation,Fowler Ranch Solar,solar,150.0,"CED Crane Solar, LLC",31.25562,-102.320957
14496364,relation,Reeves Generating Station,gas,154.0,Public Service Company of New Mexico,35.170012,-106.600568
14496365,relation,,solar,,,35.311379,-106.638662
14706617,relation,Clines Corners Wind Farm,wind,325.0,Pattern Operators LP,34.716268,-105.332379
14706618,relation,Tecolote Wind LLC,wind,272.0,Pattern Operators LP,34.410061,-105.382672
14706619,relation,Red Cloud Wind,wind,350.0,Pattern Operators LP,34.297873,-105.353299
14706620,relation,Duran Mesa Wind Farm,wind,105.0,Pattern Operators LP,34.393292,-105.493164
15568955,relation,Roadrunner 1 & 2,solar,400.0,Enel,31.219044,-102.196827
15678914,relation,Carrizozo Solar,solar,3.0,SoCore Energy LLC,33.610949,-105.748658
15694823,relation,,solar,,,35.258864,-106.629694
15711060,relation,Taos Mesa Energy Facility Hybrid,solar;battery,27.0,"Taos Mesa Energy Facility, LLC",36.446312,-105.630401
15730162,relation,Angel Fire Energy Facility,solar,,"Angel Fire Energy Facility, LLC",36.417019,-105.279845
15822650,relation,,solar,,,31.363552,-100.426628
16006527,relation,Los Alamos Photovoltaic Site,solar,1.0,Los Alamos County,35.875496,-106.310759
16033873,relation,LAMS Solar Farm,solar,,,35.894435,-106.294945
16382854,relation,Parque Solar Conejos Medanos,solar,80.0,,31.541776,-106.499248
17393802,relation,Fort Bliss (DEA EPIC),solar,2.0,Ameresco Federal Solutions,31.829778,-106.373087
19823824,relation,Dickens,battery,200.0,Engie North America,33.781767,-100.88364
19986811,relation,Canyon Wind Project,wind,308.8,"Canyon Wind Project, LLC",32.594454,-100.956328
20053558,relation,Texas Solar Nova 1 & 2,solar,452.0,,33.340443,-100.995582
20057270,relation,Hecate Energy Frye Solar,solar,500.0,Repsol Renewables NA,34.400287,-101.600249
20124240,relation,Lumina Solar Project,battery;solar,486.6,"IP Lumina, LLC",32.926332,-100.959848
29186062,way,Mountain Creek Generating Station,gas,808.0,Exelon,32.724736,-96.936233
100396239,way,Limestone Electric Generating Station,coal,1849.8,NRG Energy,31.422412,-96.250861
108145119,way,Robert S Kerr Powerhouse,hydro,110.0,USCE-Tulsa District,35.344877,-94.775543
116726181,way,Denison Power Plant,hydro,104.3,USCE-Tulsa District,33.817452,-96.568894
127240417,way,Oak Grove Power Plant,coal,1795.4,Luminant,31.185724,-96.489297
137443211,way,Pensacola Power Plant,hydro,130.1,Grand River Dam Authority,36.468221,-95.040805
143042786,way,Eufaula Dam,hydro,90.0,USCE-Tulsa District,35.306925,-95.357342
155562031,way,Spring Creek Energy Center,gas,338.0,Evergy,35.743006,-97.654443
161390816,way,OU Power Plant,oil;gas,18.6,University of Oklahoma,35.209511,-97.441647
165669467,way,Wilkes Power Plant,gas,882.0,Southwestern Electric Power Co,32.847361,-94.548863
166794345,way,Redbud Power Plant,gas,1433.6,Oklahoma Gas & Electric,35.685651,-97.225399
168486116,way,Grand River Energy Center,gas;coal,1194.3,Grand River Dam Authority,36.187375,-95.287682
170347833,way,McClain Energy Facility,gas,551.3,Oklahoma Gas & Electric,35.298075,-97.590167
174360068,way,Frontier Power Plant,gas,131.4,Oklahoma Gas & Electric,35.44211,-97.648221
199430372,way,Ozark Power Station,hydro,100.0,United States Army Corps of Engineers,35.470692,-93.816408
199430375,way,Ellis Hydro,hydro,32.4,Arkansas Electric Cooperative Cooperation,35.351394,-94.294335
205687656,way,Kiamichi Energy Facility,gas,1370.0,Kiowa Power Partners LLC,34.682707,-95.933134
208114712,way,Green Country Energy,gas,903.9,Green Country OP Services LLC,35.983435,-95.934966
209130777,way,Webbers Falls,hydro,75.0,USCE-Tulsa District,35.553031,-95.170588
212498246,way,Harry D. Mattison Power Plant,gas,349.0,Southwestern Electric Power Company,36.185762,-94.284287
222584522,way,River Valley Power Plant,coal,350.0,Oklahoma Gas & Electric,35.19297,-94.643862
260510595,way,Power Plant (PWRP),,,University of North Texas,33.212965,-97.147009
293287877,way,Paris Energy Center,gas,265.6,Paris Generation LP,33.697364,-95.557608
342026257,way,J Lamar Stall Unit,gas,624.0,Southwestern Electric Power Co,32.520048,-93.761366
353237302,way,Johnson County Power Plant,gas,278.0,Brazos Electric Power Coop Inc,32.398756,-97.408206
368891147,way,Midlothian Energy Facility,gas,1650.0,,32.429332,-97.055124
401708565,way,Siemens Energy AECI Chouteau - KAMO Power Plant,gas,1069.6,"Associated Electric Coop, Inc",36.222241,-95.276544
407980441,way,Aspen Power,biomass,50.0,,31.367775,-94.742797
417130549,way,Martin Lake Power Plant,coal,2379.6,Luminant Generation Company LLC,32.259295,-94.580088
419366188,way,Sandy Creek Energy Station,coal,1008.0,Sandy Creek Energy Associates LP,31.477002,-96.948659
422731518,way,Bosque Energy Center,gas,762.0,Calpine,31.859554,-97.357606
422731521,way,Freestone Energy Center,gas,1036.0,Calpine,31.891631,-96.112092
425144298,way,Northeastern Power Station,gas,1477.5,Public Service Co of Oklahoma,36.424206,-95.700292
425146901,way,Southwestern Power Plant,gas,658.0,Public Service Co of Oklahoma,35.101678,-98.35205
426038167,way,Seminole Power Plant,gas,1701.0,Oklahoma Gas & Electric,34.966779,-96.726221
432420686,way,Central Plant,gas,,,36.128383,-97.069949
432510214,way,Fort Gibson Dam,hydro,44.8,USCE-Tulsa District,35.869798,-95.227937
432510215,way,Muskogee Mill Power Plant,gas,114.0,Georgia-Pacific Consumer Operations LLC,35.734944,-95.293355
432510216,way,Muskogee Power Plant,coal;gas,1716.0,Oklahoma Gas & Electric,35.758776,-95.289492
432510217,way,Oneta Power,gas,1214.0,Oneta Power LLC,36.011437,-95.696211
449155822,way,DeCordova Power Plant,gas,356.0,Luminant,32.403571,-97.699524
449466232,way,Jack County Power Station,gas,1200.0,Brazos Electric,33.10231,-97.957779
452742484,way,Fulton Power Plant,gas,154.8,Arkansas Electric Cooperative Corporation,33.609994,-93.792505
460794187,way,Tenaska Gateway Generating Station,gas,939.6,Tenaska,32.018239,-94.620395
460979363,way,Trinidad Power Plant,gas,244.0,Luminant,32.126801,-96.101971
470460825,way,Tulsa Power Station,gas,348.2,Public Service Company of Oklahoma,36.115171,-95.991168
484775059,way,Thomas Fitzhugh Power Plant,gas,185.0,Arkansas Electric Cooperative Corporation,35.462823,-93.805307
488598781,way,Arsenal Hill Power Plant,gas,125.0,Southwestern Electric Power Company,32.517265,-93.764955
493980715,way,Toledo Bend Power Plant,hydro,81.0,Sabine River Authority,31.17363,-93.565353
508017023,way,Lake Whitney Power Plant,hydro,48.0,U.S. Army Corps of Engineers,31.865112,-97.371598
517717765,way,Walnut Springs Solar,solar,5.0,Cypress Creek Renewables,32.079763,-97.765739
519171305,way,Harrison County Power Project,gas,570.0,"Northeast Texas Elec Coop, Inc",32.396342,-94.435403
534143847,way,,solar,,,32.432533,-96.869587
544828059,way,Stryker Creek Power Plant,gas;oil,713.4,Luminant Generation Company LLC,31.940354,-94.990793
624148225,way,Handley Power Plant,gas,1265.0,Exelon Power,32.727789,-97.21801
636021170,way,Mustang power plant,gas;solar,464.5,Oklahoma Gas & Electric,35.471506,-97.67588
650709832,way,John W. Turk Jr. Power Plant,coal,609.0,Southwestern Electric Power Company,33.653669,-93.809499
664324521,way,Rayburn Energy Station,gas,803.2,Rayburn Energy Station LLC,33.577722,-96.615717
683007773,way,Flint Creek Power Plant,coal,558.0,Southwestern Electric Power Company,36.256883,-94.520917
683998447,way,J. Robert Welsh Power Plant,coal,1116.0,Southwestern Electric Power,33.055452,-94.840456
685920224,way,Lamar Power Project,gas,1112.6,LaFrontera Holdings LLC,33.632103,-95.589095
686683639,way,Mooreland Power Plant,gas,305.0,"Western Farmers Elec Coop, Inc",36.437428,-99.225529
724476002,way,Covington Solar Farm,solar,10.0,Oklahoma Gas & Electric,36.316127,-97.582694
727932369,way,Beaver Dam,hydro,112.0,United States Corps of Engineers,36.422256,-93.847129
731194239,way,Ennis Power Company,gas,392.9,Ennis Power Company LLC,32.319632,-96.675079
748882245,way,Nacogdoches Power,biomass,114.0,Austin Energy,31.832612,-94.901002
770046133,way,Covanta Tulsa Renewable Energy,waste,16.8,Covanta Tulsa Renewable Energy LLC,36.131964,-96.017565
780003401,way,,solar,,,36.041975,-94.170106
862801074,way,Wolf Hollow 2 Generating Station,gas,1069.0,Constellation,32.339928,-97.73497
862801076,way,Wolf Hollow I power plant,gas,788.0,"Wolf Hollow I Power, LLC",32.334315,-97.731369
864993507,way,Wise County Power,gas,734.0,Wise County Power Company LLC,33.05951,-97.90898
864993508,way,Powerlane Plant,gas,106.6,City of Greenville - (TX),33.170107,-96.125728
864993511,way,Denton Energy Center,gas,225.6,City of Denton - (TX),33.215351,-97.210122
864993514,way,Spencer Power Station,gas,122.0,City of Garland - (TX),33.19764,-97.106419
864993515,way,Ray Olinger Power Station,gas,401.0,City of Garland - (TX),33.068055,-96.45121
864993516,way,Lake Hubbard Station,gas,915.0,Luminant Generation Company LLC,32.838045,-96.545719
866450752,way,Hugo Power Plant,coal,446.0,"Western Farmers Electric Cooperative, Inc",34.015137,-95.318102
866504809,way,Sooner Power Station,coal,1138.0,Oklahoma Gas & Electric,36.457742,-97.053683
920642969,way,,,,,36.351898,-96.081895
923010150,way,Eastman Cogeneration Facility Gas Plant,gas,467.7,Eastman Cogeneration LP,32.448507,-94.69093
931194662,way,Graham Gas Power Plant,gas,634.7,Luminant Generation Company LLC,33.135491,-98.612469
931540106,way,R W Miller power plant,gas,603.6,Brazos Electric Power Coop Inc,32.657652,-98.310543
935950314,way,Comanche Power Plant,oil;gas,294.0,Public Service Co of Oklahoma,34.543694,-98.324237
936532372,way,Knox Lee Power Plant,gas,351.0,Southwestern Electric Power Co,32.376587,-94.641844
946702491,way,Weleetka Power Plant,gas,110.0,Public Service Company of Oklahoma,35.324384,-96.136304
959568109,way,Lieberman Power Plant,gas,228.0,Southwestern Electric Power Company,32.704115,-93.960704
983664912,way,CoServ Community Solar Station,solar,2.0,CoServ Electric,33.271079,-96.979183
1004956302,way,,solar,,,33.979622,-93.837851
1024937659,way,Noland Wastewater Treatment Plant Hybrid,solar;battery,11.0,"Today's Power, Inc.",36.08056,-94.0667
1059932958,way,Salina Power Plant,hydro,259.2,Grand River Dam Authority,36.266493,-95.105097
1059983300,way,Markham Power Plant,hydro,128.4,Grand River Dam Authority,36.230164,-95.182382
1067019732,way,,solar,,,31.671347,-97.153303
1070460930,way,Kingfisher Power Plant,gas,9.1,City of Kingfisher - (OK),35.857637,-97.927568
1070460931,way,Cushing Power Plant,oil,24.6,City of Cushing - (OK),35.982693,-96.77566
1070460932,way,Blue Summit Storage,battery,30.0,"Blue Summit Storage, LLC",34.293679,-99.368846
1070460934,way,Signal Hill Generating,gas,80.0,Signal Hill Generating LLC,33.862764,-98.589573
1070460936,way,Stillwater Energy Center,gas,56.4,Stillwater Utilities Authority,36.161278,-97.036177
1070460937,way,Tinker Power Plant,gas,82.0,Oklahoma Gas & Electric,35.414695,-97.373199
1070460939,way,Chickasaw Nation Solar Farm,solar,5.0,Oklahoma Gas & Electric,34.478948,-97.105601
1070460940,way,Highway 56 Solar,solar,5.3,Cypress Creek Renewables,33.614249,-96.691375
1070460941,way,Whitesboro Solar II,solar,5.0,Cypress Creek Renewables,33.624245,-96.867023
1070460942,way,Whitesboro Solar,solar,5.0,Cypress Creek Renewables,33.617935,-96.867995
1070460945,way,Cyril Solar,solar,5.0,"Western Farmers Elec Coop, Inc",34.89652,-98.227763
1070460946,way,Hinton Solar,solar,3.0,"Western Farmers Elec Coop, Inc",35.494224,-98.38039
1070460949,way,Marietta Solar,solar,3.0,"Western Farmers Elec Coop, Inc",33.941762,-97.105811
1070460951,way,Pine Ridge Solar,solar,3.0,"Western Farmers Elec Coop, Inc",35.013792,-98.442792
1070460952,way,Tuttle,solar,4.0,"Western Farmers Elec Coop, Inc",35.265542,-97.845438
1070460982,way,Rippey Solar,solar,59.0,"Adapture Renewables, Inc.",33.554137,-97.178911
1070460983,way,Choctaw Nation Solar Farm,solar,5.0,Oklahoma Gas & Electric,33.97148,-96.434893
1070460984,way,Norman Solar,solar,2.0,"DG Central 1, LLC",35.226593,-97.360077
1070460985,way,Keystone Dam,hydro,70.0,USCE-Tulsa District,36.151032,-96.251778
1070460986,way,Tenkiller Ferry,hydro,39.0,USCE-Tulsa District,35.595003,-95.05119
1070460988,way,Broken Bow Dam,hydro,100.0,USCE-Tulsa District,34.138757,-94.684563
1070460992,way,Lee Creek Water Treatment Facility,hydro,1.3,City of Fort Smith,35.484441,-94.392883
1070460994,way,South Mustang Solar Farm,solar,0.5,Oklahoma Gas & Electric,35.465546,-97.675031
1085721822,way,International Paper Texarkana Mill Power Plant,biomass,65.0,Graphic Packaging International - Texarkana,33.255288,-94.069877
1085721825,way,Kellam Solar,solar,59.0,"Kellam Solar, LLC",32.474611,-95.715985
1087366799,way,Marlin Solar,solar,5.3,Cypress Creek Renewables,31.285833,-96.877102
1087366833,way,Eddy II Solar,solar,10.0,Cypress Creek Renewables,31.29283,-97.263852
1087366834,way,Yellow Jacket Solar,solar,5.0,Cypress Creek Renewables,31.933718,-97.651081
1088476918,way,Ashdown Cogen,biomass,156.5,Domtar Industries Inc,33.640284,-94.113063
1088476919,way,Narrows Hydroelectric Station,hydro,25.5,United States Corps of Engineers,34.148423,-93.715144
1132495678,way,,solar,,,33.263056,-95.858574
1149530137,way,Leon Solar,solar,10.0,Cypress Creek Renewables,33.160747,-96.240269
1153845684,way,Scenic Hill Solar III,solar,5.0,Scenic Hill Solar III LLC,35.467007,-93.515633
1155422593,way,,solar,,,34.483733,-94.375769
1155653888,way,Paris Solar,solar,1.5,"Today's Power, Inc.",35.300297,-93.736903
1155679928,way,Ozarks Natural Energy Community Solar,solar,1.0,Ozarks Electric Cooperative Corporation,36.164332,-94.082595
1160041766,way,"TPE Erath Solar, LLC",solar,9.9,Navisun LLC,32.263406,-98.208229
1162856882,way,Hecate Energy Upshur Rural LLC,solar,3.0,Hecate Energy Upshur Rural LLC,32.844037,-94.732529
1162916178,way,Branch Solar Farm,solar,5.0,Oklahoma Gas & Electric,35.307632,-93.924288
1168376851,way,,solar,,,34.656968,-98.371361
1181833655,way,Mansfield Mill Cogen,biomass;gas,172.0,International Paper Company,32.15863,-93.555956
1182612113,way,,solar,,,31.914426,-98.603543
1190072809,way,,solar,,,31.422886,-97.416859
1205565264,way,Elkins Generating Center,gas,66.0,Arkansas Electric Cooperative Corporation,35.971158,-94.001551
1205583988,way,Westside Wastewater Treatment Plant Hybrid,battery,6.0,"Today's Power, Inc.",36.070152,-94.231842
1206450812,way,Miller County Solar Farm,solar,0.25,Miller County,33.366589,-94.040708
1220057359,way,,solar,,,36.03131,-94.175093
1220606949,way,WFEC GenCo LLC Power Plant,gas,90.0,"Western Farmers Electric Coop, Inc",35.083242,-98.226733
1222313226,way,,solar,,,32.923711,-95.417153
1239510886,way,,solar,,,32.669764,-97.332816
1245688848,way,Fidelity Solar Farm,solar,3.0,Fidelity,32.984438,-97.195364
1246248715,way,,,,,35.491896,-94.964088
1274475683,way,,solar,,,35.379415,-96.672875
1274609359,way,,solar,,,31.803363,-94.161005
1303025585,way,,solar,,,36.155071,-93.973409
1304638773,way,,solar,,,33.998193,-96.352578
1317410797,way,,solar,,,34.815688,-96.69814
1319707420,way,Chisholm Grid Energy Storage System,battery,100.0,Chisholm Grid,32.901861,-97.386604
1338864352,way,,solar,,,33.9523,-93.858275
1341031869,way,CPV Keenan II Wind farm,wind,0.0,CPV,36.276545,-99.491928
1346072622,way,Rich Mountain Electric Cooperative,solar,1.0,"Today's Power, Inc.",34.586597,-94.199529
1352573306,way,,solar,,,35.603021,-95.961008
1362106416,way,Cunningham Storage,battery,190.0,"Acciona Energy USA Global, LLC",33.004707,-96.076741
1365647397,way,Sun Valley Storage,battery,123.3,"Sun Valley Storage, LLC",31.864644,-97.014601
1370602158,way,,solar,,,33.926141,-93.858964
1370602159,way,,solar,,,33.927322,-93.858201
1370602160,way,,solar,,,33.930058,-93.857052
1370602161,way,,solar,,,33.925977,-93.861327
1379132484,way,,solar,,,35.895925,-97.938752
1389413097,way,Berryville School District Solar,solar,1.0,"Today's Power, Inc.",36.37397,-93.588809
1392851720,way,,,,Tesla,33.070403,-97.05399
1395768332,way,,solar,,,34.293019,-93.516349
1430683190,way,,solar,,,33.66189,-93.568186
1430683194,way,,solar,,,33.637165,-93.59862
1431814039,way,,solar,,,31.205282,-98.396316
1441691903,way,DeCordova Steam Electric Station,battery,260.0,Luminant Generation Company LLC,32.404229,-97.696575
1447259601,way,Dileo Solar,solar,71.4,"Elawan Dileo Solar, LLC",31.783794,-97.513964
1449863153,way,TX10 Hummingbird Storage,battery,100.0,Key Capture Energy,33.323236,-97.314318
1449937304,way,Azure Sky Solar,battery,0.0,"Azure Sky Solar Project, LLC",33.002746,-99.614704
1453222022,way,Longhorn Storage,battery,142.1,Longhorn Storage LLC,32.429917,-99.159953
1453228208,way,Inertia Energy Storage,battery,13.0,Inertia Energy Storage LLC,33.177183,-99.568001
1453230094,way,Liggett Switch,battery,9.7,Incorporated BESS,32.817,-97.019463
1453230292,way,Century BESS,battery,9.5,Incorporated BESS,32.686845,-97.083412
1453234873,way,Connolly BESS,battery,125.0,"BT Connolly Storage, LLC",33.211328,-97.419718
1454374579,way,Desert Willow Energy Storage,battery,150.0,Desert Willow Energy Storage,32.452288,-97.071997
1454374604,way,Wigeon Whistle Battery Storage Plant,battery,120.0,Wigeon Whistle BESS LLC,33.030318,-96.357087
1454375158,way,Lufkin South BESS,battery,9.9,"HEN Infrastructure, L.L.C.",31.291067,-94.723871
1454375289,way,Diboll BESS,battery,9.9,"HEN Infrastructure, L.L.C.",31.193633,-94.797935
1457204973,way,TE Smith Storage,battery,125.0,BT Smith Storage LLC,32.970353,-96.348213
1458415918,way,Regis Muenster,battery,9.9,Regis Muenster LLC,33.640528,-97.332581
1458635754,way,Mineral Wells East BESS,battery,9.9,"HEN Infrastructure, L.L.C.",32.798676,-98.064936
1458638585,way,"Fence Post Solar Hybrid Project, LLC",battery,70.0,"Fence Post Solar Hybrid Project, LLC",32.074506,-96.223848
1460186335,way,,solar,,,32.09532,-96.272672
1460186336,way,,solar,,,32.099412,-96.265903
1460186337,way,,solar,,,32.0948,-96.259328
1460186338,way,,solar,,,32.094407,-96.251256
1460186339,way,,solar,,,32.083892,-96.275833
1460186340,way,,solar,,,32.076833,-96.244481
1460283096,way,,solar,,,32.086372,-96.262999
1460283097,way,,solar,,,32.085137,-96.248723
1460283098,way,,solar,,,32.083622,-96.23444
1460283099,way,,solar,,,32.080254,-96.228052
1460285815,way,,solar,,,32.139729,-97.049724
1460285816,way,,solar,,,32.142204,-97.071605
1460285817,way,,solar,,,32.106393,-97.042415
1463495218,way,"Porter Solar,",solar,245.0,"Porter Solar, LLC",33.306953,-97.377253
1463497316,way,,solar,,,33.198973,-95.71746
1475136364,way,Blevins Solar & Storage,battery,180.0,Geronimo Power,31.215607,-97.186656
1475136390,way,SMT Dallas BESS,battery,10.0,SMT Dallas LLC,32.776819,-96.664176
1475136411,way,PP Jaguar BESS LLC,battery,300.0,PP Jaguar BESS LLC,31.602715,-96.972132
1475136416,way,Fairfield Solar Project,solar,10.0,Ellomay USA Inc,31.712715,-96.193346
1475136418,way,Malakoff Solar Project,solar,10.0,Ellomay USA Inc,32.181945,-96.023506
1476912225,way,,solar,,,32.083958,-96.812179
6317392,relation,Riverside Power Station,gas,1121.7,Public Service Company of Oklahoma,35.998583,-95.957324
6732566,relation,Comanche Peak Nuclear Power Plant,nuclear,2400.0,Luminant,32.29686,-97.784062
7149332,relation,Blue Canyon Windpower I and II,wind,225.7,,34.865982,-98.605476
7214582,relation,Callahan Divide Wind Energy Center,wind,114.0,NextEra Energy,32.301289,-99.97549
7290017,relation,Alamo 7,solar,100.0,Consolidated Edison,33.010932,-99.601955
7315266,relation,Blue Summit Wind Energy Center,wind,135.4,NextEra Energy,34.293881,-99.369403
7318397,relation,Electra Wind,wind,230.0,Starwood Energy Group,34.103228,-99.112772
7376955,relation,Goldthwaite Wind Energy Center,wind,150.0,Invenergy,31.414936,-98.511955
7379060,relation,Logan's Gap Wind,wind,200.1,Pattern Energy,31.802976,-98.694391
7495745,relation,Hackberry Wind Farm,wind,165.6,RES,32.768503,-99.42276
7495746,relation,Lone Star Mesquite Wind,wind,200.0,EDP,32.628673,-99.540458
7495747,relation,Lone Star Post Oak Wind,wind,200.0,EDP,32.541719,-99.538665
7514458,relation,Green Pastures Wind,wind,150.0,Capital Dynamics,33.644646,-99.420834
7514459,relation,Horse Creek Wind,wind,230.0,Starwood Energy Group,33.369921,-99.58928
7608019,relation,Silver Star Wind Farm,wind,52.8,BP,32.331031,-98.465737
8227194,relation,Vertigo Wind,wind,150.0,Capital Dynamics,33.644542,-99.421354
8792825,relation,Flat Top Wind,wind,200.0,Innergex; BlackRock,31.684316,-98.603769
9529824,relation,Red Hills Wind Project,wind,123.0,Acciona Wind Energy USA LLC,35.535433,-99.382637
9539412,relation,Blue Canyon Windpower VI,wind,99.8,Blue Canyon Windpower VI LLC,34.90647,-98.566018
9539413,relation,Blue Canyon Windpower V,wind,99.0,Blue Canyon Windpower V LLC,34.820005,-98.462376
12332334,relation,Forney Energy Center,gas,1824.0,LaFrontera Holdings LLC,32.756998,-96.489635
13512028,relation,Heart of Texas Wind,wind,180.0,Scout Clean Energy LLC,31.235438,-99.421975
13622192,relation,Horseshoe Lake Power Plant,gas,947.0,Oklahoma Gas & Electric,35.509268,-97.17873
14118148,relation,Impact Solar 1,solar,198.5,"Lightsource Renewable Energy Asset Management, LLC",33.461425,-95.367955
14121650,relation,Elk City Wind Farm,wind,198.1,Elk City LLC,35.45184,-99.675479
14130721,relation,Persimmon Creek Wind Farm 1,wind,198.6,"Persimmon Creek Wind Farm 1, LLC",36.180477,-99.345664
14142155,relation,Wildcat Creek Wind Farm,wind,180.1,Wildcat Creek Wind Farm LLC,33.550737,-97.330162
14148598,relation,Ranchland Wind Storage,battery,73.0,"Ranchland Wind Storage, LLC",32.307012,-99.163977
14260576,relation,Anadarko Power Plant,gas,534.9,"Western Farmers Electric Coop, Inc",35.083356,-98.226688
14260577,relation,North Gainesville Solar,solar,5.2,Cypress Creek Renewables,33.657015,-97.148824
14260579,relation,West Moore Solar II,solar,5.0,Cypress Creek Renewables,33.617514,-96.630756
14260580,relation,Chisum Solar,solar,10.0,Cypress Creek Renewables,33.628828,-95.387129
14260581,relation,G.S.E. One,solar,83.0,GSEone,33.501361,-96.155281
14260582,relation,Coniglio Solar,solar,123.6,BT Coniglio Solar LLC,33.407754,-96.077514
14474797,relation,Elm Branch Solar 1,solar,134.7,"Lightsource Renewable Energy Asset Management, LLC",32.235961,-96.705562
14474798,relation,Briar Creek Solar 1,solar,127.0,"Lightsource Renewable Energy Asset Management, LLC",32.067575,-96.585523
14474799,relation,Lily Solar Hybrid,solar;battery,231.0,"Lily Solar, LLC",32.52605,-96.431865
14474800,relation,Griffin Solar,solar,5.0,Sol Systems,31.471454,-97.136581
14474801,relation,TPE Whitney Solar,solar,9.9,Alchemy Renewable Energy,32.067359,-97.532412
14507941,relation,ANSON Solar Center,solar,200.0,Engie North America,32.790736,-99.924196
14507942,relation,Galloway 1 Solar Farm,solar,250.0,225DD 8me LLC,31.444983,-99.868723
14507943,relation,Azure Sky Solar,solar,225.0,"Azure Sky Solar Project, LLC",33.007163,-99.605902
14680049,relation,Hubbard 1 Wind,wind,300.0,NextEra Energy,31.75125,-96.889334
14708778,relation,Wildhorse Mountain Wind Facility,wind,100.0,Southern Power,34.583274,-95.239315
14709026,relation,Maverick Wind,wind,288.0,Public Service Co of Oklahoma,36.280163,-98.123879
14709579,relation,Griffin Trail Wind,wind,225.6,"Griffin Trail Wind, LLC",33.603664,-99.636045
14711570,relation,Sundance Wind,wind,199.0,Public Service Co of Oklahoma,36.50802,-98.599115
15675528,relation,IKEA Grand Prairie Rooftop PV System,solar,1.2,IKEA Property Inc,32.690666,-97.022159
15684219,relation,Westside Wastewater Treatment Solar Plant,solar,5.0,"Today's Power, Inc.",36.068757,-94.235566
15688065,relation,Verizon Hidden Ridge Solar Project,solar,2.9,Verizon Communications,32.877001,-96.953474
15691385,relation,Samson Solar Energy,solar,250.0,Invenergy Services LLC,33.424461,-95.374901
15705806,relation,Sun Valley Solar Center,solar,250.0,Engie North America,31.852298,-97.010273
15711201,relation,Noble Solar,solar;battery,400.0,"BT Noble Solar, LLC",33.33189,-97.306462
15727108,relation,Pisgah Ridge Solar,solar,250.0,Duke Energy Sustainable Solutions,31.895725,-96.472887
15729968,relation,BPL Crown Solar Project,solar,100.0,,31.329026,-97.088204
15730205,relation,Roseland Solar Project,solar,500.0,,31.472409,-96.826593
