GEOID,population,lat,lng
48201431505,1603,29.754609,-95.4842534
48201431506,2822,29.7562729,-95.4799066
48201431600,3493,29.764816,-95.4842774
48201431701,2473,29.762256,-95.4622848
48201431702,2847,29.7567464,-95.4704788
48201431801,3531,29.743985,-95.4725696
48201431803,2597,29.745855,-95.4654037
48201431804,2690,29.7479826,-95.4590542
48201431901,2390,29.7295833,-95.4646225
48201431902,2963,29.7364815,-95.4641258
48201432003,2066,29.7347013,-95.4870018
48201432004,2273,29.7346838,-95.4762155
48201432005,2740,29.7347017,-95.4926459
48201432006,2025,29.7345738,-95.49828
48201432101,2907,29.7333477,-95.517431
48201432102,3704,29.7337526,-95.5079975
48201432200,4232,29.7329622,-95.5301033
48201432301,2858,29.7324592,-95.5413274
48201432302,2241,29.7308302,-95.5462955
48201432303,2221,29.7330116,-95.5517775
48201432401,3632,29.7231758,-95.5432705
48201432402,2482,29.7238351,-95.5519751
48201432501,3801,29.7243764,-95.534001
48201432502,1765,29.7249143,-95.5248404
48201432600,1867,29.7259349,-95.5106411
48201432703,2057,29.7288262,-95.472348
48201432704,1724,29.7288877,-95.4822382
48201432705,4271,29.7253976,-95.4962756
48201432706,1962,29.7291733,-95.4937956
48201432803,3174,29.715307,-95.5169058
48201432804,1955,29.7183288,-95.5067597
48201432805,2017,29.7068143,-95.5169389
48201432806,4345,29.7110597,-95.5124738
48201432901,3161,29.7163167,-95.5279431
48201432903,2196,29.709988,-95.5367366
48201432904,3797,29.7107157,-95.5306045
48201433003,5580,29.7083526,-95.5513848
48201433004,3390,29.7168441,-95.5431959
48201433005,2409,29.7150522,-95.5520841
48201433006,2401,29.7113758,-95.5415869
48201433007,1507,29.7076821,-95.5424131
48201433100,3398,29.697588,-95.5546223
48201433201,4801,29.6983882,-95.5483849
48201433202,4367,29.6968042,-95.5412482
48201433300,5351,29.6983415,-95.5291351
48201433400,4276,29.6846053,-95.5409273
48201433503,1783,29.6868141,-95.5554093
48201433504,3739,29.6786913,-95.5464467
48201433505,2898,29.6832627,-95.5531423
48201433506,2145,29.6794797,-95.5541748
48201433507,3145,29.6792534,-95.5571892
48201433601,2837,29.6671512,-95.5557475
48201433602,3707,29.6729653,-95.5525108
48201440101,2269,29.6506227,-95.559587
48201440102,4556,29.639988,-95.5394412
48201450100,1908,29.7772428,-95.5669287
48201450200,5749,29.7792596,-95.5795765
48201450301,2944,29.7751728,-95.5943455
48201450302,5318,29.7790403,-95.6007307
48201450401,2180,29.7732999,-95.6099354
48201450402,2299,29.7820395,-95.6142151
48201450500,3386,29.7786592,-95.6346705
48201450600,5294,29.7709259,-95.6163028
48201450700,6765,29.7667791,-95.5828997
48201450801,2069,29.7598221,-95.5680149
48201450803,4657,29.7530873,-95.5683386
48201450804,3023,29.7526509,-95.5599479
48201450900,2885,29.7420701,-95.5651151
48201451003,3115,29.744056,-95.5864149
48201451004,2305,29.7387558,-95.5848866
48201451005,1897,29.7399119,-95.5741083
48201451006,2478,29.743152,-95.5786091
48201451100,4383,29.7560155,-95.5807553
48201451200,2686,29.7548337,-95.5970018
48201451301,4296,29.7407161,-95.5987278
48201451302,2877,29.7481455,-95.5965344
48201451401,3707,29.7503672,-95.6123667
48201451404,4269,29.7505376,-95.621921
48201451405,2369,29.7412332,-95.6211734
48201451406,2986,29.7417968,-95.6111916
48201451407,1672,29.739641,-95.6163322
48201451501,3046,29.7601723,-95.6223627
48201451502,2683,29.7596259,-95.6143903
48201451603,3672,29.7594273,-95.633117
48201451604,4292,29.7681348,-95.632999
48201451605,4317,29.7474047,-95.6270511
48201451606,5883,29.7444334,-95.6370778
48201451700,4263,29.7324585,-95.633194
48201451800,5319,29.7188585,-95.6342779
48201451902,2517,29.7225162,-95.5987045
48201451903,4153,29.716624,-95.6095615
48201451904,3966,29.7245785,-95.6117408
48201452001,4678,29.7323603,-95.6130668
48201452002,3875,29.7316548,-95.6011145
48201452101,6357,29.7267911,-95.5858055
48201452102,1896,29.7347268,-95.5783081
48201452103,2165,29.7315502,-95.5754462
48201452202,3451,29.7227148,-95.5647321
48201452203,3100,29.7317086,-95.5619818
48201452204,2617,29.7330201,-95.5683818
48201452300,2226,29.7078193,-95.5654888
48201452401,3976,29.7139369,-95.5795752
48201452402,4048,29.7084956,-95.5807871
48201452501,2485,29.7093273,-95.5961331
48201452502,4912,29.7086575,-95.6095718
48201452601,4427,29.7077035,-95.639154
48201452602,3367,29.7081626,-95.6241896
48201452701,4557,29.6963073,-95.618999
48201452702,3911,29.6955682,-95.6307057
48201452703,3897,29.6970297,-95.6391055
48201452801,5751,29.6961359,-95.6094894
48201452802,5928,29.6971563,-95.6007323
48201452900,4274,29.6969118,-95.5923358
48201453001,2455,29.6956307,-95.5735062
48201453002,5141,29.696659,-95.580959
48201453100,4304,29.6999533,-95.5668326
48201453201,3546,29.6874517,-95.5629416
48201453202,4228,29.6801873,-95.565005
48201453300,3485,29.6641983,-95.5651337
48201453401,3042,29.6544782,-95.5763225
48201453403,4107,29.6697612,-95.5851314
48201453404,4379,29.6645122,-95.5789767
48201453405,3962,29.6669379,-95.5735673
48201453501,6357,29.6648611,-95.5890099
48201453502,3926,29.671394,-95.5990545
48201453601,2161,29.6800729,-95.5912718
48201453603,3291,29.6837842,-95.57659
48201453604,4147,29.6792631,-95.5813011
48201453701,4531,29.6827449,-95.6094176
48201453702,4221,29.6832755,-95.599648
48201453800,3668,29.6712054,-95.6089906
48201453901,5961,29.685336,-95.6286604
48201453902,4140,29.6784422,-95.622366
48201454000,5261,29.6946956,-95.6510084
48201454100,3667,29.7046309,-95.6531591
48201454200,3977,29.7051834,-95.6694725
48201454302,6792,29.715347,-95.6704755
48201454303,3471,29.7144662,-95.6519492
48201454304,4830,29.7227135,-95.6578548
48201454305,4288,29.7269102,-95.6489919
48201454400,1046,29.7454505,-95.6690868
48201454502,2672,29.7447248,-95.7173589
48201454503,2575,29.7716569,-95.7090582
48201454504,5913,29.7582959,-95.693914
48201454505,2606,29.7801047,-95.703999
48201454600,5937,29.7804684,-95.7356985
48201454700,6910,29.7652693,-95.7249311
48201454801,3539,29.7707516,-95.7433909
48201454802,4535,29.7637449,-95.7442006
48201454901,3105,29.7532214,-95.7296887
48201454902,8752,29.7493175,-95.7410644
48201455000,2756,29.7533336,-95.7603032
48201455102,3235,29.7662531,-95.7712394
48201455103,3857,29.7629255,-95.7590016
48201455104,3108,29.7712949,-95.7603187
48201455200,4431,29.7799704,-95.7650418
48201455300,12979,29.7751464,-95.790629
48201510100,2849,29.7693835,-95.3710269
48201510201,2972,29.764735,-95.3857825
48201510202,4494,29.7710447,-95.3873012
48201510301,2855,29.7824771,-95.377939
48201510302,2868,29.7868983,-95.3824843
48201510400,4173,29.784318,-95.3924239
48201510500,4675,29.7842247,-95.4037969
48201510601,3158,29.7738473,-95.403195
48201510602,4380,29.774322,-95.4175569
48201510701,2347,29.762792,-95.4038229
48201510702,1956,29.7682184,-95.4037047
48201510801,4404,29.7666964,-95.4167219
48201510802,2207,29.7713829,-95.4386021
48201510803,2444,29.7607793,-95.4191067
48201510901,5293,29.780896,-95.4210644
48201510902,3867,29.7861896,-95.434341
48201511001,2962,29.7994395,-95.4435741
48201511003,2535,29.7954445,-95.4339739
48201511004,1764,29.7950372,-95.4256842
48201511100,4100,29.8081903,-95.427545
48201511201,2856,29.7960562,-95.4162184
48201511202,3575,29.8042125,-95.4172883
48201511301,4208,29.7972613,-95.4054495
48201511302,4012,29.7973995,-95.3935238
48201511400,2986,29.7957877,-95.383124
48201511501,3158,29.8083233,-95.4058178
48201511502,4852,29.8086883,-95.3903678
48201511600,3759,29.8030113,-95.3770418
48201520100,2600,29.7922757,-95.4604356
48201520200,3495,29.789358,-95.476561
48201520301,1976,29.7986856,-95.4719357
48201520302,2391,29.7987278,-95.4802566
48201520400,3402,29.8068975,-95.4769954
48201520501,3641,29.8148906,-95.4713169
48201520502,4643,29.8349288,-95.4960956
48201520601,2328,29.8167961,-95.4926764
48201520603,2463,29.806804,-95.4870314
48201520604,3068,29.806917,-95.4950326
48201520700,4429,29.7993191,-95.4967336
48201521000,2289,29.7943621,-95.5176361
48201521100,2263,29.8017669,-95.5197006
48201521201,2371,29.8070095,-95.5037111
48201521202,4003,29.8068871,-95.5146086
48201521300,6033,29.81656,-95.5118968
48201521401,3497,29.829259,-95.5024151
48201521402,3612,29.824482,-95.503472
48201521501,2619,29.8250079,-95.5228108
48201521502,2917,29.8277109,-95.515963
48201521600,3531,29.8431718,-95.5325591
48201521701,3620,29.8582185,-95.5307509
48201521702,3765,29.8450801,-95.5069575
48201521800,5258,29.8526013,-95.5497025
48201521900,6596,29.8211369,-95.5533755
48201522001,2002,29.8297802,-95.538513
48201522002,2322,29.8263308,-95.5307746
48201522101,3549,29.8176644,-95.5410479
48201522102,4186,29.8157781,-95.5314944
48201522201,4016,29.8085325,-95.5398873
48201522202,3855,29.800453,-95.5378892
48201522301,3792,29.7902459,-95.5268985
48201522302,3641,29.7894965,-95.5380653
48201522401,5813,29.7985786,-95.5493255
48201522402,3781,29.7986937,-95.5587071
48201522500,5045,29.7899543,-95.501186
48201530101,3938,29.8153484,-95.4524726
48201530102,1690,29.811042,-95.454602
48201530200,3766,29.8161831,-95.424873
48201530300,2680,29.8175261,-95.3887898
48201530400,2781,29.8261231,-95.3879776
48201530501,1941,29.8391541,-95.3923596
48201530502,2490,29.8357583,-95.3975741
48201530600,3351,29.8313304,-95.405205
48201530701,1557,29.8630702,-95.4088157
48201530702,4422,29.8516318,-95.4039843
48201530800,4133,29.8534493,-95.4202266
48201530900,4466,29.8359653,-95.4201472
48201531000,4296,29.8251751,-95.4199886
48201531100,3377,29.8245117,-95.4376743
48201531200,3381,29.8271285,-95.4528622
48201531300,4817,29.8231943,-95.463003
48201531400,2017,29.8302031,-95.4709951
48201531500,3050,29.8369083,-95.476414
48201531600,3007,29.838057,-95.4534791
48201531700,3516,29.8357787,-95.435762
48201531800,2709,29.8534594,-95.4363437
48201531900,5152,29.8529494,-95.4499189
48201532003,3054,29.8607474,-95.4707212
48201532004,5195,29.8498715,-95.4657071
48201532101,3623,29.8440369,-95.4780006
48201532102,3104,29.8493374,-95.4859978
48201532200,3827,29.8569939,-95.4844214
48201532301,2988,29.8587372,-95.5129694
48201532302,3476,29.855131,-95.4952511
48201532400,6963,29.8697003,-95.5046102
48201532502,5299,29.8863712,-95.4982807
48201532503,5206,29.8933089,-95.517939
48201532504,4716,29.8940267,-95.5084176
48201532600,6483,29.8916191,-95.4892092
48201532700,5087,29.8765275,-95.4814196
48201532800,1893,29.8714664,-95.4714738
48201532900,5297,29.892596,-95.4731807
48201533000,2715,29.8895099,-95.4617414
48201533100,6919,29.8764494,-95.4563662
48201533200,4148,29.8668801,-95.4495929
48201533301,2763,29.8722441,-95.418276
48201533302,3514,29.8793086,-95.4249141
48201533401,5268,29.8915091,-95.433663
48201533402,6233,29.8848401,-95.4453403
48201533500,4358,29.8923877,-95.4196267
48201533600,5480,29.9058273,-95.425916
48201533701,5885,29.9283098,-95.4284337
48201533702,3351,29.9187464,-95.4384415
48201533802,7281,29.9260518,-95.467689
48201533803,6639,29.9087981,-95.4517886
48201533804,4703,29.9144722,-95.4612214
48201533902,5159,29.9303913,-95.5011574
48201533903,4586,29.9218656,-95.4861431
48201533904,4543,29.9333063,-95.4897763
48201534001,3493,29.9064322,-95.483956
48201534002,5653,29.9082772,-95.5007247
48201534003,2710,29.930164,-95.5124368
48201534101,2909,29.9170973,-95.5375312
48201534102,4960,29.9122939,-95.5115352
48201534201,3035,29.9127214,-95.5480759
48201534203,2067,29.8730007,-95.5368807
48201534204,5302,29.8833074,-95.5366596
48201534205,4591,29.8939622,-95.5409747
48201540101,6790,29.8383069,-95.5863003
48201540102,5296,29.8685925,-95.5812725
48201540200,2438,29.823358,-95.5697134
48201540502,5417,29.846971,-95.6308828
48201540503,2594,29.8599737,-95.6392541
48201540504,3432,29.8464571,-95.6430845
48201540601,4626,29.862197,-95.6324332
48201540602,7197,29.874683,-95.634718
48201540700,7315,29.857098,-95.6131462
48201540800,7669,29.8880933,-95.6022229
48201540901,2810,29.8894857,-95.6244446
48201540903,2813,29.9059343,-95.6255423
48201540904,5060,29.8896332,-95.6337961
48201541004,6236,29.9232994,-95.640396
48201541005,4888,29.9119752,-95.6324988
48201541006,5899,29.9282187,-95.6804977
48201541007,7529,29.9381563,-95.6709551
48201541008,3871,29.9245088,-95.6618455
48201541009,5467,29.9123378,-95.6592289
48201541100,6719,29.9007008,-95.6518575
48201541203,2607,29.8888536,-95.6490812
48201541204,5676,29.88497,-95.6594957
48201541205,3168,29.894142,-95.6624018
48201541206,4603,29.8864369,-95.676694
48201541207,4470,29.9020348,-95.6764308
48201541301,6610,29.8719383,-95.6528696
48201541302,6877,29.8730288,-95.6763863
48201541401,4347,29.8574106,-95.6506938
48201541402,3401,29.8537562,-95.6574109
48201541403,2834,29.8548135,-95.6651534
48201541404,4168,29.8636612,-95.6577721
48201541500,5616,29.8567279,-95.6796231
48201541603,7741,29.8430246,-95.6544993
48201541604,9554,29.835942,-95.6796105
48201541701,5802,29.8204624,-95.6562593
48201541702,2458,29.7874536,-95.6688113
48201541703,3633,29.8023949,-95.6658103
48201541801,3656,29.7956969,-95.7120202
48201541802,4277,29.7918917,-95.7000975
48201541901,2705,29.8067448,-95.6962227
48201541902,4884,29.825727,-95.6982359
48201542001,4661,29.8209048,-95.7145336
48201542002,3102,29.8273234,-95.7109839
48201542003,4315,29.811598,-95.7114603
48201542004,3164,29.8044932,-95.7125097
48201542103,10308,29.8572378,-95.6965551
48201542104,7584,29.837111,-95.7106044
48201542105,10506,29.8519801,-95.7109415
48201542106,8799,29.8721091,-95.7107909
48201542107,3938,29.8722427,-95.6878599
48201542108,3568,29.8757415,-95.6968466
48201542201,7199,29.8702618,-95.726161
48201542202,9767,29.8524543,-95.7477262
48201542203,10747,29.8583283,-95.7371666
48201542302,7400,29.8092846,-95.7442577
48201542303,3278,29.8128248,-95.7272176
48201542304,5695,29.8239135,-95.725545
48201542305,6245,29.8249634,-95.7395737
48201542401,4682,29.7953916,-95.7245276
48201542402,6535,29.7927912,-95.7388598
48201542500,3904,29.7936124,-95.7642913
48201542600,6081,29.7937905,-95.7891972
48201542700,3953,29.7925692,-95.8132146
48201542800,8010,29.8239522,-95.8152033
48201542901,10080,29.8147304,-95.7618657
48201542902,27220,29.8387065,-95.800019
48201543004,14783,29.956583,-95.7461191
48201543005,8628,29.9346572,-95.773155
48201543006,16766,29.9089598,-95.708362
48201543007,20530,29.947897,-95.7035418
48201543008,6225,29.8869772,-95.6893703
48201543009,4224,29.8876004,-95.7004083
48201543010,4992,29.8879039,-95.7149188
48201543011,5175,29.8886309,-95.708718
48201543100,2979,29.9626481,-95.8506413
48201543201,5709,29.7993972,-95.5724269
48201543202,3585,29.8098912,-95.605573
48201550101,2926,29.9516654,-95.4240204
48201550102,2592,29.9417695,-95.4293818
48201550201,1775,29.9602099,-95.4216347
48201550202,2161,29.9568578,-95.4315035
48201550303,4137,29.9765913,-95.4273556
48201550304,2192,30.015153,-95.4353005
48201550305,3512,30.004621,-95.4359881
48201550306,4780,29.9912789,-95.4384252
48201550307,2444,30.0031352,-95.4498177
48201550308,3511,29.9894493,-95.428432
48201550403,3869,29.9729737,-95.4315077
48201550404,6266,29.9698614,-95.4555684
48201550405,6564,29.9919402,-95.469782
48201550406,3689,29.98688,-95.450271
48201550407,4945,29.9779675,-95.4575753
48201550500,6104,29.9526294,-95.4466086
48201550601,6673,29.9572629,-95.458552
48201550602,2986,29.944128,-95.4594405
48201550603,5708,29.9578566,-95.4713104
48201550700,3864,29.9427007,-95.496592
48201550800,3523,29.9509869,-95.4761029
48201550901,5215,29.9512831,-95.4937683
48201550902,4211,29.9607733,-95.4895385
48201551000,3275,29.9697315,-95.4917709
48201551101,4492,29.9871263,-95.4877052
48201551102,6590,29.9697605,-95.4768191
48201551201,4538,29.9779481,-95.499204
48201551202,3082,29.9708756,-95.506244
48201551300,3957,29.9502616,-95.5079947
48201551400,5163,29.9625309,-95.5216718
48201551501,4129,29.9460826,-95.558878
48201551502,4573,29.9383278,-95.5293345
48201551601,3094,29.9298646,-95.5565503
48201551602,5225,29.9281382,-95.5743279
48201551702,3724,29.9018874,-95.5603739
48201551703,7832,29.9152568,-95.5627546
48201551704,3870,29.900454,-95.5761548
48201551705,5562,29.9183115,-95.5761904
48201551800,4285,29.8862932,-95.5645662
48201551901,2065,29.9034698,-95.5860688
48201551902,4033,29.9001735,-95.5905766
48201552002,1591,29.9132313,-95.6088331
48201552003,4379,29.9248033,-95.5937346
48201552004,4260,29.9095372,-95.5949663
48201552101,4285,29.9234939,-95.6188028
48201552102,5999,29.9380579,-95.6157981
48201552103,3260,29.9382425,-95.6248007
48201552200,8098,29.9523563,-95.6385056
48201552301,4360,29.9567545,-95.6135219
48201552303,3151,29.9588406,-95.589254
48201552304,1960,29.9619098,-95.5989319
48201552401,4314,29.9314561,-95.5970688
48201552402,2562,29.9448636,-95.5965247
48201552501,3904,29.9454743,-95.5802668
48201552502,6907,29.9554541,-95.5726421
48201552602,7960,29.9754278,-95.5770636
48201552603,3633,29.9608453,-95.5571827
48201552604,2361,29.9641416,-95.5739305
48201552701,3506,29.9705797,-95.5483846
48201552702,5071,29.9812593,-95.5575315
48201552801,5049,29.9862036,-95.5368629
48201552802,4343,29.9759575,-95.5301385
48201552901,5041,29.9937663,-95.5061963
48201552902,4038,29.9945434,-95.5178223
48201553001,6399,30.0019366,-95.4947839
48201553002,4570,30.0121778,-95.4809464
48201553101,3479,30.0214429,-95.4664935
48201553102,3667,30.0151924,-95.4595253
48201553201,2873,30.0236878,-95.4502063
48201553202,4460,30.0318213,-95.4458248
48201553300,5415,30.0258952,-95.4347051
48201553401,4556,30.0424343,-95.4426933
48201553403,8289,30.0590538,-95.4624926
48201553404,3188,30.0460218,-95.462355
48201553405,5610,30.0550828,-95.447725
48201553500,7453,30.037378,-95.4753518
48201553601,4673,30.028144,-95.497809
48201553602,2884,30.0293005,-95.4867693
48201553700,4384,30.0172559,-95.510313
48201553801,2956,30.0430149,-95.5102012
48201553803,4621,30.0369524,-95.5207019
48201553804,6314,30.0349909,-95.5302634
48201553901,5709,30.0319375,-95.5416941
48201554001,3555,30.0103797,-95.5250906
48201554002,4356,30.0017798,-95.5417573
48201554103,5886,30.0103359,-95.5551434
48201554104,3576,30.0216841,-95.5602832
48201554201,5409,30.0021659,-95.5646443
48201554202,3668,30.0061995,-95.5751032
48201554301,7275,29.9890785,-95.5943404
48201554302,4768,29.974321,-95.6143116
48201554404,5037,29.977581,-95.640576
48201554405,8176,29.9862557,-95.7131058
48201554406,5838,30.0135715,-95.714333
48201554407,6712,29.9887021,-95.6857695
48201554408,9004,30.003513,-95.6730825
48201554409,6559,29.9713163,-95.6695965
48201554410,3600,29.9597853,-95.6538808
48201554501,7183,30.0099984,-95.6608651
48201554502,6266,29.9897522,-95.6389888
48201554600,4649,30.003665,-95.618923
48201554701,2918,30.0029583,-95.5883784
48201554702,4857,30.005473,-95.601681
48201554803,6935,30.0786071,-95.5810113
48201554804,4903,30.0619957,-95.5594107
48201554805,8302,30.0311806,-95.583542
48201554806,2208,30.059152,-95.5981573
48201554807,7270,30.0325717,-95.5932091
48201554808,2940,30.0372701,-95.5754111
48201554809,10405,30.0537697,-95.5753629
48201554902,10035,30.0975632,-95.520548
48201554904,3818,30.070044,-95.5211691
48201554905,6847,30.0607627,-95.5315074
48201554906,4026,30.0530825,-95.5008906
48201554907,4533,30.0770221,-95.5344217
48201554908,7508,30.0886061,-95.5465971
48201555001,2442,30.067281,-95.460054
48201555002,5234,30.062073,-95.4871411
48201555101,5029,30.0789393,-95.4883887
48201555102,5860,30.077085,-95.4518284
48201555200,10466,30.0968234,-95.4685384
48201555301,4749,30.1234693,-95.5170643
48201555303,13821,30.1348325,-95.5687953
48201555304,8682,30.1260677,-95.5366034
48201555305,12491,30.147498,-95.5291406
48201555401,3032,30.1074172,-95.6076922
48201555403,4424,30.1119553,-95.6321573
48201555404,4101,30.0821798,-95.6173684
48201555501,5497,30.074519,-95.6557622
48201555503,15093,30.0371605,-95.6531192
48201555504,7443,30.0274335,-95.6238958
48201555505,11289,30.0146297,-95.6149184
48201555600,6732,30.058696,-95.7296478
48201555701,11147,30.009967,-95.740363
48201555703,6793,30.0004953,-95.7489515
48201555704,7868,30.0131548,-95.7659789
48201556000,12481,30.0771931,-95.8554199
48201556100,3767,30.021634,-95.5443711
48201980000,20,29.6471554,-95.2762041
48201980100,5,29.9858736,-95.3457951
48201980200,8296,29.7663846,-95.3513042
48201980300,2849,29.7172259,-95.4027324
48201980400,3751,29.7222846,-95.3445785
48201980700,2299,29.762179,-95.365248
48203020103,4523,32.4156519,-94.2526547
48203020104,3543,32.5976067,-94.2281631
48203020105,1460,32.6289692,-94.1086821
48203020106,3854,32.4619463,-94.0797066
48203020201,3552,32.6685555,-94.6123171
48203020202,3758,32.6410887,-94.415099
48203020301,4403,32.5291857,-94.3179082
48203020302,3245,32.6059387,-94.3517182
48203020401,4417,32.5898779,-94.4109278
48203020402,4793,32.5138826,-94.4168614
48203020501,3003,32.5343414,-94.3508509
48203020502,4818,32.4934079,-94.3676641
48203020603,7247,32.4853986,-94.5883136
48203020604,3927,32.44979,-94.4991147
48203020605,6323,32.5429735,-94.5727345
48203020606,5973,32.5571776,-94.6672546
48205950200,5382,35.8402444,-102.6100473
48207950300,3681,33.120371,-99.6317724
48207950400,1735,33.2932315,-99.8584733
48209010100,2809,29.8801469,-97.9459786
48209010200,6908,29.8902378,-97.9458112
48209010302,4956,29.8672478,-97.9012088
48209010305,5983,29.8908099,-97.8937244
48209010306,4273,29.9160786,-97.8790204
48209010307,2337,29.8884509,-97.9243099
48209010308,1960,29.8949401,-97.9190612
48209010309,6041,29.9212222,-97.8998844
48209010401,3914,29.8611554,-97.9290571
48209010402,7672,29.8061684,-97.9626343
48209010500,4343,29.8449145,-97.9723089
48209010601,3584,29.8845201,-97.9596284
48209010602,5271,29.858063,-98.0138554
48209010603,4055,29.8959978,-98.0306728
48209010702,3354,29.9648012,-97.9466437
48209010703,5707,29.8991379,-97.9447951
48209010704,2348,29.9421998,-98.004026
48209010806,4652,30.1529227,-98.0498518
48209010807,3264,30.1373652,-98.1683269
48209010809,7814,30.2226566,-98.0372502
48209010810,3011,29.9774967,-98.1365299
48209010811,2096,30.0426263,-98.2119412
48209010812,5494,30.021225,-98.0544807
48209010813,2399,30.0366659,-98.1527344
48209010814,2898,30.0231186,-98.1129069
48209010815,1794,30.1846707,-97.9532386
48209010816,9464,30.1737774,-97.9837926
48209010817,4964,30.2378639,-98.165144
48209010818,2079,30.2909633,-98.1469223
48209010905,10047,30.008829,-97.9552073
48209010909,9678,30.0189569,-97.886429
48209010911,3307,30.1126603,-97.857497
48209010912,8414,30.1325347,-97.9276985
48209010913,7199,30.0620119,-97.8491713
48209010914,3115,30.0846964,-97.9534275
48209010915,8166,30.0793504,-97.8635258
48209010916,8012,29.9866644,-97.8285981
48209010917,5689,29.9485696,-97.8566138
48209010918,5653,29.9741447,-97.8499899
48209010919,6688,30.0275855,-97.8188753
48209010920,2507,30.0241697,-97.7473311
48209010921,6106,29.995656,-97.7948657
48209010922,12746,30.0439026,-97.8319242
48209010923,8125,30.0548139,-97.7892051
48209010924,4434,29.9931842,-97.8625801
48209010925,5737,30.0082206,-97.8644608
48211950300,3382,35.8159564,-100.2792102
48213950101,3754,32.3228236,-95.4845036
48213950102,3811,32.2512399,-95.4994863
48213950201,2274,32.2695525,-95.5699058
48213950202,3441,32.2778635,-95.6314969
48213950301,3208,32.303537,-95.7756336
48213950302,2314,32.1078155,-95.7773276
48213950303,2418,32.207949,-95.7345425
48213950400,4215,32.2674806,-95.921951
48213950500,2893,32.3247552,-96.0120939
48213950601,3505,32.3216795,-96.1245867
48213950603,2389,32.3224892,-96.1468152
48213950604,3350,32.3493966,-96.1349862
48213950700,4487,32.3166811,-96.2866023
48213950801,2391,32.2837934,-96.1689552
48213950802,2397,32.2466386,-96.1721771
48213950902,2058,32.0729842,-96.0312139
48213950903,2354,32.2284659,-96.059388
48213950904,2962,32.2620377,-96.1008049
48213950905,2566,32.2948855,-96.1056391
48213951000,1917,32.1509677,-96.0432501
48213951101,1554,32.0973797,-95.9416342
48213951102,2639,32.2387579,-96.0058702
48213951201,3538,32.188139,-95.8825489
48213951202,2821,32.205617,-95.8887608
48213951300,5993,32.1986449,-95.8405219
48213951401,2421,32.1825843,-95.5910558
48213951402,2421,32.1316109,-95.6451645
48213951403,2059,32.1600434,-95.5080392
48215020103,2704,26.2078206,-98.3459247
48215020104,1608,26.2114305,-98.3397858
48215020105,1704,26.2079124,-98.3308824
48215020106,1539,26.211934,-98.3685705
48215020107,4346,26.2085643,-98.3568589
48215020108,2946,26.168287,-98.3504156
48215020205,5108,26.2213813,-98.3368214
48215020206,4541,26.2289982,-98.3861087
48215020207,3106,26.2439695,-98.3840196
48215020208,4081,26.2260959,-98.3593264
48215020209,2959,26.2400267,-98.357892
48215020210,4577,26.2332825,-98.3316282
48215020211,4383,26.2398088,-98.3385346
48215020303,4707,26.2335974,-98.286157
48215020304,2887,26.2164976,-98.2931993
48215020305,3730,26.2214942,-98.2853008
48215020306,3883,26.21975,-98.309961
48215020307,5887,26.2326576,-98.3123572
48215020403,4712,26.2069534,-98.3190424
48215020405,3080,26.1922534,-98.3100049
48215020406,6752,26.1710794,-98.3119368
48215020407,2400,26.2031474,-98.2871428
48215020408,2592,26.204441,-98.2991375
48215020409,1560,26.2053598,-98.3071419
48215020505,2350,26.2032599,-98.2529393
48215020506,2408,26.2005786,-98.266022
48215020507,2698,26.162821,-98.2496889
48215020508,2771,26.1627789,-98.2605692
48215020509,3119,26.1606515,-98.2682012
48215020510,3022,26.1721445,-98.2815775
48215020511,3666,26.1859544,-98.2764493
48215020512,2247,26.1893753,-98.2580026
48215020513,2378,26.1797256,-98.258085
48215020600,2393,26.1986752,-98.2430931
48215020724,4352,26.214642,-98.2650606
48215020725,3814,26.225847,-98.2469585
48215020727,4503,26.2578224,-98.2614309
48215020728,2529,26.2372203,-98.2471531
48215020729,2393,26.2128018,-98.2416612
48215020730,2486,26.2120904,-98.248729
48215020731,2807,26.2312221,-98.2536707
48215020732,3945,26.2278623,-98.2643675
48215020733,2746,26.2548112,-98.2417361
48215020734,3245,26.2566251,-98.2495792
48215020735,2539,26.243473,-98.2637793
48215020736,2364,26.2439226,-98.2477802
48215020804,3695,26.2473735,-98.2303314
48215020805,3072,26.2240094,-98.2345578
48215020806,3703,26.2348487,-98.232413
48215020807,2387,26.2653595,-98.2273649
48215020808,2544,26.2580812,-98.2287775
48215020905,3544,26.2432905,-98.2059235
48215020906,2579,26.2478006,-98.216295
48215020907,3178,26.2233072,-98.2076646
48215020908,2408,26.2207407,-98.2193279
48215020909,2261,26.2306092,-98.2214481
48215020910,2766,26.2339489,-98.2087543
48215021001,1811,26.209402,-98.2108391
48215021002,1959,26.2051493,-98.2207156
48215021003,1899,26.2142562,-98.2298364
48215021100,2971,26.2006651,-98.2350541
48215021201,3055,26.1950049,-98.2193851
48215021203,4284,26.1526034,-98.2271333
48215021204,2846,26.1831391,-98.2182329
48215021306,4186,26.0960511,-98.1798672
48215021307,6219,26.1174644,-98.2074121
48215021308,2786,26.1032004,-98.2672181
48215021309,3463,26.0815786,-98.2384651
48215021310,3215,26.1045282,-98.2308082
48215021311,4816,26.1245625,-98.2667069
48215021312,5254,26.1353833,-98.2043386
48215021313,3431,26.1338938,-98.1659491
48215021314,3924,26.1282226,-98.2055984
48215021315,3766,26.1257322,-98.1872529
48215021401,5282,26.1941772,-98.1898706
