Bus ID,Zone,lat,lng,is_split,MW_Load_pop
2207,NORTH,33.25589,-96.62657,False,33.70856334623585
2208,NORTH,32.7314,-97.83949,False,4.693766987459211
2209,NORTH,32.02998,-96.3723,False,1.5873154474126174
2210,NORTH,32.07192,-96.46379,False,1.5873154474126174
2211,NORTH,33.06085,-96.60913,False,33.70856334623585
2212,NORTH,32.41934,-97.56695,False,5.690110247747355
2213,NORTH,32.46049,-97.04526,False,5.862886169564478
2215,NORTH,32.44095,-97.06896,False,5.690110247747355
2216,NORTH,32.9831,-96.65164,False,3.411849448771727
2217,HOUSTON,28.95428,-95.38245,False,6.546081180420749
2218,NORTH,32.44403,-97.75228,False,2.0298320770813243
2219,SOUTH,30.54513,-97.44976,False,15.83622146341844
2220,NORTH,32.52629,-95.54007,False,1.7920435145951128
2221,WEST,33.10078,-98.89898,False,0.0
2222,HOUSTON,30.36896,-95.4496,False,10.917021016592141
2223,NORTH,33.19508,-96.43826,False,33.70856334623585
2224,NORTH,32.26599,-94.9843,False,1.6972004270140495
2225,NORTH,32.16381,-95.40072,False,7.370558757121878
2226,NORTH,32.20231,-97.35986,False,5.690110247747355
2227,NORTH,32.49011,-95.42199,False,7.370558757121878
2228,NORTH,32.38787,-95.3421,False,7.370558757121878
2229,NORTH,32.39023,-95.33792,False,7.370558757121878
2230,NORTH,32.3512,-95.31125,False,7.370558757121878
2231,WEST,32.74757,-98.90299,False,2.3822955348037635
2232,WEST,32.89573,-98.77889,False,2.3822955348037635
2233,WEST,32.9122,-98.79163,False,2.3822955348037635
2234,WEST,33.17843,-99.56939,False,0.0
2235,WEST,33.17764,-99.57138,False,0.0
2236,WEST,33.10222,-99.30644,False,0.0
2237,WEST,33.2551,-99.52082,False,0.0
2238,WEST,33.4914,-102.05806,False,78.99499700496158
2239,WEST,31.72108,-104.44222,False,0.550171390324636
2241,WEST,31.73813,-101.2937,False,0.0
2242,WEST,30.90925,-101.26321,False,0.0
2243,NORTH,31.86444,-97.01577,False,0.0
2244,NORTH,33.06148,-96.85953,False,28.703793366077598
2245,NORTH,32.92674,-97.06019,False,66.83793468183475
2246,NORTH,32.93297,-97.0604,False,66.83793468183475
2247,SOUTH,30.54425,-97.78257,False,15.83622146341844
2248,SOUTH,30.58511,-97.81048,False,15.83622146341844
2249,NORTH,32.73461,-97.15126,False,66.83793468183475
2250,WEST,31.6849,-104.457,False,0.550171390324636
2251,WEST,31.73613,-104.44417,False,0.550171390324636
2252,HOUSTON,29.17341,-95.76098,False,6.546081180420749
2253,NORTH,31.52958,-94.9198,False,2.0515557358728462
2254,NORTH,32.18475,-96.09843,False,2.620044252819506
2255,NORTH,32.18063,-96.10758,False,2.620044252819506
2256,NORTH,32.11494,-95.28683,False,7.370558757121878
2257,WEST,32.00336,-102.03192,False,43.21376253315027
2258,NORTH,31.58508,-94.81231,False,2.0515557358728462
2259,WEST,31.16156,-101.08095,False,0.3906903631708927
2260,NORTH,30.70678,-96.06609,False,0.9145470348384318
2261,NORTH,31.89722,-96.4698,False,0.0
2262,HOUSTON,29.19073,-95.66385,False,6.546081180420749
2263,NORTH,33.15175,-96.8454,False,33.70856334623585
2264,NORTH,32.35311,-97.38327,False,5.690110247747355
2265,SOUTH,29.8963,-97.26971,False,0.0
2266,NORTH,32.32955,-95.42168,False,7.370558757121878
2267,NORTH,33.23477,-95.25803,False,0.0
2268,NORTH,33.51618,-95.63695,False,0.16881752918018283
2269,NORTH,33.45625,-95.67052,False,0.16881752918018283
2270,NORTH,33.38775,-96.06767,False,1.1557239814218632
2271,WEST,34.09975,-99.19975,False,0.0
2272,NORTH,32.97453,-96.91564,False,82.76330827162744
2273,WEST,34.3788,-100.09062,False,0.0
2274,NORTH,33.70564,-97.3532,False,1.3006011519338376
2275,WEST,33.74335,-99.67276,False,0.0
2276,WEST,35.13589,-102.27929,False,0.0
2277,WEST,35.19896,-102.31057,False,0.0
2278,NORTH,31.42711,-98.54037,False,0.0
2279,NORTH,31.56208,-98.47946,False,0.0
2280,WEST,33.15933,-99.27174,False,0.0
2281,NORTH,32.47594,-97.88669,False,2.0298320770813243
2282,SOUTH,28.24257,-97.53015,False,0.0
2283,NORTH,33.32602,-97.31413,False,0.0
2284,NORTH,32.24893,-94.96113,False,1.6972004270140495
2285,NORTH,33.41499,-95.34982,False,0.0
2286,NORTH,33.44743,-95.3445,False,0.0
2287,NORTH,33.47472,-95.30062,False,0.0
2288,WEST,30.96844,-101.46236,False,0.0
2289,WEST,31.17161,-101.35775,False,0.0
2290,WEST,30.98762,-101.71677,False,0.0
2291,WEST,30.98551,-101.71695,False,0.0
2292,WEST,30.98913,-101.96242,False,0.0
2293,WEST,33.77451,-100.87203,False,0.0
2294,WEST,31.0943,-100.06073,False,0.5463560547467953
2295,WEST,32.42167,-102.79299,False,4.757723465567414
2296,WEST,32.36349,-102.9792,False,4.757723465567414
2297,WEST,32.50243,-101.4727,False,9.325697575063549
2298,NORTH,33.27457,-96.62881,False,33.70856334623585
2299,NORTH,33.46618,-96.12023,False,1.1557239814218632
2300,NORTH,33.39783,-96.27491,False,1.1557239814218632
2301,NORTH,33.19341,-96.43912,False,33.70856334623585
2302,NORTH,33.29447,-96.49118,False,33.70856334623585
2303,NORTH,33.32305,-96.5015,False,33.70856334623585
2304,NORTH,33.3182,-96.53228,False,33.70856334623585
2305,NORTH,33.642,-96.57281,False,4.313444622902094
2306,WEST,33.94283,-98.49815,False,33.52866034665412
2307,WEST,33.95774,-98.55112,False,33.52866034665412
2308,WEST,33.89697,-98.48459,False,33.52866034665412
2309,NORTH,32.93907,-97.64364,False,4.693766987459211
2310,NORTH,33.02747,-97.87107,False,2.439256544305219
2311,NORTH,33.03318,-97.88166,False,2.439256544305219
2312,NORTH,33.14269,-98.16151,False,0.28509927128290863
2313,WEST,33.73219,-99.72614,False,0.0
2314,WEST,33.9293,-98.83163,False,0.0
2315,WEST,33.47506,-101.74616,False,0.0
2316,WEST,33.55667,-101.78481,False,0.0
2317,WEST,33.89675,-101.81389,False,0.0
2318,WEST,34.43143,-101.36263,False,0.0
2319,WEST,35.2542,-101.3625,False,0.0
2320,WEST,33.24625,-99.42102,False,0.0
2321,WEST,31.53444,-103.80488,False,4.063586746105587
2322,NORTH,32.94871,-97.11809,False,66.83793468183475
2323,HOUSTON,29.39352,-95.73368,False,0.0
2325,HOUSTON,29.35995,-95.77074,False,0.0
2326,HOUSTON,29.32762,-95.81388,False,0.0
2327,WEST,33.22586,-98.53632,False,4.529057686602158
2328,WEST,33.37218,-98.52233,False,4.529057686602158
2329,WEST,33.93884,-98.58272,False,33.52866034665412
2330,WEST,33.86039,-98.58685,False,33.52866034665412
2331,WEST,33.84372,-98.47691,False,2.620626830566216
2332,WEST,33.79574,-98.48337,False,2.620626830566216
2333,NORTH,33.0054,-96.58651,False,3.411849448771727
2334,WEST,33.36298,-98.77684,False,4.529057686602158
2335,NORTH,33.25588,-97.20504,False,28.703793366077598
2336,NORTH,33.56115,-97.82523,False,0.6189659398529082
2337,NORTH,33.57671,-97.52413,False,0.6189659398529082
2338,NORTH,33.71959,-97.42677,False,1.3006011519338376
2339,SOUTH,26.70406,-99.05187,False,1.6806468486842305
2340,SOUTH,26.68576,-99.11,False,1.6806468486842305
2341,WEST,33.74406,-99.67025,False,0.0
2342,WEST,33.00776,-100.56064,False,0.0
2343,NORTH,33.54958,-96.99937,False,1.3006011519338376
2344,NORTH,33.63292,-97.00597,False,1.3006011519338376
2345,NORTH,33.65091,-96.91462,False,4.313444622902094
2346,NORTH,33.65357,-97.14797,False,1.3006011519338376
2347,WEST,32.87323,-100.58296,False,0.0
2348,WEST,32.88465,-100.58664,False,0.0
2349,WEST,33.93368,-101.67152,False,8.497006687556537
2350,NORTH,32.94712,-97.38061,False,66.83793468183475
2351,NORTH,33.26462,-96.76809,False,33.70856334623585
2352,WEST,31.24955,-101.15566,False,0.0
2353,WEST,31.09623,-100.03299,False,0.5463560547467953
2354,WEST,34.78657,-102.07304,False,0.0
2355,WEST,32.38575,-102.94922,False,4.757723465567414
2356,NORTH,33.20152,-97.10159,False,28.703793366077598
2357,NORTH,33.55074,-97.33016,False,0.0
2358,NORTH,33.46201,-97.29195,False,0.0
2359,SOUTH,26.37954,-97.80996,False,0.0
2360,WEST,33.60638,-99.64173,False,0.0
2361,WEST,33.60366,-99.63605,False,0.0
2362,NORTH,32.65876,-98.31034,False,0.8996318113824449
2363,NORTH,31.54099,-96.94113,False,0.0
2364,NORTH,31.56755,-96.81257,False,0.0
2365,WEST,31.06717,-101.94375,False,0.0
2366,SOUTH,28.62349,-97.93526,False,0.0
2367,SOUTH,28.5779,-97.95134,False,0.0
2368,SOUTH,28.57646,-97.95348,False,0.0
2369,SOUTH,28.19903,-97.4448,False,0.0
2370,SOUTH,28.21841,-97.55702,False,0.0
2371,SOUTH,28.00148,-97.71484,False,0.0
2372,SOUTH,28.00167,-97.71804,False,0.0
2373,NORTH,33.64406,-95.62671,False,1.568536832742978
2374,NORTH,33.6429,-95.34233,False,1.568536832742978
2375,NORTH,33.64127,-95.38371,False,1.568536832742978
2376,NORTH,33.66597,-95.5061,False,1.568536832742978
2377,NORTH,33.69791,-95.55741,False,1.568536832742978
2378,SOUTH,26.53983,-97.65959,False,0.0
2379,SOUTH,26.2982,-97.77106,False,0.0
2380,SOUTH,26.33355,-97.5274,False,0.0
2381,SOUTH,26.35837,-97.7671,False,0.0
2382,HOUSTON,29.06644,-95.76122,False,6.546081180420749
2383,HOUSTON,29.24372,-95.43126,False,6.546081180420749
2384,SOUTH,28.04435,-97.43834,False,0.0
2385,SOUTH,27.90369,-97.25864,False,1.7457841679476718
2386,WEST,33.5359,-98.3422,False,0.0
2387,SOUTH,28.12668,-97.78111,False,0.0
2388,SOUTH,28.12543,-97.7794,False,0.0
2389,WEST,33.00159,-99.61476,False,0.0
2390,WEST,33.00377,-99.60545,False,1.3572420428905492
2391,WEST,32.79216,-99.9217,False,0.0
2393,SOUTH,30.75223,-97.87864,False,15.83622146341844
2394,NORTH,32.53391,-96.42231,False,4.311607928718554
2395,NORTH,32.06255,-96.59306,False,0.0
2396,WEST,30.97561,-102.25675,False,0.0
2397,WEST,30.98002,-102.22904,False,0.0
2398,WEST,32.12134,-102.52879,False,0.0
2399,WEST,31.16981,-103.10922,False,3.0517597508622205
2400,WEST,31.17193,-103.13353,False,3.0517597508622205
2401,WEST,31.11446,-103.25165,False,3.0517597508622205
2402,NORTH,32.26042,-94.7142,False,1.6972004270140495
2403,NORTH,33.01432,-97.07528,False,28.703793366077598
2404,WEST,32.77409,-98.90138,False,2.3822955348037635
2405,NORTH,32.97057,-97.14272,False,66.83793468183475
2406,NORTH,33.54966,-97.18001,False,1.3006011519338376
2407,NORTH,33.40486,-96.0756,False,1.1557239814218632
2408,NORTH,33.49497,-96.14561,False,1.1557239814218632
2409,WEST,33.86227,-98.58974,False,33.52866034665412
2410,NORTH,33.38196,-95.69043,False,0.16881752918018283
2411,NORTH,33.30559,-96.63311,False,33.70856334623585
2412,WEST,31.04892,-100.62242,False,0.0
2413,WEST,31.25277,-99.79065,False,0.0
2414,WEST,31.26065,-99.86895,False,0.0
2415,WEST,31.44424,-99.8883,False,0.0
2416,WEST,31.44701,-99.89146,False,0.0
2417,WEST,31.83196,-100.71882,False,0.0
2418,WEST,31.7929,-100.57521,False,0.0
2419,WEST,34.20772,-99.51541,False,0.0
2420,WEST,33.34419,-99.62455,False,0.0
2421,WEST,33.37009,-99.59265,False,0.0
2422,WEST,33.50969,-98.56462,False,2.1554102457748336
2423,WEST,33.53888,-98.52146,False,2.1554102457748336
2424,WEST,33.5211,-98.67842,False,2.1554102457748336
2425,SOUTH,26.28834,-97.49627,False,11.003474423742748
2426,SOUTH,28.85501,-95.88808,False,0.0
2427,SOUTH,26.94143,-97.64234,False,0.0
2428,SOUTH,27.59191,-97.64606,False,0.0
2429,SOUTH,26.64883,-99.03908,False,0.0
2430,SOUTH,25.91439,-97.51958,False,11.003474423742748
2432,WEST,32.30694,-99.16386,False,0.0
2433,WEST,32.33653,-99.06006,False,0.0
2434,WEST,32.86676,-100.8729,False,0.0
2435,WEST,32.45733,-102.66929,False,4.757723465567414
2436,NORTH,33.46759,-95.37168,False,0.0
2437,WEST,32.10194,-100.16713,False,0.0
2438,WEST,31.71863,-102.70492,False,42.27976838369486
2439,WEST,32.28811,-102.84058,False,0.0
2440,WEST,32.28005,-102.87827,False,0.0
2441,WEST,32.30235,-102.86154,False,0.0
2442,NORTH,32.63926,-97.25556,False,0.0
2443,WEST,33.62874,-101.87723,False,0.0
2444,WEST,33.30347,-101.60071,False,0.0
2445,WEST,33.15098,-101.68355,False,0.0
2446,WEST,33.04046,-101.68562,False,0.0
2447,NORTH,31.94248,-96.52536,False,1.5873154474126174
2448,NORTH,33.00956,-96.0708,False,3.1549972673460167
2449,NORTH,33.00277,-96.07688,False,0.0
2450,NORTH,32.43724,-96.11346,False,4.311607928718554
2451,NORTH,32.47906,-96.0305,False,1.7920435145951128
2452,NORTH,32.4724,-95.93729,False,1.7920435145951128
2453,SOUTH,26.52369,-98.74557,False,0.0
2454,WEST,31.77437,-101.55901,False,0.0
2455,WEST,31.75904,-101.6579,False,0.0
2456,WEST,31.51656,-100.59883,False,0.0
2457,SOUTH,31.23544,-99.42198,False,0.0
2458,WEST,31.86975,-102.57439,False,42.27976838369486
2459,WEST,31.84129,-102.86837,False,1.9844832118875682
2460,WEST,31.80034,-102.9255,False,1.9844832118875682
2461,WEST,31.85932,-102.91489,False,1.9844832118875682
2462,WEST,31.8411,-102.96455,False,1.9844832118875682
2463,WEST,31.77866,-103.43231,False,0.01627876513212053
2464,WEST,31.8178,-103.39455,False,0.01627876513212053
2465,WEST,31.77592,-103.10697,False,1.9844832118875682
2466,WEST,31.77882,-103.45576,False,0.01627876513212053
2467,WEST,31.27571,-103.44651,False,4.063586746105587
2468,WEST,31.24078,-103.44535,False,4.063586746105587
2469,WEST,31.64503,-103.32192,False,3.0517597508622205
2470,WEST,31.35943,-103.68237,False,4.063586746105587
2471,WEST,31.36781,-103.67411,False,4.063586746105587
2472,WEST,31.35606,-103.32844,False,3.0517597508622205
2474,WEST,31.4174,-103.1604,False,3.0517597508622205
2475,WEST,31.42255,-103.16185,False,3.0517597508622205
2476,WEST,31.55393,-103.12949,False,3.0517597508622205
2477,WEST,31.53942,-103.18299,False,3.0517597508622205
2478,WEST,31.52284,-103.18313,False,3.0517597508622205
2479,WEST,31.55653,-103.17978,False,3.0517597508622205
2480,WEST,31.51586,-103.27797,False,3.0517597508622205
2481,WEST,31.2984,-103.10009,False,3.0517597508622205
2482,WEST,31.31747,-103.0967,False,3.0517597508622205
2483,WEST,31.34323,-103.07629,False,3.0517597508622205
2484,WEST,31.35253,-103.06777,False,3.0517597508622205
2485,WEST,31.33084,-103.02626,False,3.0517597508622205
2487,NORTH,32.93689,-97.06118,False,66.83793468183475
2488,WEST,31.29448,-103.15798,False,3.0517597508622205
2489,WEST,31.28289,-103.10709,False,3.0517597508622205
2490,WEST,31.27361,-103.09516,False,3.0517597508622205
2491,WEST,31.26913,-103.08865,False,3.0517597508622205
2492,WEST,31.27653,-103.11292,False,3.0517597508622205
2493,WEST,31.78684,-103.62383,False,0.01627876513212053
2494,WEST,31.60755,-102.79389,False,3.0517597508622205
2495,WEST,31.61752,-102.79222,False,3.0517597508622205
2496,WEST,31.64277,-102.69958,False,42.27976838369486
2497,WEST,31.77831,-103.62683,False,0.01627876513212053
2498,WEST,31.54494,-103.82666,False,4.063586746105587
2500,WEST,31.54587,-103.82292,False,4.063586746105587
2501,WEST,31.68276,-103.70069,False,0.01627876513212053
2502,WEST,31.90413,-103.71008,False,0.01627876513212053
2503,WEST,31.45792,-103.59992,False,4.063586746105587
2504,WEST,31.64636,-103.8479,False,0.01627876513212053
