zcta,lat,lon,population,load_mw
78057.0,29.037278,-99.001103,520,1.04
78058.0,30.095115,-99.628211,763,1.526
78059.0,29.199649,-98.840916,5327,10.654
78060.0,28.446801,-98.107053,0,0.0
78061.0,28.888354,-99.141337,12566,25.132
78063.0,29.689692,-98.911216,9462,18.924
78064.0,28.935779,-98.428996,16722,33.444
78065.0,29.079818,-98.642303,11134,22.268
78066.0,29.501131,-98.853589,937,1.874
78067.0,27.128042,-99.331147,615,1.23
78069.0,29.188365,-98.671845,6187,12.374
78070.0,29.897838,-98.40311,15537,31.074
78071.0,28.470281,-98.226391,4394,8.788
78072.0,28.310347,-98.573186,508,1.016
78073.0,29.243915,-98.622442,8897,17.794
78075.0,28.626039,-98.377249,249,0.498
78076.0,26.930929,-99.162765,13279,26.558
78101.0,29.353553,-98.238308,7434,14.868
78102.0,28.407712,-97.71062,28253,56.506
78104.0,28.522541,-97.761958,176,0.352
78107.0,28.568278,-97.579237,316,0.632
78108.0,29.570142,-98.217797,43579,87.158
78109.0,29.487657,-98.290904,39424,78.848
78112.0,29.186904,-98.392789,8725,17.45
78113.0,28.867033,-98.240425,3253,6.506
78114.0,29.114718,-98.208661,24463,48.926
78116.0,29.102255,-97.743964,331,0.662
78117.0,28.938338,-97.923572,512,1.024
78118.0,28.800642,-98.062937,4418,8.836
78119.0,28.733411,-97.894958,6960,13.92
78121.0,29.350287,-98.1073,12901,25.802
78122.0,29.428917,-97.735834,427,0.854
78123.0,29.600453,-98.047576,2801,5.602
78124.0,29.557271,-98.146892,6553,13.106
78125.0,28.5409,-97.957001,39,0.078
78130.0,29.69811,-98.070311,79786,159.572
78132.0,29.758817,-98.191068,33368,66.736
78133.0,29.892405,-98.237916,19405,38.81
78140.0,29.333756,-97.765502,3457,6.914
78141.0,28.914138,-97.632623,767,1.534
78142.0,28.536632,-97.810515,106,0.212
78143.0,29.25871,-97.851241,199,0.398
78144.0,28.951209,-97.892578,14,0.028
78145.0,28.645184,-97.994125,85,0.17
78146.0,28.603142,-97.838545,834,1.668
78147.0,29.073446,-98.080406,1805,3.61
78148.0,29.543813,-98.295356,22955,45.91
78150.0,29.525969,-98.277499,41,0.082
78151.0,28.864482,-97.705273,1705,3.41
78152.0,29.43659,-98.205116,2569,5.138
78154.0,29.547147,-98.262605,41171,82.342
78155.0,29.542968,-97.937698,50832,101.664
78159.0,29.231774,-97.590672,1033,2.066
78160.0,29.252842,-97.927233,5776,11.552
78161.0,29.293483,-98.056995,550,1.1
78162.0,28.589961,-97.773497,393,0.786
78163.0,29.769466,-98.453225,13937,27.874
78164.0,28.98256,-97.520734,3990,7.98
78201.0,29.468413,-98.528889,50336,100.672
78202.0,29.428169,-98.460881,11675,23.35
78203.0,29.4151,-98.459123,6162,12.324
78204.0,29.404404,-98.505028,12850,25.7
78205.0,29.423945,-98.48642,1503,3.006
78207.0,29.422124,-98.525978,57700,115.4
78208.0,29.439819,-98.458549,4549,9.098
78209.0,29.488906,-98.456235,44706,89.412
78210.0,29.395776,-98.464401,37061,74.122
78211.0,29.34255,-98.570024,34539,69.078
78212.0,29.464611,-98.493653,27940,55.88
78213.0,29.516395,-98.523017,45124,90.248
78214.0,29.324811,-98.470076,26805,53.61
78215.0,29.441258,-98.480498,2925,5.8500000000000005
78216.0,29.537264,-98.487882,45325,90.65
78217.0,29.538074,-98.415198,35257,70.514
78218.0,29.490048,-98.397135,38749,77.498
78219.0,29.446686,-98.387465,17705,35.410000000000004
78220.0,29.418151,-98.394314,17095,34.19
78221.0,29.29864,-98.483115,42535,85.07000000000001
78222.0,29.354926,-98.371886,25935,51.870000000000005
78223.0,29.31194,-98.391006,56484,112.968
78224.0,29.298334,-98.537149,22569,45.138
78225.0,29.38799,-98.526028,15147,30.294
78226.0,29.383778,-98.56994,8012,16.024
78227.0,29.406624,-98.630303,49326,98.652
78228.0,29.460646,-98.571279,61441,122.882
78229.0,29.507055,-98.566621,35589,71.178
78230.0,29.546515,-98.557207,45661,91.322
78231.0,29.578541,-98.541904,10132,20.264
78232.0,29.588638,-98.474585,39638,79.276
78233.0,29.555818,-98.361905,48060,96.12
78234.0,29.460896,-98.43834,4917,9.834
78235.0,29.345382,-98.443402,1471,2.942
78236.0,29.391283,-98.618734,6760,13.52
78237.0,29.421133,-98.570938,41247,82.494
78238.0,29.471786,-98.617678,27027,54.054
78239.0,29.518637,-98.362961,26966,53.932
78240.0,29.52502,-98.606564,61937,123.874
78242.0,29.3504,-98.607054,35159,70.318
78243.0,29.371037,-98.592987,419,0.838
78244.0,29.474147,-98.348083,33988,67.976
78245.0,29.40009,-98.730555,76392,152.784
78247.0,29.585862,-98.406811,53597,107.194
78248.0,29.590028,-98.525262,13822,27.644
78249.0,29.568476,-98.614271,61712,123.424
78250.0,29.502729,-98.664897,62951,125.902
78251.0,29.461683,-98.676727,65885,131.77
78252.0,29.341337,-98.705628,11479,22.958
78253.0,29.469549,-98.797457,41900,83.8
78254.0,29.537675,-98.73503,61141,122.282
78255.0,29.649165,-98.666344,15064,30.128
78256.0,29.622289,-98.626164,11435,22.87
78257.0,29.660485,-98.583454,8113,16.226
78258.0,29.634097,-98.497426,47146,94.292
78259.0,29.624521,-98.42697,26591,53.182
78260.0,29.697453,-98.486728,26164,52.328
78261.0,29.68958,-98.402411,16518,33.036
78263.0,29.363374,-98.305368,3561,7.122
78264.0,29.1932,-98.490789,10603,21.206
78266.0,29.650495,-98.338431,6592,13.184
78330.0,27.742714,-97.915595,633,1.266
78332.0,27.724313,-98.134487,28301,56.602
78335.0,27.873028,-97.092196,0,0.0
78336.0,27.926913,-97.177776,12533,25.066
78338.0,26.911014,-97.773774,0,0.0
78339.0,27.805059,-97.792233,476,0.952
78340.0,28.1207,-97.19689,437,0.874
78341.0,27.634419,-98.496692,2318,4.636
78342.0,27.65992,-98.07572,342,0.684
78343.0,27.615199,-97.753862,4627,9.254
78344.0,27.479974,-98.86473,419,0.838
78349.0,27.373485,-98.285472,598,1.196
78351.0,27.673154,-97.759701,519,1.038
78352.0,27.962924,-97.679027,256,0.512
78353.0,26.880517,-98.216213,320,0.64
78355.0,27.194074,-98.207295,7222,14.444
78357.0,27.836017,-98.628776,2695,5.39
78358.0,28.067949,-97.042232,599,1.198
78359.0,27.923541,-97.287072,2218,4.436
78361.0,27.053231,-98.747572,5273,10.546
78362.0,27.853993,-97.196496,11025,22.05
78363.0,27.444204,-97.865597,29400,58.8
78368.0,28.103445,-97.808184,9305,18.61
78369.0,27.36513,-98.996708,378,0.756
78370.0,27.949111,-97.598702,4458,8.916
78371.0,27.615256,-98.946373,170,0.34
78372.0,27.987983,-98.06698,4967,9.934
78373.0,27.778915,-97.113625,4407,8.814
78374.0,27.892132,-97.384238,17972,35.944
78375.0,27.39631,-98.171285,2982,5.964
78376.0,27.421353,-98.514272,447,0.894
78377.0,28.322116,-97.162472,3510,7.0200000000000005
78379.0,27.306614,-97.780427,1285,2.57
78380.0,27.791253,-97.742139,23610,47.22
78382.0,28.113591,-97.046273,19313,38.626
78383.0,28.08816,-97.956246,6079,12.158
78384.0,27.849558,-98.385775,5621,11.242
78385.0,27.139396,-97.90137,391,0.782
78387.0,28.121595,-97.553008,9874,19.748
78389.0,28.246302,-97.650811,1984,3.968
78390.0,27.997261,-97.327442,5299,10.598
78391.0,28.179576,-97.708393,223,0.446
78393.0,28.187118,-97.382226,2182,4.364
78401.0,27.797802,-97.399067,4823,9.646
78402.0,27.819021,-97.392203,159,0.318
78404.0,27.768022,-97.399136,16852,33.704
78405.0,27.774249,-97.438774,14224,28.448
78406.0,27.771238,-97.518793,2051,4.102
78407.0,27.810698,-97.440395,2292,4.5840000000000005
78408.0,27.794998,-97.446858,11299,22.598
78409.0,27.80943,-97.522857,2448,4.896
78410.0,27.838247,-97.596306,28210,56.42
78411.0,27.729538,-97.385692,25548,51.096
78412.0,27.703573,-97.345045,42385,84.77
78413.0,27.683192,-97.406176,39782,79.56400000000001
78414.0,27.662421,-97.371535,44014,88.028
78415.0,27.65787,-97.479816,41976,83.952
78416.0,27.752024,-97.436507,15804,31.608
78417.0,27.739629,-97.466806,4572,9.144
78418.0,27.642393,-97.261943,29789,59.578
78419.0,27.695153,-97.269462,861,1.722
78501.0,26.215817,-98.239572,60299,120.598
78503.0,26.162332,-98.248702,20703,41.406
78504.0,26.271967,-98.236568,61182,122.364
78516.0,26.144539,-98.121312,36248,72.496
78520.0,25.963264,-97.550453,59388,118.776
78521.0,25.943923,-97.317944,89629,179.258
78526.0,25.995689,-97.450848,50057,100.114
78535.0,26.252832,-97.743596,732,1.464
78536.0,26.649282,-98.451125,340,0.68
78537.0,26.162145,-98.058771,45120,90.24
78538.0,26.374541,-97.98028,10698,21.396
78539.0,26.280689,-98.183295,37411,74.822
78541.0,26.452135,-98.276811,44740,89.48
78542.0,26.451476,-98.092002,80837,161.674
78543.0,26.297375,-97.999973,10188,20.376
78545.0,26.587174,-99.119871,202,0.404
78548.0,26.274827,-98.654824,583,1.166
78549.0,26.457143,-98.035415,1095,2.19
78550.0,26.255523,-97.667502,52022,104.044
78552.0,26.193782,-97.75069,38982,77.964
78557.0,26.113551,-98.241078,13984,27.968
78558.0,26.307831,-98.039361,979,1.958
78559.0,26.148831,-97.831112,13733,27.466
78560.0,26.242809,-98.49449,4743,9.486
78561.0,26.477435,-97.921496,482,0.964
78562.0,26.297669,-97.902485,3198,6.396
78563.0,26.654454,-98.259766,293,0.586
78564.0,26.678196,-99.103088,205,0.41
78565.0,26.253268,-98.568171,42,0.084
78566.0,26.148406,-97.370376,17999,35.998
78567.0,26.052713,-97.740451,269,0.538
78569.0,26.368213,-97.743569,4541,9.082
78570.0,26.174608,-97.912659,32841,65.682
78572.0,26.229363,-98.378613,80135,160.27
78573.0,26.296191,-98.299959,41336,82.672
78574.0,26.318906,-98.370049,62972,125.944
78575.0,26.021916,-97.526273,12249,24.498
78576.0,26.321607,-98.476164,10262,20.524
78577.0,26.15153,-98.189752,78731,157.462
78578.0,26.035521,-97.302724,11509,23.018
78579.0,26.083167,-97.96214,5562,11.124
78580.0,26.48774,-97.738953,14734,29.468
78582.0,26.530903,-98.740235,44047,88.09400000000001
78583.0,26.261363,-97.489015,6915,13.83
78584.0,26.57331,-98.96276,18286,36.572
78585.0,26.523344,-99.111146,323,0.646
78586.0,26.106086,-97.629292,59360,118.72
78588.0,26.737863,-98.397207,135,0.27
78589.0,26.167843,-98.154834,41112,82.224
78590.0,26.508366,-97.647775,298,0.596
78591.0,26.582929,-98.521632,260,0.52
78592.0,26.062006,-97.846971,752,1.504
78593.0,26.275747,-97.823524,5432,10.864
78594.0,26.345257,-97.794892,1538,3.076
78595.0,26.291408,-98.545486,7442,14.884
78596.0,26.158622,-97.989155,68984,137.968
78597.0,26.280733,-97.284166,2798,5.596
78598.0,26.569407,-97.442394,127,0.254
78602.0,30.12382,-97.32771,28536,57.072
78605.0,30.773295,-98.04518,6035,12.07
78606.0,30.083786,-98.476159,6315,12.63
78607.0,30.821753,-98.477388,139,0.278
78608.0,30.936006,-97.934579,367,0.734
78609.0,30.765224,-98.45098,1999,3.998
78610.0,30.078514,-97.838012,39498,78.996
78611.0,30.801051,-98.28349,12454,24.908
78612.0,30.094071,-97.495094,16234,32.468
78613.0,30.50391,-97.82418,83876,167.752
78614.0,29.410411,-97.587167,547,1.094
78615.0,30.465459,-97.384112,1363,2.726
78616.0,29.940066,-97.568294,8472,16.944
78617.0,30.148535,-97.593032,28376,56.752
78618.0,30.465163,-99.156225,348,0.6960000000000001
78619.0,30.112213,-98.033266,5840,11.68
78620.0,30.225607,-98.136297,18420,36.84
78621.0,30.338855,-97.361789,24590,49.18
78622.0,29.754521,-97.775837,238,0.476
78623.0,29.971139,-98.228231,1044,2.088
78624.0,30.280938,-98.876683,22751,45.502
78626.0,30.657895,-97.617843,38537,77.074
78628.0,30.664543,-97.778616,39529,79.058
78629.0,29.476842,-97.44894,12612,25.224
78631.0,30.33977,-99.30658,3157,6.314
78632.0,29.69611,-97.470663,1268,2.536
78633.0,30.741183,-97.756102,26632,53.264
78634.0,30.560604,-97.54626,37298,74.596
78635.0,30.206077,-98.56486,609,1.218
78636.0,30.316898,-98.424992,3307,6.614
78638.0,29.659588,-97.785196,2112,4.224
78639.0,30.673683,-98.44104,8869,17.738
78640.0,29.99911,-97.828217,61991,123.982
78641.0,30.562557,-97.907846,78568,157.136
78642.0,30.69088,-97.941426,13408,26.816
78643.0,30.688543,-98.689889,6938,13.876
78644.0,29.871644,-97.676821,17675,35.35
78645.0,30.450041,-97.971978,11873,23.746
78648.0,29.690184,-97.633555,8264,16.528
78650.0,30.303885,-97.218899,2366,4.732
78652.0,30.13282,-97.874689,5763,11.526
78653.0,30.339695,-97.523488,29622,59.244
78654.0,30.581216,-98.208732,18524,37.048
78655.0,29.816062,-97.835053,3892,7.784
78656.0,29.904511,-97.807308,2590,5.18
78657.0,30.531427,-98.378052,6509,13.018
78659.0,30.207417,-97.125389,2983,5.966
78660.0,30.43963,-97.594687,101937,203.874
78661.0,29.721948,-97.758944,272,0.544
78662.0,29.924134,-97.424713,2697,5.394
78663.0,30.402261,-98.359569,782,1.564
78664.0,30.505414,-97.647284,63661,127.322
78665.0,30.543255,-97.645202,51925,103.85
78666.0,29.880162,-97.966164,81844,163.68800000000002
78669.0,30.43072,-98.112778,14038,28.076
78670.0,29.774935,-97.817831,101,0.202
78671.0,30.218956,-98.629901,659,1.318
78672.0,30.858836,-98.469511,960,1.92
78675.0,30.434638,-98.707142,304,0.608
78676.0,30.034449,-98.142776,13981,27.962
78677.0,29.349952,-97.580206,19,0.038
78681.0,30.534424,-97.725741,58983,117.966
78701.0,30.270569,-97.742589,11903,23.806
78702.0,30.263378,-97.714483,25393,50.786
78703.0,30.293268,-97.76605,20297,40.594
78704.0,30.243032,-97.765081,51422,102.844
78705.0,30.294331,-97.738516,33262,66.524
78712.0,30.282173,-97.731003,887,1.774
78717.0,30.489544,-97.753842,29463,58.926
78719.0,30.19729,-97.667423,1803,3.606
78721.0,30.269969,-97.683557,11054,22.108
78722.0,30.289958,-97.7147,6713,13.426
78723.0,30.304269,-97.685713,37552,75.104
78724.0,30.292709,-97.617945,25328,50.656
78725.0,30.230011,-97.608576,8303,16.606
78726.0,30.429504,-97.842067,13304,26.608
78727.0,30.429937,-97.717796,31856,63.712
78728.0,30.45417,-97.692183,21857,43.714
78729.0,30.458396,-97.755344,27707,55.414
78730.0,30.370285,-97.836153,10527,21.054
78731.0,30.348244,-97.768139,27664,55.328
78732.0,30.37789,-97.895024,18535,37.07
78733.0,30.321401,-97.884739,8711,17.422
78734.0,30.378546,-97.950628,19711,39.422
78735.0,30.269121,-97.868816,18211,36.422
78736.0,30.261083,-97.959436,10010,20.02
78737.0,30.189935,-97.95664,20609,41.218
78738.0,30.320116,-97.958187,15090,30.18
78739.0,30.178469,-97.88869,20631,41.262
78741.0,30.230459,-97.714198,47529,95.058
78742.0,30.242354,-97.6592,888,1.776
78744.0,30.177791,-97.725147,48551,97.102
78745.0,30.206851,-97.797381,63287,126.574
78746.0,30.29686,-97.809566,27671,55.342
78747.0,30.126966,-97.739969,20137,40.274
78748.0,30.166435,-97.82339,52076,104.152
78749.0,30.216175,-97.85583,38503,77.006
78750.0,30.418782,-97.802266,33860,67.72
78751.0,30.310788,-97.722749,16138,32.276
78752.0,30.331815,-97.704283,20779,41.558
78753.0,30.382024,-97.673638,60035,120.07
78754.0,30.355402,-97.641852,26508,53.016
78756.0,30.322223,-97.740169,9450,18.9
78757.0,30.351537,-97.73257,26485,52.97
78758.0,30.387987,-97.706848,50575,101.15
78759.0,30.402667,-97.761038,45901,91.802
78801.0,29.362904,-99.898132,22707,45.414
78802.0,29.151012,-100.01587,226,0.452
78827.0,28.421951,-99.733002,1030,2.06
78828.0,29.867563,-100.01853,94,0.188
78829.0,28.888748,-99.562652,1764,3.528
78830.0,28.524903,-99.50848,877,1.754
78832.0,29.395621,-100.439985,3674,7.348
78833.0,29.6747,-100.078588,1526,3.052
78834.0,28.454034,-99.917847,8245,16.490000000000002
78836.0,28.301642,-99.704277,80,0.16
78837.0,29.83722,-101.212436,212,0.424
78838.0,29.536636,-99.746893,141,0.282
78839.0,28.718319,-99.823476,8790,17.580000000000002
78840.0,29.729903,-100.881337,47993,95.986
78843.0,29.358463,-100.776883,713,1.426
78850.0,29.285285,-99.329182,1056,2.112
78851.0,30.028067,-101.970461,11,0.022
78852.0,28.729787,-100.316678,57160,114.32
78860.0,28.478614,-100.278411,0,0.0
78861.0,29.430007,-99.149034,14318,28.636
78870.0,29.303817,-99.630829,1092,2.184
78871.0,30.006991,-101.654794,31,0.062
78872.0,28.926452,-99.865146,1376,2.752
78873.0,29.815376,-99.727302,1839,3.678
78877.0,28.951173,-100.593386,938,1.876
78879.0,29.64447,-99.682471,145,0.29
78880.0,29.98903,-100.285177,1736,3.472
78881.0,29.38367,-99.529697,1601,3.202
78883.0,29.673791,-99.317226,314,0.628
78884.0,29.605008,-99.459791,1645,3.29
78885.0,29.809429,-99.540242,124,0.248
78886.0,29.135837,-99.168888,490,0.98
78931.0,30.024253,-96.451051,326,0.652
78932.0,30.164115,-96.718195,470,0.94
78933.0,29.790645,-96.359065,1194,2.388
78934.0,29.693467,-96.557698,6698,13.396
78935.0,29.695493,-96.424208,926,1.852
78938.0,29.804778,-96.685899,314,0.628
78940.0,29.940125,-96.658827,2370,4.74
78941.0,29.727617,-97.15845,3046,6.0920000000000005
78942.0,30.167624,-96.923038,9565,19.13
78943.0,29.708998,-96.615598,269,0.538
78944.0,30.027584,-96.496486,614,1.228
78945.0,29.912267,-96.889573,10388,20.776
78946.0,30.18837,-96.779058,1298,2.596
78947.0,30.420154,-97.035831,4679,9.358
78948.0,30.321498,-96.976823,320,0.64
78949.0,29.833195,-97.087399,822,1.644
78950.0,29.904948,-96.482617,1863,3.726
78951.0,29.587283,-96.824373,0,0.0
78953.0,29.844028,-97.358297,775,1.55
78954.0,30.043016,-96.699188,1207,2.414
78956.0,29.686382,-96.933775,5977,11.954
78957.0,30.013881,-97.182098,9218,18.436
78959.0,29.700745,-97.301328,1742,3.484
78962.0,29.657572,-96.733177,5290,10.58
78963.0,29.91692,-97.028763,868,1.736
79001.0,35.339757,-102.794987,174,0.348
79003.0,35.581845,-100.068724,202,0.404
79005.0,36.380233,-100.507442,1610,3.22
79007.0,35.706836,-101.398807,13936,27.872
79009.0,34.533282,-102.879628,1734,3.468
79010.0,35.451665,-102.140733,833,1.666
79011.0,35.63422,-100.231976,202,0.404
79012.0,35.264761,-102.127678,2156,4.312
79013.0,36.038768,-102.003123,3447,6.894
79014.0,35.908257,-100.285338,3844,7.688
79015.0,34.937472,-101.916036,22914,45.828
79016.0,34.983418,-101.918682,152,0.304
79018.0,35.748254,-102.213391,330,0.66
79019.0,35.0071,-101.394035,1890,3.78
79021.0,33.984877,-102.027683,147,0.294
79022.0,36.098125,-102.60691,11210,22.42
79024.0,36.439773,-100.369084,393,0.786
79025.0,34.940988,-102.205885,26,0.052
79027.0,34.408048,-102.419542,4873,9.746
79029.0,35.901966,-102.025897,15349,30.698
79031.0,34.270256,-102.449583,1360,2.72
79032.0,34.282885,-101.941418,85,0.17
79033.0,36.33004,-100.983997,49,0.098
79034.0,36.359771,-100.157216,501,1.002
79035.0,34.690472,-102.784877,5166,10.332
79036.0,35.612811,-101.547365,5245,10.49
79039.0,35.259837,-101.096311,844,1.688
79040.0,36.318349,-101.559411,2085,4.17
79041.0,34.043255,-101.931966,2711,5.422
79042.0,34.741356,-101.911489,1051,2.102
79043.0,34.368347,-102.134819,1480,2.96
79044.0,35.863315,-102.367488,694,1.388
79045.0,34.914806,-102.554528,18706,37.412
79046.0,36.163536,-100.121753,757,1.514
79051.0,36.483086,-102.259356,0,0.0
79052.0,34.361144,-101.744226,1322,2.644
79053.0,34.408017,-102.579402,73,0.146
79054.0,35.374819,-100.821516,584,1.168
79056.0,36.223812,-100.211576,60,0.12
79057.0,35.246,-100.642178,1320,2.64
79058.0,35.5795,-101.855136,0,0.0
79059.0,35.830763,-100.765905,652,1.304
79061.0,35.524915,-100.442492,182,0.364
79062.0,36.037941,-101.50697,267,0.534
79063.0,34.531086,-102.09627,754,1.508
79064.0,34.195546,-102.1193,2436,4.872
79065.0,35.541234,-100.906572,20148,40.296
79068.0,35.346662,-101.444262,3506,7.0120000000000005
79070.0,36.269994,-100.79416,9652,19.304
79072.0,34.169757,-101.73385,26404,52.808
79078.0,35.720483,-101.580709,175,0.35
79079.0,35.20898,-100.242918,2570,5.14
79080.0,35.74865,-101.213702,453,0.906
79081.0,36.24162,-101.218409,3546,7.0920000000000005
79082.0,34.224256,-102.287745,165,0.33
79083.0,35.886791,-101.514898,2108,4.216
79084.0,36.276881,-101.996725,2021,4.042
79085.0,34.740717,-102.514426,26,0.052
79086.0,36.045967,-101.783782,2476,4.952
79087.0,36.2878,-102.913883,637,1.274
79088.0,34.580896,-101.697218,5401,10.802
79091.0,34.892687,-102.120884,69,0.138
79092.0,35.312969,-102.446391,1124,2.248
79093.0,36.289912,-101.033947,101,0.202
79094.0,34.840077,-101.5097,12,0.024
79095.0,34.90404,-100.20826,2677,5.354
79096.0,35.437391,-100.196706,2175,4.3500000000000005
79097.0,35.437786,-101.181077,1001,2.002
79098.0,35.152354,-102.215756,365,0.73
79101.0,35.206058,-101.839554,2271,4.542
79102.0,35.19632,-101.86625,10245,20.49
79103.0,35.177308,-101.794475,10529,21.058
79104.0,35.202989,-101.788733,6861,13.722
79105.0,35.691238,-101.820831,0,0.0
79106.0,35.203066,-101.895003,28289,56.578
79107.0,35.230592,-101.802502,34204,68.408
79108.0,35.307898,-101.690933,14580,29.16
79109.0,35.166416,-101.886423,43652,87.304
79110.0,35.147391,-101.870328,19729,39.458
79111.0,35.220442,-101.708078,2140,4.28
79118.0,35.106367,-101.739911,23668,47.336
79119.0,35.109084,-102.017887,18510,37.02
79121.0,35.174701,-101.929717,5684,11.368
79124.0,35.266733,-101.958411,8159,16.318
79201.0,34.437766,-100.280962,7227,14.454
79220.0,33.753501,-100.794632,271,0.542
79225.0,34.255931,-99.515204,1002,2.004
79226.0,34.90076,-100.994549,2767,5.534
79227.0,33.899685,-99.769784,1260,2.52
79229.0,33.665706,-100.676563,451,0.902
79230.0,34.702273,-100.069222,156,0.312
79231.0,33.906379,-101.070036,112,0.224
79233.0,34.520996,-100.525648,130,0.26
79234.0,34.230443,-100.935228,42,0.084
79235.0,33.961932,-101.246145,3335,6.67
79236.0,33.710684,-100.384217,265,0.53
79237.0,34.910791,-100.65682,454,0.908
79239.0,34.655623,-100.763893,161,0.322
79240.0,34.885485,-100.780332,97,0.194
79241.0,34.179633,-101.387813,2166,4.332
79243.0,33.774479,-100.990114,58,0.116
79244.0,34.041936,-100.852771,894,1.788
79245.0,34.855772,-100.510098,2339,4.678
79247.0,34.329813,-99.409069,35,0.07
79248.0,33.994322,-100.287247,1595,3.19
79250.0,33.877689,-101.594755,1438,2.876
79251.0,34.943421,-100.451566,29,0.058
79252.0,34.304335,-99.818916,3017,6.034
79255.0,34.349913,-101.050762,480,0.96
79256.0,33.900389,-100.745875,359,0.718
79257.0,34.457478,-101.287161,903,1.806
79258.0,34.228291,-101.288735,60,0.12
79259.0,34.398492,-100.472927,46,0.092
79261.0,34.447226,-100.809848,370,0.74
79311.0,33.857882,-101.881538,3777,7.554
79312.0,34.019064,-102.419954,1127,2.254
79313.0,33.804916,-102.162277,1505,3.01
79314.0,33.584898,-103.014508,109,0.218
79316.0,33.137907,-102.326183,10772,21.544
79322.0,33.633175,-101.178516,2032,4.064
79323.0,32.945746,-102.869403,7347,14.694
79324.0,33.897884,-102.68249,58,0.116
79325.0,34.424608,-102.943742,2327,4.654
79326.0,34.077938,-102.216144,63,0.126
79329.0,33.715143,-101.674963,2891,5.782
79330.0,33.040779,-101.224823,70,0.14
79331.0,32.695214,-102.00957,12309,24.618
79336.0,33.603401,-102.39884,16827,33.654
79339.0,33.889082,-102.337301,6591,13.182
79342.0,32.908208,-102.3366,479,0.958
79343.0,33.658671,-101.531037,1695,3.39
79344.0,33.844961,-102.930411,238,0.476
79345.0,33.337542,-102.33135,1248,2.496
79346.0,33.648085,-102.824937,2198,4.396
79347.0,34.17256,-102.78941,6954,13.908
79350.0,33.731452,-101.825896,428,0.856
79351.0,32.92701,-101.764414,1478,2.956
79353.0,33.783518,-102.581946,11,0.022
79355.0,33.181661,-102.876716,1926,3.852
79356.0,33.28459,-101.342082,5931,11.862
79357.0,33.611886,-101.404701,2071,4.142
79358.0,33.442185,-102.195033,1306,2.612
79359.0,32.971141,-102.586555,3129,6.258
79360.0,32.689865,-102.724434,16760,33.52
79363.0,33.707731,-102.045021,5374,10.748
79364.0,33.452358,-101.644072,7161,14.322
79366.0,33.530315,-101.685343,903,1.806
79367.0,33.621453,-102.190786,667,1.334
79369.0,33.955743,-102.145171,69,0.138
79370.0,33.507585,-100.908386,1483,2.966
79371.0,33.952621,-102.966213,1415,2.83
79372.0,33.434243,-102.488401,1488,2.976
79373.0,33.182577,-101.827198,2985,5.97
79376.0,33.233866,-102.673105,15,0.03
79377.0,32.929648,-102.133506,246,0.492
79378.0,33.058133,-102.474677,312,0.624
79379.0,33.510496,-102.646424,551,1.102
79380.0,33.735629,-102.332216,94,0.188
79381.0,33.312912,-101.770523,1590,3.18
79382.0,33.455287,-102.014055,8515,17.03
79401.0,33.588798,-101.850441,9084,18.168
79403.0,33.643505,-101.775447,16348,32.696
79404.0,33.527702,-101.793717,9630,19.26
79406.0,33.585914,-101.878393,7288,14.576
79407.0,33.566862,-102.079243,22157,44.314
79410.0,33.570071,-101.891011,10588,21.176
79411.0,33.570034,-101.857733,6661,13.322
79412.0,33.546383,-101.856516,15597,31.194
79413.0,33.547402,-101.885644,23820,47.64
79414.0,33.547794,-101.92023,17806,35.612
79415.0,33.700795,-101.896988,17894,35.788000000000004
79416.0,33.600114,-101.982775,34628,69.256
79423.0,33.439985,-101.855477,42354,84.708
79424.0,33.467125,-101.944209,49191,98.382
79501.0,32.747613,-99.904852,2535,5.07
79502.0,33.183064,-100.245133,1297,2.594
79503.0,32.868609,-99.692923,137,0.274
79504.0,32.335802,-99.350571,3375,6.75
79505.0,33.577057,-99.809712,307,0.614
79506.0,32.106426,-100.313408,555,1.11
79508.0,32.274081,-99.826041,1060,2.12
79510.0,32.266413,-99.518894,7801,15.602
79511.0,32.415915,-101.250314,1417,2.834
79512.0,32.304117,-100.924392,7451,14.902
79517.0,32.879511,-101.246784,226,0.452
79518.0,33.341053,-100.714732,67,0.134
79519.0,32.044159,-99.700329,61,0.122
79520.0,32.857153,-100.124111,2286,4.572
79521.0,33.122685,-99.650389,3563,7.126
79525.0,32.630369,-99.830593,2561,5.122
79526.0,32.636295,-100.71688,873,1.746
79527.0,32.593166,-101.059439,225,0.45
79528.0,33.182928,-100.895056,625,1.25
79529.0,33.431837,-99.853667,1339,2.678
79530.0,32.118932,-99.748801,450,0.9
79532.0,32.404869,-100.711396,671,1.342
79533.0,32.857171,-99.55149,392,0.784
79534.0,32.761942,-100.212859,165,0.33
79535.0,32.223438,-100.479835,188,0.376
79536.0,32.473616,-100.032549,5230,10.46
79537.0,32.291861,-100.210748,24,0.048
79538.0,31.970613,-99.684164,264,0.528
79539.0,33.361114,-99.876875,221,0.442
79540.0,33.169164,-100.040999,51,0.102
79541.0,32.147788,-99.810223,1172,2.344
79543.0,32.71433,-100.407773,1319,2.638
79544.0,33.301513,-99.8529,475,0.95
79545.0,32.415212,-100.573539,1950,3.9
79546.0,32.891818,-100.498206,1734,3.468
79547.0,33.197744,-99.905443,932,1.864
79548.0,33.049768,-99.918963,197,0.394
