UID,From Bus,To Bus,R,X,B,Cont Rating
L1386_3319_138,1386,3319,0.0,0.00466919,0.0,500
L101_3319_138,101,3319,0.0,0.00143867,0.0,999999
L169_1415_345,169,1415,0.0,0.00097082,0.0,2400
L1187_3320_138,1187,3320,0.0,0.01214587,0.0,250
L3320_3389_138,3320,3389,0.0,0.01558192,0.0,500
L1182_1183_138,1182,1183,0.0,0.02356742,0.0,250
L1185_3321_138,1185,3321,0.0,0.00981128,0.0,250
L1185_3322_138,1185,3322,0.0,0.01012056,0.0,250
L1259_3321_138,1259,3321,0.0,0.00126307,0.0,999999
L118_3322_138,118,3322,0.0,0.00550126,0.0,250
L1180_1183_138,1180,1183,0.0,0.00946608,0.0,250
L1174_1177_138,1174,1177,0.0,0.00072233,0.0,999999
L1177_2672_138,1177,2672,0.0,0.01079899,0.0,250
L1174_1178_138,1174,1178,0.0,0.00194749,0.0,999999
L1175_1178_138,1175,1178,0.0,0.00258003,0.0,250
L1172_1175_138,1172,1175,0.0,0.00243835,0.0,250
L1171_1172_138,1171,1172,0.0,0.00097973,0.0,999999
L1171_1173_138,1171,1173,0.0,0.00124312,0.0,999999
L1173_2672_138,1173,2672,0.0,0.00275961,0.0,999999
L122_1166_138,122,1166,0.0,0.02751827,0.0,250
L1124_1166_138,1124,1166,0.0,0.02925226,0.0,250
L2702_2706_138,2702,2706,0.0,0.00368746,0.0,250
L157_1162_138,157,1162,0.0,0.01917559,0.0,250
L1165_3324_138,1165,3324,0.0,0.0084225,0.0,250
L1165_3325_138,1165,3325,0.0,0.0133411,0.0,250
L926_3323_230,926,3323,0.0,0.00111285,0.0,400
L1163_3323_230,1163,3323,0.0,0.00290454,0.0,400
L1436_3324_138,1436,3324,0.0,0.00486274,0.0,500
L157_3324_138,157,3324,0.0,0.0101066,0.0,250
L3325_3385_138,3325,3385,0.0,0.00339813,0.0,500
L1160_1436_138,1160,1436,0.0,0.00847038,0.0,250
L1156_1157_138,1156,1157,0.0,0.01828765,0.0,250
L1149_3326_138,1149,3326,0.0,0.00202331,0.0,500
L1152_1403_138,1152,1403,0.0,0.00279353,0.0,250
L1152_3327_138,1152,3327,0.0,0.00434993,0.0,500
L1151_3326_138,1151,3326,0.0,0.00127904,0.0,999999
L1403_1411_138,1403,1411,0.0,0.00913684,0.0,250
L3326_3327_138,3326,3327,0.0,0.0016422,0.0,999999
L1096_1148_138,1096,1148,0.0,0.01082493,0.0,250
L1148_1424_138,1148,1424,0.0,0.00787776,0.0,750
L1148_3328_138,1148,3328,0.0,0.00535959,0.0,250
L393_1137_138,393,1137,0.0,0.01261678,0.0,750
L1152_1420_138,1152,1420,0.0,0.00533365,0.0,250
L1411_3357_138,1411,3357,0.0,0.00519996,0.0,500
L1145_1146_138,1145,1146,0.0,0.00410849,0.0,500
L16_1146_138,16,1146,0.0,0.00449758,0.0,250
L1141_1142_138,1141,1142,0.0,0.01066929,0.0,250
L1139_1142_138,1139,1142,0.0,0.00633932,0.0,500
L1141_3334_138,1141,3334,0.0,0.00122516,0.0,999999
L1096_3328_138,1096,3328,0.0,0.01036799,0.0,250
L1095_3328_138,1095,3328,0.0,0.01979815,0.0,500
L394_1140_138,394,1140,0.0,0.00542743,0.0,250
L396_1140_138,396,1140,0.0,0.00732903,0.0,750
L396_3329_138,396,3329,0.0,0.00887545,0.0,500
L394_1444_138,394,1444,0.0,0.00597816,0.0,250
L1678_3329_138,1678,3329,0.0,0.0029791,0.0,250
L1104_1450_138,1104,1450,0.0,0.02614146,0.0,250
L1104_1105_138,1104,1105,0.0,0.03530424,0.0,250
L1037_1787_138,1037,1787,0.0,0.00066247,0.0,999999
L1036_1787_138,1036,1787,0.0,0.00825887,0.0,250
L1034_1787_138,1034,1787,0.0,0.01134972,0.0,250
L1449_3330_138,1449,3330,0.0,0.01603487,0.0,250
L1107_3330_138,1107,3330,0.0,0.01080897,0.0,500
L122_1124_138,122,1124,0.0,0.00139078,0.0,500
L122_1167_138,122,1167,0.0,0.01190643,0.0,250
L1124_2676_138,1124,2676,0.0,0.00041703,0.0,999999
L1119_3332_138,1119,3332,0.0,0.00355577,0.0,250
L1378_3332_138,1378,3332,0.0,0.00227473,0.0,500
L1378_3333_138,1378,3333,0.0,0.00570678,0.0,500
L1094_1118_138,1094,1118,0.0,0.0057008,0.0,250
L1405_1406_138,1405,1406,0.0,0.0009917,0.0,999999
L914_1420_138,914,1420,0.0,0.01240328,0.0,250
L1081_3334_138,1081,3334,0.0,0.00998089,0.0,500
L1418_3335_138,1418,3335,0.0,0.03189414,0.0,250
L1395_3335_138,1395,3335,0.0,0.00820899,0.0,250
L1775_3335_138,1775,3335,0.0,0.00374333,0.0,500
L1110_3336_138,1110,3336,0.0,0.01689088,0.0,750
L1105_1109_138,1105,1109,0.0,0.03859861,0.0,250
L908_1109_138,908,1109,0.0,0.04507561,0.0,250
L443_3337_138,443,3337,0.0,0.01590317,0.0,250
L1099_1477_138,1099,1477,0.0,0.01537639,0.0,250
L1094_1434_138,1094,1434,0.0,0.0110524,0.0,250
L1089_1091_138,1089,1091,0.0,0.0016861,0.0,999999
L896_897_138,896,897,0.0,0.03024795,0.0,250
L897_2051_138,897,2051,0.0,0.05566509,0.0,250
L677_1082_138,677,1082,0.0,0.00148257,0.0,999999
L677_3338_138,677,3338,0.0,0.05351607,0.0,250
L3338_3756_138,3338,3756,0.0,0.0075565,0.0,250
L930_3338_138,930,3338,0.0,0.01594707,0.0,250
L1084_1571_345,1084,1571,0.0,0.00055034,0.0,2400
L1086_1571_345,1086,1571,0.0,0.00137921,0.0,2400
L1084_3339_138,1084,3339,0.0,0.0107531,0.0,500
L1085_1086_138,1085,1086,0.0,0.00139277,0.0,999999
L1082_3339_138,1082,3339,0.0,0.00160428,0.0,500
L1079_1395_138,1079,1395,0.0,0.01304579,0.0,250
L1546_2050_345,1546,2050,0.0,0.00014787,0.0,2400
L655_1546_345,655,1546,0.0,0.00174377,0.0,2400
L658_1546_345,658,1546,0.0,0.00152896,0.0,2400
L655_3355_138,655,3355,0.0,0.00365953,0.0,250
L658_3354_138,658,3354,0.0,0.01115616,0.0,250
L939_2050_138,939,2050,0.0,0.00677631,0.0,500
L1406_1434_138,1406,1434,0.0,0.00864598,0.0,250
L1426_3340_138,1426,3340,0.0,0.00264587,0.0,750
L1075_1422_138,1075,1422,0.0,0.0199518,0.0,250
L1055_1056_138,1055,1056,0.0,0.02475667,0.0,250
L1055_2891_138,1055,2891,0.0,0.00718736,0.0,250
L1039_2891_138,1039,2891,0.0,0.01463012,0.0,250
L1038_1914_138,1038,1914,0.0,0.01266866,0.0,250
L1038_1039_138,1038,1039,0.0,0.02224249,0.0,250
L1786_1788_138,1786,1788,0.0,0.00822695,0.0,250
L1034_1786_138,1034,1786,0.0,0.00662067,0.0,250
L539_3341_138,539,3341,0.0,0.00518599,0.0,500
L3341_3342_138,3341,3342,0.0,0.00269775,0.0,250
L539_923_138,539,923,0.0,0.01391577,0.0,250
L383_539_138,383,539,0.0,0.01255892,0.0,250
L3343_3363_138,3343,3363,0.0,0.00212907,0.0,250
L1921_1922_138,1921,1922,0.0,0.00267979,0.0,250
L1087_3344_138,1087,3344,0.0,0.01214986,0.0,250
L676_1087_138,676,1087,0.0,0.01590317,0.0,250
L1016_3344_138,1016,3344,0.0,0.00449359,0.0,750
L678_3344_138,678,3344,0.0,0.00735297,0.0,500
L677_678_138,677,678,0.0,0.015544,0.0,500
L996_1383_138,996,1383,0.0,0.08604873,0.0,250
L999_1000_138,999,1000,0.0,0.04967895,0.0,250
L998_999_138,998,999,0.0,0.0367489,0.0,250
L995_996_138,995,996,0.0,0.04100704,0.0,500
L995_3345_138,995,3345,0.0,0.00364356,0.0,500
L888_3345_138,888,3345,0.0,0.03317916,0.0,250
L865_3345_138,865,3345,0.0,0.05738112,0.0,250
L888_1942_138,888,1942,0.0,0.01474984,0.0,250
L1294_3346_138,1294,3346,0.0,0.00543541,0.0,500
L3346_3367_138,3346,3367,0.0,0.00044696,0.0,999999
L948_2050_138,948,2050,0.0,0.01486757,0.0,250
L947_948_138,947,948,0.0,0.03156091,0.0,250
L2703_2704_138,2703,2704,0.0,0.00862403,0.0,500
L176_931_138,176,931,0.0,0.00584247,0.0,500
L1543_3368_345,1543,3368,0.0,0.00255812,0.0,2400
L278_342_138,278,342,0.0,0.00725919,0.0,250
L274_342_138,274,342,0.0,0.01675919,0.0,250
L274_339_138,274,339,0.0,0.05036936,0.0,250
L339_340_138,339,340,0.0,0.01936715,0.0,250
L913_914_138,913,914,0.0,0.00075226,0.0,999999
L914_3347_138,914,3347,0.0,0.01300389,0.0,500
L3347_3356_138,3347,3356,0.0,0.00065848,0.0,999999
L3347_3357_138,3347,3357,0.0,0.00067643,0.0,999999
L3348_3349_138,3348,3349,0.0,0.00494455,0.0,250
L364_3348_138,364,3348,0.0,0.04120857,0.0,250
L903_3348_138,903,3348,0.0,0.00234457,0.0,500
L904_3349_138,904,3349,0.0,0.01819985,0.0,250
L364_902_138,364,902,0.0,0.01110428,0.0,250
L361_901_138,361,901,0.0,0.02414409,0.0,250
L875_883_138,875,883,0.0,0.00788574,0.0,250
L1942_1949_138,1942,1949,0.0,0.00428009,0.0,250
L873_874_138,873,874,0.0,0.00919072,0.0,250
L882_883_138,882,883,0.0,0.00866793,0.0,999999
L882_884_138,882,884,0.0,0.0075146,0.0,999999
L882_927_138,882,927,0.0,0.00959378,0.0,999999
L895_927_138,895,927,0.0,0.00577263,0.0,500
L884_895_138,884,895,0.0,0.00539151,0.0,500
L878_881_138,878,881,0.0,0.00948204,0.0,250
L873_885_138,873,885,0.0,0.00959578,0.0,500
L2339_2340_138,2339,2340,0.0,0.01457624,0.0,250
L269_341_138,269,341,0.0,0.08047963,0.0,250
L270_341_138,270,341,0.0,0.01734982,0.0,250
L143_341_138,143,341,0.0,0.00220689,0.0,250
L143_269_138,143,269,0.0,0.03372789,0.0,250
L675_676_138,675,676,0.0,0.02065816,0.0,250
L661_2777_138,661,2777,0.0,0.00695988,0.0,250
L660_661_138,660,661,0.0,0.00447763,0.0,250
L659_660_138,659,660,0.0,0.00174197,0.0,999999
L659_3354_138,659,3354,0.0,0.00436788,0.0,250
L654_3354_138,654,3354,0.0,0.00704369,0.0,250
L656_3355_138,656,3355,0.0,0.01482567,0.0,250
L657_3355_138,657,3355,0.0,0.0222824,0.0,500
L650_1016_138,650,1016,0.0,0.01615858,0.0,250
L650_1085_138,650,1085,0.0,0.00266982,0.0,250
L3356_3357_138,3356,3357,0.0,0.00057267,0.0,999999
L1511_3358_345,1511,3358,0.0,0.00272642,0.0,2400
L610_3358_138,610,3358,0.0,0.01190842,0.0,250
L131_3358_138,131,3358,0.0,0.01480771,0.0,250
L579_1511_345,579,1511,0.0,0.00445513,0.0,2400
L579_2742_138,579,2742,0.0,0.00255209,0.0,250
L1441_1442_138,1441,1442,0.0,0.00939025,0.0,500
L1456_2132_138,1456,2132,0.0,0.01759924,0.0,250
L1440_2132_138,1440,2132,0.0,0.00291126,0.0,250
L2047_2749_138,2047,2749,0.0,0.0006904,0.0,999999
L2047_3360_138,2047,3360,0.0,0.00611185,0.0,500
L2747_2748_138,2747,2748,0.0,0.00071435,0.0,999999
L909_2747_138,909,2747,0.0,0.00226076,0.0,999999
L941_2748_138,941,2748,0.0,0.00814115,0.0,250
L909_2748_138,909,2748,0.0,0.00481285,0.0,250
L242_3380_138,242,3380,0.0,0.01058948,0.0,250
L606_909_138,606,909,0.0,0.00477893,0.0,500
L606_941_138,606,941,0.0,0.0117907,0.0,250
L607_909_138,607,909,0.0,0.00473304,0.0,250
L940_941_138,940,941,0.0,0.01177074,0.0,250
L603_3359_138,603,3359,0.0,0.007343,0.0,250
L600_3359_138,600,3359,0.0,0.00045894,0.0,999999
L601_602_138,601,602,0.0,0.00211111,0.0,500
L601_3360_138,601,3360,0.0,0.0004769,0.0,999999
L600_3361_138,600,3361,0.0,0.00207719,0.0,250
L596_598_345,596,598,0.0,0.00911835,0.0,2400
L596_597_138,596,597,0.0,0.06741787,0.0,500
L587_597_138,587,597,0.0,0.02687975,0.0,250
L595_597_138,595,597,0.0,0.01505114,0.0,250
L594_595_138,594,595,0.0,0.00118526,0.0,999999
L594_2548_138,594,2548,0.0,0.01148939,0.0,250
L228_2714_138,228,2714,0.0,0.00089992,0.0,999999
L916_3363_138,916,3363,0.0,0.00504033,0.0,250
L378_3363_138,378,3363,0.0,0.0055252,0.0,250
L1822_3364_345,1822,3364,0.0,0.0012722,0.0,2400
L520_1779_138,520,1779,0.0,0.00891336,0.0,250
L468_520_138,468,520,0.0,0.010362,0.0,500
L289_468_138,289,468,0.0,0.00937828,0.0,250
L442_443_138,442,443,0.0,0.0007323,0.0,999999
L1110_1426_138,1110,1426,0.0,0.00498845,0.0,750
L434_3365_138,434,3365,0.0,0.04558045,0.0,250
L1401_3366_138,1401,3366,0.0,0.03564944,0.0,250
L434_3366_138,434,3366,0.0,0.00367948,0.0,500
L430_432_138,430,432,0.0,0.01050168,0.0,250
L943_3368_138,943,3368,0.0,0.00489267,0.0,500
L928_3368_138,928,3368,0.0,0.0106234,0.0,500
L943_1677_345,943,1677,0.0,0.00193949,0.0,2400
L390_636_138,390,636,0.0,0.01875257,0.0,250
L378_379_138,378,379,0.0,0.00770017,0.0,250
L378_923_138,378,923,0.0,0.00064052,0.0,999999
L382_384_138,382,384,0.0,0.01969639,0.0,250
L382_383_138,382,383,0.0,0.00926854,0.0,250
L381_383_138,381,383,0.0,0.02014335,0.0,250
L380_381_138,380,381,0.0,0.04201869,0.0,250
L372_3369_138,372,3369,0.0,0.00307288,0.0,500
L363_1224_138,363,1224,0.0,0.01909977,0.0,250
L362_363_138,362,363,0.0,0.02842418,0.0,250
L361_362_138,361,362,0.0,0.00454348,0.0,250
L353_360_138,353,360,0.0,0.02847805,0.0,250
L359_360_138,359,360,0.0,0.03701428,0.0,250
L353_1838_138,353,1838,0.0,0.02766194,0.0,250
L343_346_138,343,346,0.0,0.01553602,0.0,250
L257_346_138,257,346,0.0,0.00634131,0.0,250
L255_346_138,255,346,0.0,0.00865995,0.0,250
L346_3378_138,346,3378,0.0,0.00112739,0.0,999999
L344_345_138,344,345,0.0,0.01805219,0.0,250
L340_2425_138,340,2425,0.0,0.02037083,0.0,250
L337_3372_138,337,3372,0.0,0.01266068,0.0,250
L327_1504_345,327,1504,0.0,0.0009399,0.0,2400
L295_3370_138,295,3370,0.0,0.00400273,0.0,250
L295_296_138,295,296,0.0,0.01355062,0.0,250
L1504_3370_345,1504,3370,0.0,0.00087215,0.0,2400
L910_3370_138,910,3370,0.0,0.00226076,0.0,999999
L910_1504_345,910,1504,0.0,0.00045812,0.0,2400
L910_3371_138,910,3371,0.0,0.01947889,0.0,250
L298_3371_138,298,3371,0.0,0.01784268,0.0,250
L297_3371_138,297,3371,0.0,0.00486473,0.0,500
L319_322_138,319,322,0.0,0.02184541,0.0,250
L307_319_138,307,319,0.0,0.01824575,0.0,250
L311_319_138,311,319,0.0,0.01386788,0.0,250
L313_314_138,313,314,0.0,0.01055955,0.0,250
L314_328_138,314,328,0.0,0.01507309,0.0,250
L327_328_138,327,328,0.0,0.02127673,0.0,250
L323_328_138,323,328,0.0,0.01233144,0.0,250
L290_291_138,290,291,0.0,0.00644907,0.0,250
L290_326_138,290,326,0.0,0.01364839,0.0,250
L325_326_138,325,326,0.0,0.01085287,0.0,250
L323_324_138,323,324,0.0,0.00285938,0.0,250
L322_323_138,322,323,0.0,0.0073849,0.0,250
L322_3372_138,322,3372,0.0,0.0053995,0.0,250
L307_3373_138,307,3373,0.0,0.00884152,0.0,250
L310_311_138,310,311,0.0,0.01253896,0.0,250
L321_3372_138,321,3372,0.0,0.00692197,0.0,250
L313_318_138,313,318,0.0,0.0179644,0.0,250
L317_318_138,317,318,0.0,0.00906301,0.0,250
L309_313_138,309,313,0.0,0.00830477,0.0,250
L309_3373_138,309,3373,0.0,0.00124512,0.0,999999
L285_317_138,285,317,0.0,0.04131632,0.0,250
L316_317_138,316,317,0.0,0.01721813,0.0,250
L285_286_138,285,286,0.0,0.01716625,0.0,250
L315_316_138,315,316,0.0,0.00907698,0.0,250
L313_315_138,313,315,0.0,0.01183858,0.0,250
L292_313_138,292,313,0.0,0.01204012,0.0,250
L312_313_138,312,313,0.0,0.01056952,0.0,250
L292_293_138,292,293,0.0,0.00874974,0.0,250
L310_312_138,310,312,0.0,0.00873178,0.0,250
L308_3373_138,308,3373,0.0,0.0055711,0.0,500
L304_306_138,304,306,0.0,0.01758129,0.0,250
L305_3374_138,305,3374,0.0,0.00178986,0.0,999999
L301_3374_138,301,3374,0.0,0.00824092,0.0,250
L304_3374_138,304,3374,0.0,0.01798036,0.0,250
L303_304_138,303,304,0.0,0.01246713,0.0,250
L299_303_138,299,303,0.0,0.00927652,0.0,250
L294_302_138,294,302,0.0,0.0124372,0.0,250
L299_302_138,299,302,0.0,0.02091955,0.0,250
L291_301_138,291,301,0.0,0.00638521,0.0,250
L300_301_138,300,301,0.0,0.01303781,0.0,250
L300_3375_138,300,3375,0.0,0.01469397,0.0,250
L283_3375_138,283,3375,0.0,0.00740685,0.0,250
L299_3375_138,299,3375,0.0,0.00074228,0.0,999999
L298_299_138,298,299,0.0,0.01402153,0.0,250
L291_296_138,291,296,0.0,0.00520395,0.0,250
L291_294_138,291,294,0.0,0.01149538,0.0,250
L293_294_138,293,294,0.0,0.01144749,0.0,250
L287_288_138,287,288,0.0,0.01696671,0.0,250
L266_288_138,266,288,0.0,0.03906753,0.0,250
L286_287_138,286,287,0.0,0.05245054,0.0,250
L281_284_138,281,284,0.0,0.00516604,0.0,250
L262_277_138,262,277,0.0,0.01487156,0.0,250
L262_1297_138,262,1297,0.0,0.00899916,0.0,250
L277_279_138,277,279,0.0,0.00498047,0.0,250
L277_278_138,277,278,0.0,0.00387503,0.0,250
L273_277_138,273,277,0.0,0.01098057,0.0,250
L275_276_138,275,276,0.0,0.00116131,0.0,999999
L267_276_138,267,276,0.0,0.01687891,0.0,250
L272_611_345,272,611,0.0,0.00052775,0.0,2400
L274_275_138,274,275,0.0,0.00843247,0.0,250
L274_611_345,274,611,0.0,0.00291031,0.0,2400
L270_611_345,270,611,0.0,0.00506005,0.0,2400
L260_3376_138,260,3376,0.0,0.00122317,0.0,999999
L263_3376_138,263,3376,0.0,0.003454,0.0,999999
L258_2430_138,258,2430,0.0,0.00201733,0.0,999999
L265_2430_138,265,2430,0.0,0.00623356,0.0,250
L264_265_138,264,265,0.0,0.00865795,0.0,250
L264_1297_138,264,1297,0.0,0.00624155,0.0,250
L263_1297_138,263,1297,0.0,0.00866793,0.0,999999
L259_261_138,259,261,0.0,0.00578859,0.0,250
L260_3377_138,260,3377,0.0,0.00134289,0.0,999999
L261_3377_138,261,3377,0.0,0.00452352,0.0,250
L259_3377_138,259,3377,0.0,0.00533165,0.0,250
L257_3378_138,257,3378,0.0,0.00568883,0.0,250
L254_3378_138,254,3378,0.0,0.01971834,0.0,250
L253_3378_138,253,3378,0.0,0.01037996,0.0,250
L249_250_138,249,250,0.0,0.01185056,0.0,250
L249_1455_138,249,1455,0.0,0.00933837,0.0,250
L246_248_138,246,248,0.0,0.00117129,0.0,999999
L248_1455_138,248,1455,0.0,0.00602205,0.0,250
L243_247_138,243,247,0.0,0.00584646,0.0,500
L243_3379_138,243,3379,0.0,0.00058864,0.0,999999
L2385_3379_138,2385,3379,0.0,0.00163422,0.0,500
L3379_3380_138,3379,3380,0.0,0.00990506,0.0,250
L247_2722_138,247,2722,0.0,0.00284741,0.0,500
L244_246_138,244,246,0.0,0.00043622,0.0,999999
L246_2721_138,246,2721,0.0,0.00107152,0.0,999999
L245_1455_138,245,1455,0.0,0.00303697,0.0,500
L1455_2721_138,1455,2721,0.0,0.00356175,0.0,250
L1455_2045_138,1455,2045,0.0,0.00748666,0.0,500
L1455_2385_138,1455,2385,0.0,0.00148057,0.0,500
L244_2721_138,244,2721,0.0,0.00134888,0.0,999999
L26_3380_138,26,3380,0.0,0.00210512,0.0,500
L2717_2718_138,2717,2718,0.0,0.00137083,0.0,999999
L2718_2720_138,2718,2720,0.0,0.00053875,0.0,999999
L2718_2719_138,2718,2719,0.0,0.00243636,0.0,999999
L235_1229_138,235,1229,0.0,0.00814514,0.0,250
L236_1229_138,236,1229,0.0,0.01270657,0.0,250
L1219_3381_138,1219,3381,0.0,0.08892607,0.0,250
L230_3381_138,230,3381,0.0,0.00676833,0.0,500
L1_230_138,1,230,0.0,0.00067045,0.0,999999
L221_3381_138,221,3381,0.0,0.06422726,0.0,500
L222_2145_345,222,2145,0.0,0.00216398,0.0,2400
L195_196_138,195,196,0.0,0.02749034,0.0,250
L194_195_138,194,195,0.0,0.01252899,0.0,250
L191_1186_138,191,1186,0.0,0.00769219,0.0,250
L1186_2217_138,1186,2217,0.0,0.00773808,0.0,500
L184_185_138,184,185,0.0,0.00111542,0.0,999999
L174_3382_138,174,3382,0.0,0.00792365,0.0,250
L173_174_138,173,174,0.0,0.00274963,0.0,500
L172_3382_138,172,3382,0.0,0.00178387,0.0,999999
L169_2217_345,169,2217,0.0,3.065e-05,0.0,999999
L3383_3397_345,3383,3397,0.0,4.302e-05,0.0,999999
L158_159_138,158,159,0.0,0.01805818,0.0,250
L147_148_138,147,148,0.0,0.00347994,0.0,500
L150_3384_138,150,3384,0.0,0.00724123,0.0,500
L3384_3385_138,3384,3385,0.0,0.0032365,0.0,250
L142_3386_138,142,3386,0.0,0.01534447,0.0,250
L139_142_138,139,142,0.0,0.00860607,0.0,250
L1690_3387_230,1690,3387,0.0,0.00821474,0.0,800
L128_3388_138,128,3388,0.0,0.00800147,0.0,500
L127_3388_138,127,3388,0.0,0.01799632,0.0,250
L1714_3389_345,1714,3389,0.0,0.00270948,0.0,2400
L2262_3390_138,2262,3390,0.0,0.00272968,0.0,500
L2674_2675_138,2674,2675,0.0,0.00091588,0.0,999999
L2674_2676_138,2674,2676,0.0,0.00504831,0.0,500
L2382_2675_138,2382,2675,0.0,0.00222684,0.0,500
L1178_2672_138,1178,2672,0.0,0.00414041,0.0,500
L164_3393_138,164,3393,0.0,0.00187167,0.0,999999
L115_3393_138,115,3393,0.0,0.0019854,0.0,500
L3392_3393_138,3392,3393,0.0,0.003454,0.0,500
L2671_3394_138,2671,3394,0.0,0.00309483,0.0,500
L110_942_138,110,942,0.0,0.00114136,0.0,999999
L108_109_138,108,109,0.0,0.00120122,0.0,999999
L108_3395_138,108,3395,0.0,0.00101166,0.0,999999
L101_102_138,101,102,0.0,0.00757246,0.0,500
L1734_3398_138,1734,3398,0.0,0.00259599,0.0,500
L3398_3399_138,3398,3399,0.0,0.00044696,0.0,999999
L3398_3400_138,3398,3400,0.0,0.00088196,0.0,999999
L3399_3400_138,3399,3400,0.0,0.00043499,0.0,999999
L90_1833_345,90,1833,0.0,0.00312082,0.0,2400
L1566_1833_345,1566,1833,0.0,0.00186878,0.0,2400
L1833_2185_345,1833,2185,0.0,0.01056289,0.0,2400
L66_1792_138,66,1792,0.0,0.0050942,0.0,500
L3401_3402_138,3401,3402,0.0,0.00048488,0.0,999999
L422_1976_138,422,1976,0.0,0.034113,0.0,250
L419_422_138,419,422,0.0,0.01148141,0.0,250
L1976_1977_138,1976,1977,0.0,0.00062455,0.0,999999
L2247_2248_138,2247,2248,0.0,0.01225362,0.0,250
L1080_2113_138,1080,2113,0.0,0.00616173,0.0,500
L2113_2219_138,2113,2219,0.0,0.0015105,0.0,500
L1080_2063_345,1080,2063,0.0,0.0010418,0.0,2400
L2046_2385_138,2046,2385,0.0,0.0012511,0.0,999999
L2045_2385_138,2045,2385,0.0,0.00791766,0.0,500
L2044_3405_138,2044,3405,0.0,0.00115333,0.0,999999
L564_1713_138,564,1713,0.0,0.02330603,0.0,250
L554_1713_138,554,1713,0.0,0.03155892,0.0,250
L557_1713_138,557,1713,0.0,0.01027421,0.0,250
L1393_1713_138,1393,1713,0.0,0.0205544,0.0,250
L564_572_138,564,572,0.0,0.01374816,0.0,250
L490_491_138,490,491,0.0,0.01698467,0.0,500
L491_2251_138,491,2251,0.0,0.03199191,0.0,250
L48_490_138,48,490,0.0,0.01094665,0.0,500
L2034_2036_138,2034,2036,0.0,0.02404232,0.0,500
L2033_2034_138,2033,2034,0.0,0.00084405,0.0,999999
L685_2463_138,685,2463,0.0,0.00373934,0.0,500
L2463_3502_138,2463,3502,0.0,0.0011234,0.0,999999
L686_687_138,686,687,0.0,0.02493625,0.0,500
L687_2493_138,687,2493,0.0,0.00144865,0.0,999999
L521_1399_138,521,1399,0.0,0.11260922,0.0,250
L1399_1474_138,1399,1474,0.0,0.07806522,0.0,250
L1399_2953_138,1399,2953,0.0,0.04629479,0.0,250
L211_521_138,211,521,0.0,0.1010899,0.0,250
L521_3477_138,521,3477,0.0,0.05559924,0.0,250
L1954_1955_138,1954,1955,0.0,0.00235255,0.0,250
L1954_3477_138,1954,3477,0.0,0.04156774,0.0,250
L569_1865_138,569,1865,0.0,0.09075782,0.0,250
L563_569_138,563,569,0.0,0.05135707,0.0,250
L569_2437_345,569,2437,0.0,0.0041352,0.0,2400
L569_570_138,569,570,0.0,0.00592428,0.0,250
L553_570_138,553,570,0.0,0.08469387,0.0,250
L570_1619_138,570,1619,0.0,0.09070395,0.0,250
L1620_1865_345,1620,1865,0.0,0.00463822,0.0,2400
L890_1955_138,890,1955,0.0,0.07881548,0.0,250
L571_1782_138,571,1782,0.0,0.09399632,0.0,250
L569_571_138,569,571,0.0,0.00293121,0.0,250
L509_3406_138,509,3406,0.0,0.019002,0.0,250
L508_3406_138,508,3406,0.0,0.026774,0.0,250
L517_3406_138,517,3406,0.0,0.05906322,0.0,250
L517_2997_345,517,2997,0.0,0.00329907,0.0,2400
L517_3483_138,517,3483,0.0,0.0123514,0.0,250
L509_510_138,509,510,0.0,0.03938679,0.0,250
L507_509_138,507,509,0.0,0.04443709,0.0,250
L134_3407_138,134,3407,0.0,0.00378523,0.0,500
L506_3407_138,506,3407,0.0,0.00572674,0.0,250
L510_514_138,510,514,0.0,0.04690338,0.0,250
L2131_3408_138,2131,3408,0.0,0.02041073,0.0,500
L1933_3408_138,1933,3408,0.0,0.03927305,0.0,250
L1952_3408_138,1952,3408,0.0,0.03826539,0.0,250
L138_1952_138,138,1952,0.0,0.02510586,0.0,250
L711_1952_138,711,1952,0.0,0.01432084,0.0,250
L710_1952_138,710,1952,0.0,0.02442943,0.0,250
L138_725_138,138,725,0.0,0.0285419,0.0,250
L725_726_138,725,726,0.0,0.06225383,0.0,250
L726_839_345,726,839,0.0,0.00159751,0.0,2400
L134_509_138,134,509,0.0,0.04053613,0.0,250
L1933_3425_138,1933,3425,0.0,0.03457593,0.0,250
L946_2014_138,946,2014,0.0,0.03941073,0.0,500
L735_912_138,735,912,0.0,0.02559672,0.0,250
L735_736_138,735,736,0.0,0.00587639,0.0,250
L732_735_138,732,735,0.0,0.05608213,0.0,250
L791_912_138,791,912,0.0,0.00353581,0.0,250
L790_912_138,790,912,0.0,0.02066415,0.0,250
L912_3409_138,912,3409,0.0,0.00084604,0.0,999999
L730_3409_138,730,3409,0.0,0.04185108,0.0,250
L732_3409_138,732,3409,0.0,0.06648803,0.0,250
L729_730_138,729,730,0.0,0.02465091,0.0,250
L731_3410_138,731,3410,0.0,0.03557162,0.0,250
L728_3410_138,728,3410,0.0,0.07615165,0.0,250
L790_3410_138,790,3410,0.0,0.02382882,0.0,250
L787_790_138,787,790,0.0,0.08311353,0.0,250
L789_790_138,789,790,0.0,0.03795211,0.0,250
L790_793_138,790,793,0.0,0.05926875,0.0,500
L2786_3411_138,2786,3411,0.0,0.02433564,0.0,250
L739_3411_138,739,3411,0.0,0.01888028,0.0,250
