GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),MW Break 1,MWh Price 1
TOPAZ_UNIT1,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT2,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT3,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT4,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT5,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT6,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT7,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT8,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT9,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT10,1156,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BRAUNIG_VHB6CT5,1304,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT6,1304,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT7,1304,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT8,1304,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
CITYVICT_CTG01,227,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CITYVICT_CTG02,227,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTPORT_CTG01,227,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTPORT_CTG02,227,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTORIA_VICTORG6,227,Gas-CC,G,Gas,59.07,196.9,4,4,3.938,4,4,4,0.0,0.0,0.0,0.0,0.0,59.07,28.0
VICTORIA_VICTORG5,227,Gas-CC,G,Gas,54.06,180.2,4,4,3.604,4,4,4,0.0,0.0,0.0,0.0,0.0,54.06,28.0
WAP_WAPGT_1,1896,Gas-GT,G,Gas,1.63,16.3,1,1,1.304,1,1,1,0.0,0.0,0.0,0.0,0.0,1.63,42.0
WAP_WAP_G1,1896,Gas-ST,G,Gas,56.37,187.9,4,4,3.758,4,4,4,0.0,0.0,0.0,0.0,0.0,56.37,35.0
WAP_WAP_G2,1896,Gas-ST,G,Gas,56.37,187.9,4,4,3.758,4,4,4,0.0,0.0,0.0,0.0,0.0,56.37,35.0
WAP_WAP_G3,1896,Gas-ST,G,Gas,89.76,299.2,4,4,5.984,4,4,4,0.0,0.0,0.0,0.0,0.0,89.76,35.0
WAP_WAP_G4,1896,Gas-ST,G,Gas,174.15,580.5,4,4,11.61,4,4,4,0.0,0.0,0.0,0.0,0.0,174.15,35.0
WFCOGEN_UNIT1,2403,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WFCOGEN_UNIT2,2403,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WFCOGEN_UNIT3,2403,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WIPOPA_WPP_G1,361,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G2,361,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G3,361,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G4,361,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WCPP_CT1,1633,Gas-CC,G,Gas,82.5,275.0,4,4,5.5,4,4,4,0.0,0.0,0.0,0.0,0.0,82.5,28.0
WCPP_CT2,1633,Gas-CC,G,Gas,82.5,275.0,4,4,5.5,4,4,4,0.0,0.0,0.0,0.0,0.0,82.5,28.0
WCPP_ST1,1633,Gas-CC,G,Gas,89.4,298.0,4,4,5.96,4,4,4,0.0,0.0,0.0,0.0,0.0,89.4,28.0
WHCCS_CT1,50,Gas-CC,G,Gas,79.35,264.5,4,4,5.29,4,4,4,0.0,0.0,0.0,0.0,0.0,79.35,28.0
WHCCS_CT2,50,Gas-CC,G,Gas,79.35,264.5,4,4,5.29,4,4,4,0.0,0.0,0.0,0.0,0.0,79.35,28.0
WHCCS_STG,50,Gas-CC,G,Gas,90.0,300.0,4,4,6.0,4,4,4,0.0,0.0,0.0,0.0,0.0,90.0,28.0
WHCCS2_CT4,1600,Gas-CC,G,Gas,108.0,360.0,4,4,7.2,4,4,4,0.0,0.0,0.0,0.0,0.0,108.0,28.0
WHCCS2_CT5,1600,Gas-CC,G,Gas,108.0,360.0,4,4,7.2,4,4,4,0.0,0.0,0.0,0.0,0.0,108.0,28.0
WHCCS2_STG6,1600,Gas-CC,G,Gas,153.36,511.2,4,4,10.224,4,4,4,0.0,0.0,0.0,0.0,0.0,153.36,28.0
NACPW_UNIT1,2559,Biomass,G,Gas,23.3,116.5,4,4,2.33,4,4,4,0.0,0.0,0.0,0.0,0.0,23.3,40.0
HBR_2UNITS,2809,Biomass,G,Gas,0.64,3.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.64,40.0
TRIRA_1UNIT,2078,Biomass,G,Gas,0.8,4.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.8,40.0
78252_4UNITS,1309,Biomass,G,Gas,0.84,4.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.84,40.0
SPRIN_4UNITS,389,Biomass,G,Gas,1.28,6.4,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,1.28,40.0
FREIH_2UNITS,1771,Biomass,G,Gas,0.64,3.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.64,40.0
WSTHL_3UNITS,2628,Biomass,G,Gas,0.96,4.8,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.96,40.0
FEGC_CTG2,2662,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
FEGC_CTG3,2662,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
FEGC_CTG4,2662,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
OLNEYTN_AGR1,2328,Diesel,G,Gas,1.0,10.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,60.0
AMISTAD_AMISTAG1,983,Hydro,G,Gas,3.79,37.9,1,1,1.895,1,1,1,0.0,0.0,0.0,0.0,0.0,3.79,1.0
AMISTAD_AMISTAG2,983,Hydro,G,Gas,3.79,37.9,1,1,1.895,1,1,1,0.0,0.0,0.0,0.0,0.0,3.79,1.0
AUSTPL_AUSTING1,1387,Hydro,G,Gas,0.9,9.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.9,1.0
AUSTPL_AUSTING2,1387,Hydro,G,Gas,0.9,9.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.9,1.0
BUCHAN_BUCHANG1,434,Hydro,G,Gas,1.83,18.3,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.83,1.0
BUCHAN_BUCHANG2,434,Hydro,G,Gas,1.83,18.3,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.83,1.0
BUCHAN_BUCHANG3,434,Hydro,G,Gas,1.83,18.3,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.83,1.0
DNDAM_DENISOG1,61,Hydro,G,Gas,5.08,50.8,1,1,2.54,1,1,1,0.0,0.0,0.0,0.0,0.0,5.08,1.0
DNDAM_DENISOG2,61,Hydro,G,Gas,5.08,50.8,1,1,2.54,1,1,1,0.0,0.0,0.0,0.0,0.0,5.08,1.0
EAGLE_HY_EAGLE_HY1,1931,Hydro,G,Gas,0.96,9.6,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.96,1.0
FALCON_FALCONG1,844,Hydro,G,Gas,1.2,12.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.2,1.0
FALCON_FALCONG2,844,Hydro,G,Gas,1.2,12.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.2,1.0
FALCON_FALCONG3,844,Hydro,G,Gas,1.2,12.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.2,1.0
WIRTZ_WIRTZ_G1,1438,Hydro,G,Gas,2.9,29.0,1,1,1.45,1,1,1,0.0,0.0,0.0,0.0,0.0,2.9,1.0
WIRTZ_WIRTZ_G2,1438,Hydro,G,Gas,2.9,29.0,1,1,1.45,1,1,1,0.0,0.0,0.0,0.0,0.0,2.9,1.0
CANYHY_CANYHYG1,1682,Hydro,G,Gas,0.6,6.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.6,1.0
INKSDA_INKS_G1,434,Hydro,G,Gas,1.5,15.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.5,1.0
MARBFA_MARBFAG1,439,Hydro,G,Gas,2.1,21.0,1,1,1.05,1,1,1,0.0,0.0,0.0,0.0,0.0,2.1,1.0
MARBFA_MARBFAG2,439,Hydro,G,Gas,2.0,20.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0
MARSFO_MARSFOG1,867,Hydro,G,Gas,3.6,36.0,1,1,1.8,1,1,1,0.0,0.0,0.0,0.0,0.0,3.6,1.0
MARSFO_MARSFOG2,867,Hydro,G,Gas,3.6,36.0,1,1,1.8,1,1,1,0.0,0.0,0.0,0.0,0.0,3.6,1.0
MARSFO_MARSFOG3,867,Hydro,G,Gas,3.6,36.0,1,1,1.8,1,1,1,0.0,0.0,0.0,0.0,0.0,3.6,1.0
WND_WHITNEY1,1552,Hydro,G,Gas,2.2,22.0,1,1,1.1,1,1,1,0.0,0.0,0.0,0.0,0.0,2.2,1.0
WND_WHITNEY2,1552,Hydro,G,Gas,2.2,22.0,1,1,1.1,1,1,1,0.0,0.0,0.0,0.0,0.0,2.2,1.0
AEEC_ANTLP_1,1644,Gas-IC,G,Gas,5.6,56.0,1,1,4.48,1,1,1,0.0,0.0,0.0,0.0,0.0,5.6,45.0
AEEC_ANTLP_2,1644,Gas-IC,G,Gas,5.6,56.0,1,1,4.48,1,1,1,0.0,0.0,0.0,0.0,0.0,5.6,45.0
AEEC_ANTLP_3,1644,Gas-IC,G,Gas,5.6,56.0,1,1,4.48,1,1,1,0.0,0.0,0.0,0.0,0.0,5.6,45.0
AEEC_ELK_1,1644,Gas-GT,G,Gas,20.2,202.0,1,1,16.16,1,1,1,0.0,0.0,0.0,0.0,0.0,20.2,42.0
AEEC_ELK_2,1644,Gas-GT,G,Gas,20.2,202.0,1,1,16.16,1,1,1,0.0,0.0,0.0,0.0,0.0,20.2,42.0
AEEC_ELK_3,1644,Gas-GT,G,Gas,20.2,202.0,1,1,16.16,1,1,1,0.0,0.0,0.0,0.0,0.0,20.2,42.0
FTR_FTR_G1,1556,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
FTR_FTR_G2,1556,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
FTR_FTR_G3,1556,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
FTR_FTR_G4,1556,Gas-CC,G,Gas,120.0,400.0,4,4,8.0,4,4,4,0.0,0.0,0.0,0.0,0.0,120.0,28.0
TGCCS_CT1,1565,Gas-CC,G,Gas,53.7,179.0,4,4,3.58,4,4,4,0.0,0.0,0.0,0.0,0.0,53.7,28.0
TGCCS_CT2,1565,Gas-CC,G,Gas,53.7,179.0,4,4,3.58,4,4,4,0.0,0.0,0.0,0.0,0.0,53.7,28.0
TGCCS_CT3,1565,Gas-CC,G,Gas,53.7,179.0,4,4,3.58,4,4,4,0.0,0.0,0.0,0.0,0.0,53.7,28.0
TGCCS_UNIT4,1565,Gas-CC,G,Gas,120.0,400.0,4,4,8.0,4,4,4,0.0,0.0,0.0,0.0,0.0,120.0,28.0
KMCHI_1CT101,2799,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
KMCHI_1CT201,2799,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
KMCHI_1ST,2799,Gas-CC,G,Gas,99.0,330.0,4,4,6.6,4,4,4,0.0,0.0,0.0,0.0,0.0,99.0,28.0
KMCHI_2CT101,2799,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
KMCHI_2CT201,2799,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
KMCHI_2ST,2799,Gas-CC,G,Gas,99.0,330.0,4,4,6.6,4,4,4,0.0,0.0,0.0,0.0,0.0,99.0,28.0
AGUAYO_UNIT1,2273,Wind,W,Wind,0.0,193.5,0,0,193.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AMADEUS1_UNIT1,2336,Wind,W,Wind,0.0,36.7,0,0,36.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AMADEUS1_UNIT2,2336,Wind,W,Wind,0.0,35.8,0,0,35.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AMADEUS2_UNIT3,2336,Wind,W,Wind,0.0,177.7,0,0,177.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANACACHO_ANA,1002,Wind,W,Wind,0.0,99.8,0,0,99.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANCHOR_WIND2,216,Wind,W,Wind,0.0,98.9,0,0,98.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANCHOR_WIND3,216,Wind,W,Wind,0.0,90.0,0,0,90.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANCHOR_WIND4,216,Wind,W,Wind,0.0,38.7,0,0,38.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ANCHOR_WIND5,216,Wind,W,Wind,0.0,19.3,0,0,19.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT1,2314,Wind,W,Wind,0.0,25.0,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT2,2314,Wind,W,Wind,0.0,14.0,0,0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT3,2314,Wind,W,Wind,0.0,30.2,0,0,30.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT4,2314,Wind,W,Wind,0.0,115.0,0,0,115.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT5,2314,Wind,W,Wind,0.0,110.0,0,0,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT6,2314,Wind,W,Wind,0.0,24.0,0,0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APOGEE_UNIT7,2314,Wind,W,Wind,0.0,75.0,0,0,75.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APPALOSA_UNIT1,2359,Wind,W,Wind,0.0,157.9,0,0,157.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
APPALOSA_UNIT2,2359,Wind,W,Wind,0.0,13.9,0,0,13.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AQUILLA_U1_23,2061,Wind,W,Wind,0.0,13.9,0,0,13.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AQUILLA_U1_28,2061,Wind,W,Wind,0.0,135.4,0,0,135.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AQUILLA_U2_23,2061,Wind,W,Wind,0.0,7.0,0,0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AQUILLA_U2_28,2061,Wind,W,Wind,0.0,143.8,0,0,143.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AVIATOR_UNIT1,2411,Wind,W,Wind,0.0,180.1,0,0,180.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
AVIATOR_UNIT2,2411,Wind,W,Wind,0.0,145.6,0,0,145.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DEWOLF_UNIT1,2411,Wind,W,Wind,0.0,199.3,0,0,199.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLACKJAK_UNIT1,2364,Wind,W,Wind,0.0,120.0,0,0,120.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLACKJAK_UNIT2,2364,Wind,W,Wind,0.0,120.0,0,0,120.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BAFFIN_UNIT1,345,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BAFFIN_UNIT2,345,Wind,W,Wind,0.0,102.0,0,0,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BARROW_UNIT1,2349,Wind,W,Wind,0.0,90.2,0,0,90.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BARROW_UNIT2,2349,Wind,W,Wind,0.0,70.5,0,0,70.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BRTSW_BCW1,3004,Wind,W,Wind,0.0,120.0,0,0,120.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMMIT_BLSMT1_5,805,Wind,W,Wind,0.0,132.8,0,0,132.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMMIT_BLSMT1_6,805,Wind,W,Wind,0.0,7.0,0,0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMMIT_UNIT2_25,805,Wind,W,Wind,0.0,92.5,0,0,92.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMMIT_UNIT2_17,805,Wind,W,Wind,0.0,6.9,0,0,6.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMIT3_UNIT_17,805,Wind,W,Wind,0.0,13.7,0,0,13.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BLSUMIT3_UNIT_25,805,Wind,W,Wind,0.0,186.5,0,0,186.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BCATWIND_WIND_1,2416,Wind,W,Wind,0.0,162.0,0,0,162.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BRISCOE_WIND,522,Wind,W,Wind,0.0,149.9,0,0,149.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BBREEZE_UNIT1,126,Wind,W,Wind,0.0,120.0,0,0,120.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BBREEZE_UNIT2,126,Wind,W,Wind,0.0,108.0,0,0,108.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUCKTHRN_UNIT1,2522,Wind,W,Wind,0.0,44.9,0,0,44.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUCKTHRN_UNIT2,2522,Wind,W,Wind,0.0,55.7,0,0,55.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUFF_GAP_UNIT1,1373,Wind,W,Wind,0.0,120.6,0,0,120.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUFF_GAP_UNIT2_1,1373,Wind,W,Wind,0.0,115.5,0,0,115.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUFF_GAP_UNIT2_2,1373,Wind,W,Wind,0.0,117.0,0,0,117.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BUFF_GAP_UNIT3,1373,Wind,W,Wind,0.0,170.2,0,0,170.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BULLCRK_WND1,615,Wind,W,Wind,0.0,89.0,0,0,89.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BULLCRK_WND2,615,Wind,W,Wind,0.0,91.0,0,0,91.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CABEZON_WIND1,2447,Wind,W,Wind,0.0,115.2,0,0,115.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CABEZON_WIND2,2447,Wind,W,Wind,0.0,122.4,0,0,122.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CFLATS_U1,2347,Wind,W,Wind,0.0,148.4,0,0,148.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CALLAHAN_WND1,1602,Wind,W,Wind,0.0,123.1,0,0,123.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CAMWIND_UNIT1,335,Wind,W,Wind,0.0,165.0,0,0,165.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CSEC_CSECG1,626,Wind,W,Wind,0.0,134.4,0,0,134.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CSEC_CSECG2,626,Wind,W,Wind,0.0,123.6,0,0,123.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CN_BRKS_UNIT_1,678,Wind,W,Wind,0.0,210.1,0,0,210.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CAPRIDGE_CR1,1659,Wind,W,Wind,0.0,231.7,0,0,231.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CAPRIDGE_CR2,1659,Wind,W,Wind,0.0,149.5,0,0,149.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CAPRIDGE_CR3,1659,Wind,W,Wind,0.0,200.9,0,0,200.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CAPRIDG4_CR4,1583,Wind,W,Wind,0.0,121.5,0,0,121.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CEDROHIL_CHW1,864,Wind,W,Wind,0.0,79.4,0,0,79.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CEDROHIL_CHW2,864,Wind,W,Wind,0.0,78.0,0,0,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CHALUPA_UNIT1,335,Wind,W,Wind,0.0,173.3,0,0,173.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CHAMPION_UNIT1,1610,Wind,W,Wind,0.0,97.5,0,0,97.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CHAMPION_UNIT2,1610,Wind,W,Wind,0.0,18.1,0,0,18.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CHAMPION_UNIT3,1610,Wind,W,Wind,0.0,9.0,0,0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SANTACRU_UNIT1,127,Wind,W,Wind,0.0,150.6,0,0,150.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SANTACRU_UNIT2,127,Wind,W,Wind,0.0,98.4,0,0,98.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
COTPLNS_COTTONPL,2719,Wind,W,Wind,0.0,50.4,0,0,50.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CRANELL_UNIT1,2363,Wind,W,Wind,0.0,220.0,0,0,220.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CRAWFISH_UNIT1,2138,Wind,W,Wind,0.0,163.2,0,0,163.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DERMOTT_UNIT1,620,Wind,W,Wind,0.0,126.5,0,0,126.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DERMOTT_UNIT2,620,Wind,W,Wind,0.0,126.5,0,0,126.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DSKYWND1_UNIT_1A,540,Wind,W,Wind,0.0,65.8,0,0,65.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DSKYWND2_UNIT_2A,540,Wind,W,Wind,0.0,65.8,0,0,65.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DSKYWND1_UNIT_1B,540,Wind,W,Wind,0.0,23.9,0,0,23.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DSKYWND2_UNIT_2B,540,Wind,W,Wind,0.0,14.7,0,0,14.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRANDVW1_COLA,809,Wind,W,Wind,0.0,100.2,0,0,100.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRANDVW1_COLB,809,Wind,W,Wind,0.0,100.2,0,0,100.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
EL_RAYO_UNIT1,2375,Wind,W,Wind,0.0,101.2,0,0,101.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
EL_RAYO_UNIT2,2375,Wind,W,Wind,0.0,99.0,0,0,99.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ELB_ELBCREEK,614,Wind,W,Wind,0.0,121.9,0,0,121.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
