GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),MW Break 1,MWh Price 1
PANDA_T2_TMPL2CT2,1285,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
PANDA_T2_TMPL2ST1,1285,Gas-CC,G,Gas,105.93,353.1,4,4,7.062,4,4,4,0.0,0.0,0.0,0.0,0.0,105.93,28.0
TNSKA_GT1,3604,Gas-CC,G,Gas,27.27,90.9,4,4,1.818,4,4,4,0.0,0.0,0.0,0.0,0.0,27.27,28.0
TNSKA_GT2,3604,Gas-CC,G,Gas,27.27,90.9,4,4,1.818,4,4,4,0.0,0.0,0.0,0.0,0.0,27.27,28.0
TNSKA_STG,3604,Gas-CC,G,Gas,27.0,90.0,4,4,1.8,4,4,4,0.0,0.0,0.0,0.0,0.0,27.0,28.0
PSG_PSG_GT2,2056,Gas-CC,G,Gas,64.53,215.1,4,4,4.302,4,4,4,0.0,0.0,0.0,0.0,0.0,64.53,28.0
PSG_PSG_GT3,2056,Gas-CC,G,Gas,64.53,215.1,4,4,4.302,4,4,4,0.0,0.0,0.0,0.0,0.0,64.53,28.0
PSG_PSG_ST2,2056,Gas-CC,G,Gas,58.65,195.5,4,4,3.91,4,4,4,0.0,0.0,0.0,0.0,0.0,58.65,28.0
PEARSAL2_AGR_A,2656,Gas-IC,G,Gas,5.06,50.6,1,1,4.048,1,1,1,0.0,0.0,0.0,0.0,0.0,5.06,45.0
PEARSAL2_AGR_B,2656,Gas-IC,G,Gas,5.06,50.6,1,1,4.048,1,1,1,0.0,0.0,0.0,0.0,0.0,5.06,45.0
PEARSAL2_AGR_C,2656,Gas-IC,G,Gas,5.06,50.6,1,1,4.048,1,1,1,0.0,0.0,0.0,0.0,0.0,5.06,45.0
PEARSAL2_AGR_D,2656,Gas-IC,G,Gas,5.06,50.6,1,1,4.048,1,1,1,0.0,0.0,0.0,0.0,0.0,5.06,45.0
PB2SES_CT1,1356,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
PB2SES_CT2,1356,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
PB2SES_CT3,1356,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
PB2SES_CT4,1356,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
PB2SES_CT5,1356,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
PRO_UNIT1,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT2,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT3,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT4,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT5,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT6,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT7,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PRO_UNIT8,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BAC_CTG1,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
BAC_CTG2,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
BAC_CTG3,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
BAC_CTG4,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
BAC_CTG5,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
BAC_CTG6,1980,Gas-GT,G,Gas,6.5,65.0,1,1,5.2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5,42.0
STEAM1A_STEAM_1,3110,Gas-ST,G,Gas,5.64,18.8,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,5.64,35.0
STEAM_STEAM_2,2916,Gas-ST,G,Gas,7.5,25.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,7.5,35.0
STEAM_STEAM_3,2916,Gas-ST,G,Gas,12.96,43.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,12.96,35.0
QALSW_GT1,2479,Gas-CC,G,Gas,27.18,90.6,4,4,1.812,4,4,4,0.0,0.0,0.0,0.0,0.0,27.18,28.0
QALSW_GT2,2479,Gas-CC,G,Gas,27.18,90.6,4,4,1.812,4,4,4,0.0,0.0,0.0,0.0,0.0,27.18,28.0
QALSW_GT3,2479,Gas-CC,G,Gas,27.18,90.6,4,4,1.812,4,4,4,0.0,0.0,0.0,0.0,0.0,27.18,28.0
QALSW_GT4,2479,Gas-CC,G,Gas,27.18,90.6,4,4,1.812,4,4,4,0.0,0.0,0.0,0.0,0.0,27.18,28.0
QALSW_STG1,2479,Gas-CC,G,Gas,29.43,98.1,4,4,1.962,4,4,4,0.0,0.0,0.0,0.0,0.0,29.43,28.0
QALSW_STG2,2479,Gas-CC,G,Gas,29.43,98.1,4,4,1.962,4,4,4,0.0,0.0,0.0,0.0,0.0,29.43,28.0
MIL_MILLERG4,3586,Gas-GT,G,Gas,11.6,116.0,1,1,9.28,1,1,1,0.0,0.0,0.0,0.0,0.0,11.6,42.0
MIL_MILLERG5,3586,Gas-GT,G,Gas,11.6,116.0,1,1,9.28,1,1,1,0.0,0.0,0.0,0.0,0.0,11.6,42.0
MIL_MILLERG1,3586,Gas-ST,G,Gas,22.5,75.0,4,4,1.5,4,4,4,0.0,0.0,0.0,0.0,0.0,22.5,35.0
MIL_MILLERG2,3586,Gas-ST,G,Gas,36.0,120.0,4,4,2.4,4,4,4,0.0,0.0,0.0,0.0,0.0,36.0,35.0
MIL_MILLERG3,3586,Gas-ST,G,Gas,64.8,216.0,4,4,4.32,4,4,4,0.0,0.0,0.0,0.0,0.0,64.8,35.0
OLINGR_OLING_4,3110,Gas-GT,G,Gas,9.5,95.0,1,1,7.6,1,1,1,0.0,0.0,0.0,0.0,0.0,9.5,42.0
OLINGR_OLING_2,3110,Gas-ST,G,Gas,34.08,113.6,4,4,2.272,4,4,4,0.0,0.0,0.0,0.0,0.0,34.08,35.0
OLINGR_OLING_3,3110,Gas-ST,G,Gas,46.98,156.6,4,4,3.132,4,4,4,0.0,0.0,0.0,0.0,0.0,46.98,35.0
RAB_UNIT1,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT2,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT3,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT4,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT5,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT6,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT7,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RAB_UNIT8,2836,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
REDGATE_AGR_A,592,Gas-IC,G,Gas,5.63,56.3,1,1,4.504,1,1,1,0.0,0.0,0.0,0.0,0.0,5.63,45.0
REDGATE_AGR_B,592,Gas-IC,G,Gas,5.63,56.3,1,1,4.504,1,1,1,0.0,0.0,0.0,0.0,0.0,5.63,45.0
REDGATE_AGR_C,592,Gas-IC,G,Gas,5.63,56.3,1,1,4.504,1,1,1,0.0,0.0,0.0,0.0,0.0,5.63,45.0
REDGATE_AGR_D,592,Gas-IC,G,Gas,5.63,56.3,1,1,4.504,1,1,1,0.0,0.0,0.0,0.0,0.0,5.63,45.0
JAD_UNIT1,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT2,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT3,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT4,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT5,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT6,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT7,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
JAD_UNIT8,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
RIONOG_CT1,2421,Gas-CC,G,Gas,60.9,203.0,4,4,4.06,4,4,4,0.0,0.0,0.0,0.0,0.0,60.9,28.0
RIONOG_CT2,2421,Gas-CC,G,Gas,60.9,203.0,4,4,4.06,4,4,4,0.0,0.0,0.0,0.0,0.0,60.9,28.0
RIONOG_CT3,2421,Gas-CC,G,Gas,60.9,203.0,4,4,4.06,4,4,4,0.0,0.0,0.0,0.0,0.0,60.9,28.0
RIONOG_ST1,2421,Gas-CC,G,Gas,111.96,373.2,4,4,7.464,4,4,4,0.0,0.0,0.0,0.0,0.0,111.96,28.0
RAYBURN_RAYBURG7,3503,Gas-CC,G,Gas,18.15,60.5,4,4,1.21,4,4,4,0.0,0.0,0.0,0.0,0.0,18.15,28.0
RAYBURN_RAYBURG8,3503,Gas-CC,G,Gas,18.15,60.5,4,4,1.21,4,4,4,0.0,0.0,0.0,0.0,0.0,18.15,28.0
RAYBURN_RAYBURG9,3503,Gas-CC,G,Gas,18.15,60.5,4,4,1.21,4,4,4,0.0,0.0,0.0,0.0,0.0,18.15,28.0
RAYBURN_RAYBURG10,3503,Gas-CC,G,Gas,12.6,42.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,12.6,28.0
SJS_SJS_G1,157,Gas-GT,G,Gas,8.82,88.2,1,1,7.056,1,1,1,0.0,0.0,0.0,0.0,0.0,8.82,42.0
SJS_SJS_G2,157,Gas-GT,G,Gas,8.82,88.2,1,1,7.056,1,1,1,0.0,0.0,0.0,0.0,0.0,8.82,42.0
SANDHSYD_SH1,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH2,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH3,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH4,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH_5A,684,Gas-CC,G,Gas,59.67,198.9,4,4,3.978,4,4,4,0.0,0.0,0.0,0.0,0.0,59.67,28.0
SANDHSYD_SH6,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH7,683,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SANDHSYD_SH_5C,684,Gas-CC,G,Gas,57.3,191.0,4,4,3.82,4,4,4,0.0,0.0,0.0,0.0,0.0,57.3,28.0
SILASRAY_SILAS_10,506,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
SILASRAY_SILAS_9,506,Gas-CC,G,Gas,15.0,50.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,15.0,28.0
SILASRAY_SILAS_6,506,Gas-CC,G,Gas,7.5,25.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,7.5,28.0
GIDEON_GIDEONG1,2639,Gas-ST,G,Gas,40.8,136.0,4,4,2.72,4,4,4,0.0,0.0,0.0,0.0,0.0,40.8,35.0
GIDEON_GIDEONG2,2639,Gas-ST,G,Gas,40.8,136.0,4,4,2.72,4,4,4,0.0,0.0,0.0,0.0,0.0,40.8,35.0
GIDEON_GIDEONG3,2639,Gas-ST,G,Gas,105.3,351.0,4,4,7.02,4,4,4,0.0,0.0,0.0,0.0,0.0,105.3,35.0
SKY1_SKY1A,289,Gas-IC,G,Gas,2.67,26.7,1,1,2.136,1,1,1,0.0,0.0,0.0,0.0,0.0,2.67,45.0
SKY1_SKY1B,289,Gas-IC,G,Gas,2.67,26.7,1,1,2.136,1,1,1,0.0,0.0,0.0,0.0,0.0,2.67,45.0
SPNCER_SPNCE_4,3777,Gas-ST,G,Gas,18.3,61.0,4,4,1.22,4,4,4,0.0,0.0,0.0,0.0,0.0,18.3,35.0
SPNCER_SPNCE_5,3777,Gas-ST,G,Gas,19.5,65.0,4,4,1.3,4,4,4,0.0,0.0,0.0,0.0,0.0,19.5,35.0
SCSES_UNIT1A,3408,Gas-ST,G,Gas,53.1,177.0,4,4,3.54,4,4,4,0.0,0.0,0.0,0.0,0.0,53.1,35.0
SCSES_UNIT2,3408,Gas-ST,G,Gas,150.6,502.0,4,4,10.04,4,4,4,0.0,0.0,0.0,0.0,0.0,150.6,35.0
THW_THWGT_1,152,Gas-GT,G,Gas,1.63,16.3,1,1,1.304,1,1,1,0.0,0.0,0.0,0.0,0.0,1.63,42.0
THW_THWGT31,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT32,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT33,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT34,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT41,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT42,152,Gas-CC,G,Gas,15.39,51.3,4,4,1.026,4,4,4,0.0,0.0,0.0,0.0,0.0,15.39,28.0
THW_THWGT43,152,Gas-CC,G,Gas,18.6,62.0,4,4,1.24,4,4,4,0.0,0.0,0.0,0.0,0.0,18.6,28.0
THW_THWGT44,152,Gas-CC,G,Gas,18.6,62.0,4,4,1.24,4,4,4,0.0,0.0,0.0,0.0,0.0,18.6,28.0
THW_THWGT51,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWGT52,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWGT53,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWGT54,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWGT55,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWGT56,152,Gas-GT,G,Gas,8.5,85.0,1,1,6.8,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5,42.0
THW_THWST_3,152,Gas-CC,G,Gas,33.93,113.1,4,4,2.262,4,4,4,0.0,0.0,0.0,0.0,0.0,33.93,28.0
THW_THWST_4,152,Gas-CC,G,Gas,33.93,113.1,4,4,2.262,4,4,4,0.0,0.0,0.0,0.0,0.0,33.93,28.0
TXCTY_CTA,1988,Gas-CC,G,Gas,38.73,129.1,4,4,2.582,4,4,4,0.0,0.0,0.0,0.0,0.0,38.73,28.0
TXCTY_CTB,1988,Gas-CC,G,Gas,38.73,129.1,4,4,2.582,4,4,4,0.0,0.0,0.0,0.0,0.0,38.73,28.0
TXCTY_CTC,1988,Gas-CC,G,Gas,38.73,129.1,4,4,2.582,4,4,4,0.0,0.0,0.0,0.0,0.0,38.73,28.0
TXCTY_ST,1988,Gas-CC,G,Gas,43.11,143.7,4,4,2.874,4,4,4,0.0,0.0,0.0,0.0,0.0,43.11,28.0
TGS_GT01,267,Gas-GT,G,Gas,9.4,94.0,1,1,7.52,1,1,1,0.0,0.0,0.0,0.0,0.0,9.4,42.0
TIMPP_AGR1,1688,Gas-IC,G,Gas,3.77,37.7,1,1,3.016,1,1,1,0.0,0.0,0.0,0.0,0.0,3.77,45.0
TIMPP_AGR2,1688,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
TIMPP_AGR3,1688,Gas-IC,G,Gas,3.77,37.7,1,1,3.016,1,1,1,0.0,0.0,0.0,0.0,0.0,3.77,45.0
TIMPP_AGR4,1688,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
TRSES_UNIT6,3408,Gas-ST,G,Gas,71.7,239.0,4,4,4.78,4,4,4,0.0,0.0,0.0,0.0,0.0,71.7,35.0
TOPAZ_UNIT1,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT2,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT3,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT4,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT5,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT6,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT7,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT8,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT9,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
TOPAZ_UNIT10,1980,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BRAUNIG_VHB6CT5,2161,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT6,2161,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT7,2161,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
BRAUNIG_VHB6CT8,2161,Gas-GT,G,Gas,6.45,64.5,1,1,5.16,1,1,1,0.0,0.0,0.0,0.0,0.0,6.45,42.0
CITYVICT_CTG01,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CITYVICT_CTG02,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTPORT_CTG01,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTPORT_CTG02,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTORIA_VICTORG6,441,Gas-CC,G,Gas,59.07,196.9,4,4,3.938,4,4,4,0.0,0.0,0.0,0.0,0.0,59.07,28.0
VICTORIA_VICTORG5,441,Gas-CC,G,Gas,54.06,180.2,4,4,3.604,4,4,4,0.0,0.0,0.0,0.0,0.0,54.06,28.0
WAP_WAPGT_1,2792,Gas-GT,G,Gas,1.63,16.3,1,1,1.304,1,1,1,0.0,0.0,0.0,0.0,0.0,1.63,42.0
WAP_WAP_G1,2792,Gas-ST,G,Gas,56.37,187.9,4,4,3.758,4,4,4,0.0,0.0,0.0,0.0,0.0,56.37,35.0
WAP_WAP_G2,2792,Gas-ST,G,Gas,56.37,187.9,4,4,3.758,4,4,4,0.0,0.0,0.0,0.0,0.0,56.37,35.0
WAP_WAP_G3,2792,Gas-ST,G,Gas,89.76,299.2,4,4,5.984,4,4,4,0.0,0.0,0.0,0.0,0.0,89.76,35.0
WAP_WAP_G4,2792,Gas-ST,G,Gas,174.15,580.5,4,4,11.61,4,4,4,0.0,0.0,0.0,0.0,0.0,174.15,35.0
WFCOGEN_UNIT1,3646,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WFCOGEN_UNIT2,3646,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WFCOGEN_UNIT3,3646,Gas-CC,G,Gas,6.0,20.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,6.0,28.0
WIPOPA_WPP_G1,633,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G2,633,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G3,633,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WIPOPA_WPP_G4,633,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
WCPP_CT1,2532,Gas-CC,G,Gas,82.5,275.0,4,4,5.5,4,4,4,0.0,0.0,0.0,0.0,0.0,82.5,28.0
WCPP_CT2,2532,Gas-CC,G,Gas,82.5,275.0,4,4,5.5,4,4,4,0.0,0.0,0.0,0.0,0.0,82.5,28.0
WCPP_ST1,2532,Gas-CC,G,Gas,89.4,298.0,4,4,5.96,4,4,4,0.0,0.0,0.0,0.0,0.0,89.4,28.0
WHCCS_CT1,75,Gas-CC,G,Gas,79.35,264.5,4,4,5.29,4,4,4,0.0,0.0,0.0,0.0,0.0,79.35,28.0
WHCCS_CT2,75,Gas-CC,G,Gas,79.35,264.5,4,4,5.29,4,4,4,0.0,0.0,0.0,0.0,0.0,79.35,28.0
WHCCS_STG,75,Gas-CC,G,Gas,90.0,300.0,4,4,6.0,4,4,4,0.0,0.0,0.0,0.0,0.0,90.0,28.0
WHCCS2_CT4,75,Gas-CC,G,Gas,108.0,360.0,4,4,7.2,4,4,4,0.0,0.0,0.0,0.0,0.0,108.0,28.0
WHCCS2_CT5,75,Gas-CC,G,Gas,108.0,360.0,4,4,7.2,4,4,4,0.0,0.0,0.0,0.0,0.0,108.0,28.0
WHCCS2_STG6,75,Gas-CC,G,Gas,153.36,511.2,4,4,10.224,4,4,4,0.0,0.0,0.0,0.0,0.0,153.36,28.0
NACPW_UNIT1,1654,Biomass,G,Gas,23.3,116.5,4,4,2.33,4,4,4,0.0,0.0,0.0,0.0,0.0,23.3,40.0
HBR_2UNITS,2516,Biomass,G,Gas,0.64,3.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.64,40.0
TRIRA_1UNIT,3118,Biomass,G,Gas,0.8,4.0,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.8,40.0
78252_4UNITS,2160,Biomass,G,Gas,0.84,4.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.84,40.0
SPRIN_4UNITS,678,Biomass,G,Gas,1.28,6.4,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,1.28,40.0
FREIH_2UNITS,2669,Biomass,G,Gas,0.64,3.2,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.64,40.0
WSTHL_3UNITS,2972,Biomass,G,Gas,0.96,4.8,4,4,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.96,40.0
FEGC_CTG2,2948,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
FEGC_CTG3,2948,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
FEGC_CTG4,2948,Gas-GT,G,Gas,4.79,47.9,1,1,3.832,1,1,1,0.0,0.0,0.0,0.0,0.0,4.79,42.0
OLNEYTN_AGR1,2882,Diesel,G,Gas,1.0,10.0,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,60.0
AMISTAD_AMISTAG1,1755,Hydro,G,Gas,3.79,37.9,1,1,1.895,1,1,1,0.0,0.0,0.0,0.0,0.0,3.79,1.0
AMISTAD_AMISTAG2,1755,Hydro,G,Gas,3.79,37.9,1,1,1.895,1,1,1,0.0,0.0,0.0,0.0,0.0,3.79,1.0
