UID,From Bus,To Bus,R,X,B,Cont Rating
L1184_3532,1184,3532,0.0,0.02117163,0.0,999999
L2625_2626,2625,2626,0.0,0.00550158,0.0,600
L1199_1200,1199,1200,0.0,0.02261514,0.0,600
L727_3716,727,3716,0.0,0.06475595,0.0,999999
L3242_3243,3242,3243,0.0,0.00800455,0.0,999999
L3764_3786,3764,3786,0.0,0.01459354,0.0,999999
L2591_2991,2591,2991,0.0,0.01125617,0.0,600
L2582_4293,2582,4293,0.0,0.00269674,0.0,999999
L3554_3558,3554,3558,0.0,0.01076878,0.0,999999
L3820_3912,3820,3912,0.0,0.02465049,0.0,999999
L3744_3778,3744,3778,0.0,0.00077261,0.0,999999
L2205_4157,2205,4157,0.0,0.00094475,0.0,999999
L2792_3976,2792,3976,0.0,0.01444887,0.0,999999
L2095_4238,2095,4238,0.0,0.00133955,0.0,999999
L1712_1751,1712,1751,0.0,0.01069333,0.0,2400
L1739_3353,1739,3353,0.0,0.00011451,0.0,999999
L1529_3408,1529,3408,0.0,0.00615153,0.0,999999
L625_3829,625,3829,0.0,0.00167558,0.0,999999
L3371_3525,3371,3525,0.0,0.00282579,0.0,999999
L1100_1763,1100,1763,0.0,0.00917639,0.0,600
L93_1106,93,1106,0.0,0.06315334,0.0,600
L333_3630,333,3630,0.0,0.01258426,0.0,999999
L2132_2618,2132,2618,0.0,0.00864302,0.0,600
L23_3432,23,3432,0.0,0.00312223,0.0,999999
L113_1505,113,1505,0.0,0.00471578,0.0,600
L266_267,266,267,0.0,0.01976998,0.0,600
L264_3208,264,3208,0.0,0.02801179,0.0,999999
L1638_2579,1638,2579,0.0,0.0020947,0.0,2400
L2969_2970,2969,2970,0.0,0.00156552,0.0,2400
L318_3629,318,3629,0.0,0.00716514,0.0,999999
L2008_3877,2008,3877,0.0,0.00063625,0.0,999999
L1919_4104,1919,4104,0.0,0.00023355,0.0,999999
L2745_4182,2745,4182,0.0,0.010654,0.0,999999
L100_3470,100,3470,0.0,0.00893731,0.0,999999
L2188_2687,2188,2687,0.0,0.02551246,0.0,600
L1198_1402,1198,1402,0.0,0.00230917,0.0,600
L25_1003,25,1003,0.0,0.03335988,0.0,600
L3530_3531,3530,3531,0.0,0.00295303,0.0,999999
L2962_4042,2962,4042,0.0,0.01255617,0.0,999999
L739_3794,739,3794,0.0,0.04262541,0.0,999999
L2183_2184,2183,2184,0.0,0.02833709,0.0,600
L1307_1655,1307,1655,0.0,0.0124863,0.0,2400
L908_3456,908,3456,0.0,0.0010508,0.0,999999
L1185_1243,1185,1243,0.0,0.04963068,0.0,600
L3367_3510,3367,3510,0.0,0.00093123,0.0,999999
L466_469,466,469,0.0,0.01083427,0.0,600
L1239_1240,1239,1240,0.0,0.00592749,0.0,600
L2083_2084,2083,2084,0.0,0.00234548,0.0,600
L1831_3294,1831,3294,0.0,0.04715121,0.0,999999
L1106_3220,1106,3220,0.0,0.03085062,0.0,999999
L1061_1401,1061,1401,0.0,0.01922459,0.0,600
L781_784,781,784,0.0,0.07912101,0.0,600
L945_947,945,947,0.0,0.0100466,0.0,2400
L1096_3614,1096,3614,0.0,0.00513553,0.0,999999
L425_427,425,427,0.0,0.02469678,0.0,600
L3251_3521,3251,3521,0.0,0.00706948,0.0,999999
L1411_3617,1411,3617,0.0,0.00229077,0.0,999999
L1183_3530,1183,3530,0.0,0.00976283,0.0,999999
L374_375,374,375,0.0,0.00476516,0.0,600
L260_1278,260,1278,0.0,0.00444299,0.0,600
L3902_3926,3902,3926,0.0,0.00184469,0.0,999999
L2899_4072,2899,4072,0.0,0.00336421,0.0,999999
L1835_1836,1835,1836,0.0,0.01585548,0.0,2400
L2005_3750,2005,3750,0.0,0.05094026,0.0,999999
L1799_3317,1799,3317,0.0,0.00206403,0.0,999999
L2367_4247,2367,4247,0.0,0.00216677,0.0,999999
L1703_1817,1703,1817,0.0,0.00253835,0.0,600
L2648_4094,2648,4094,0.0,0.00423313,0.0,999999
L3196_3200,3196,3200,0.0,0.00112252,0.0,999999
L676_4174,676,4174,0.0,0.01121025,0.0,999999
L620_630,620,630,0.0,0.02729971,0.0,600
L718_3812,718,3812,0.0,0.01895422,0.0,999999
L1280_3281,1280,3281,0.0,0.00684705,0.0,999999
L1858_3534,1858,3534,0.0,0.00727815,0.0,999999
L127_3599,127,3599,0.0,0.00851599,0.0,999999
L2489_3827,2489,3827,0.0,0.02180408,0.0,999999
L1018_1019,1018,1019,0.0,0.00783463,0.0,600
L1115_3561,1115,3561,0.0,0.00992159,0.0,999999
L1001_3201,1001,3201,0.0,0.11166422,0.0,999999
L1575_3721,1575,3721,0.0,0.01148332,0.0,999999
L4083_4219,4083,4219,0.0,0.00196025,0.0,999999
L3579_3613,3579,3613,0.0,0.00264622,0.0,999999
L306_307,306,307,0.0,0.00952139,0.0,600
L4282_4283,4282,4283,0.0,0.0006305,0.0,999999
L948_1979,948,1979,0.0,0.01035183,0.0,600
L1555_3401,1555,3401,0.0,0.0122373,0.0,999999
L1910_3428,1910,3428,0.0,0.00101375,0.0,999999
L1243_1861,1243,1861,0.0,0.00251401,0.0,2400
L1879_3497,1879,3497,0.0,0.00065663,0.0,999999
L607_4065,607,4065,0.0,0.0429302,0.0,999999
L2810_4020,2810,4020,0.0,0.01144855,0.0,999999
L654_3592,654,3592,0.0,0.0044049,0.0,999999
L507_733,507,733,0.0,0.03532515,0.0,2400
L3640_3644,3640,3644,0.0,0.00883562,0.0,999999
L357_896,357,896,0.0,0.02268915,0.0,600
L2144_2145,2144,2145,0.0,0.01615632,0.0,600
L1808_3287,1808,3287,0.0,0.02403572,0.0,999999
L1417_1843,1417,1843,0.0,0.0143629,0.0,600
L3035_4079,3035,4079,0.0,0.00121236,0.0,999999
L1678_1765,1678,1765,0.0,0.00627065,0.0,2400
L1739_3355,1739,3355,0.0,0.00107868,0.0,999999
L207_2126,207,2126,0.0,0.14305242,0.0,600
L227_3492,227,3492,0.0,0.0126097,0.0,999999
L1258_1442,1258,1442,0.0,0.05361746,0.0,600
L1982_2211,1982,2211,0.0,0.00579236,0.0,600
L986_1364,986,1364,0.0,0.08118605,0.0,600
L85_86,85,86,0.0,0.02474891,0.0,600
L1991_3992,1991,3992,0.0,0.00360775,0.0,999999
L3729_3867,3729,3867,0.0,0.00076667,0.0,999999
L2788_2789,2788,2789,0.0,0.00832879,0.0,600
L677_3609,677,3609,0.0,0.01790743,0.0,999999
L883_3584,883,3584,0.0,0.03117607,0.0,999999
L769_3782,769,3782,0.0,0.02238581,0.0,999999
L1676_1678,1676,1678,0.0,0.00028656,0.0,999999
L100_3531,100,3531,0.0,0.00582881,0.0,999999
L1491_3219,1491,3219,0.0,0.00182831,0.0,999999
L2522_3967,2522,3967,0.0,0.04097342,0.0,999999
L2683_4201,2683,4201,0.0,0.00419618,0.0,999999
L305_3631,305,3631,0.0,0.0011073,0.0,999999
L483_2466,483,2466,0.0,0.00115585,0.0,999999
L605_3599,605,3599,0.0,0.01184943,0.0,999999
L3523_3672,3523,3672,0.0,0.01445753,0.0,999999
L1433_3643,1433,3643,0.0,0.02476691,0.0,999999
L1653_3382,1653,3382,0.0,0.00361565,0.0,999999
L1421_3459,1421,3459,0.0,0.00340816,0.0,999999
L4143_4162,4143,4162,0.0,0.00138478,0.0,999999
L1970_2531,1970,2531,0.0,0.00119134,0.0,999999
L2445_4196,2445,4196,0.0,0.01546864,0.0,999999
L1784_3339,1784,3339,0.0,0.00259378,0.0,999999
L682_3709,682,3709,0.0,0.00074436,0.0,999999
L3007_4248,3007,4248,0.0,0.0058078,0.0,999999
L2143_2996,2143,2996,0.0,0.04060025,0.0,600
L616_833,616,833,0.0,0.00624587,0.0,2400
L2834_4155,2834,4155,0.0,0.00095529,0.0,999999
L1876_1947,1876,1947,0.0,0.00702818,0.0,2400
L630_2762,630,2762,0.0,0.00979474,0.0,600
L1567_2847,1567,2847,0.0,0.00201055,0.0,2400
L317_3630,317,3630,0.0,0.00669251,0.0,999999
L240_1434,240,1434,0.0,0.00440154,0.0,600
L3823_3825,3823,3825,0.0,0.00092124,0.0,999999
L3190_3191,3190,3191,0.0,0.0240345,0.0,999999
L1711_1722,1711,1722,0.0,0.00158537,0.0,2400
L1940_3154,1940,3154,0.0,0.00156829,0.0,999999
L721_833,721,833,0.0,0.00159201,0.0,2400
L1183_3533,1183,3533,0.0,0.04435028,0.0,999999
L1979_1980,1979,1980,0.0,0.00502488,0.0,600
L3917_3918,3917,3918,0.0,0.00062538,0.0,999999
L155_156,155,156,0.0,0.02609708,0.0,600
L929_4159,929,4159,0.0,0.02639855,0.0,999999
L1930_3152,1930,3152,0.0,0.00395711,0.0,999999
L2325_2326,2325,2326,0.0,0.010712,0.0,600
L467_3849,467,3849,0.0,0.00211433,0.0,999999
L753_3766,753,3766,0.0,0.00174566,0.0,999999
L2296_4252,2296,4252,0.0,0.0065064,0.0,999999
L457_462,457,462,0.0,0.05512477,0.0,999999
L4036_4253,4036,4253,0.0,0.00114291,0.0,999999
L1758_1759,1758,1759,0.0,0.03481955,0.0,600
L2654_4025,2654,4025,0.0,0.00113221,0.0,999999
L428_3187,428,3187,0.0,0.00121152,0.0,999999
L843_1924,843,1924,0.0,0.0424179,0.0,600
L1172_3653,1172,3653,0.0,0.00129085,0.0,999999
L401_3959,401,3959,0.0,0.00451606,0.0,999999
L2859_4125,2859,4125,0.0,0.01161413,0.0,999999
L135_1628,135,1628,0.0,0.0001837,0.0,999999
L1935_3211,1935,3211,0.0,0.01670416,0.0,999999
L1503_3215,1503,3215,0.0,0.00015168,0.0,999999
L3171_3176,3171,3176,0.0,0.00646435,0.0,999999
L1841_3225,1841,3225,0.0,0.06644285,0.0,999999
L3476_3485,3476,3485,0.0,0.00477175,0.0,999999
L1687_3415,1687,3415,0.0,0.00032521,0.0,999999
L1404_3440,1404,3440,0.0,0.01194232,0.0,999999
L2752_2794,2752,2794,0.0,0.00645157,0.0,2400
L448_449,448,449,0.0,0.04440043,0.0,600
L3707_3817,3707,3817,0.0,0.00074825,0.0,999999
L1812_3311,1812,3311,0.0,0.00192274,0.0,999999
L1150_3658,1150,3658,0.0,0.00026873,0.0,999999
L610_611,610,611,0.0,0.0019994,0.0,600
L111_3678,111,3678,0.0,0.00215722,0.0,999999
L2045_4055,2045,4055,0.0,0.00865345,0.0,999999
L746_3798,746,3798,0.0,0.01579977,0.0,999999
L349_356,349,356,0.0,0.0277188,0.0,600
L259_1278,259,1278,0.0,0.00555881,0.0,999999
L1858_3256,1858,3256,0.0,0.00394183,0.0,999999
L860_861,860,861,0.0,0.00715208,0.0,600
L378_380,378,380,0.0,0.01803656,0.0,600
L1474_1577,1474,1577,0.0,0.00093308,0.0,2400
L1975_3165,1975,3165,0.0,0.06313338,0.0,999999
L1005_4141,1005,4141,0.0,0.01732468,0.0,999999
L2103_3202,2103,3202,0.0,0.01322895,0.0,999999
L2470_3894,2470,3894,0.0,0.02647688,0.0,999999
L3238_3297,3238,3297,0.0,0.00306821,0.0,999999
L227_228,227,228,0.0,0.01204601,0.0,2400
L1282_1800,1282,1800,0.0,0.02579209,0.0,600
L978_1941,978,1941,0.0,0.05246893,0.0,600
L36_3873,36,3873,0.0,0.00062023,0.0,999999
L2074_4149,2074,4149,0.0,0.00406652,0.0,999999
L585_3207,585,3207,0.0,0.00185188,0.0,999999
L2213_2972,2213,2972,0.0,0.01916184,0.0,600
L1448_1449,1448,1449,0.0,0.00181395,0.0,999999
L1427_3427,1427,3427,0.0,0.01150616,0.0,999999
L1313_3463,1313,3463,0.0,0.00270117,0.0,999999
L3386_3387,3386,3387,0.0,0.00102586,0.0,999999
L3437_3439,3437,3439,0.0,0.00604046,0.0,999999
L1591_3477,1591,3477,0.0,0.01886346,0.0,999999
L173_2350,173,2350,0.0,0.00279641,0.0,600
L1497_1685,1497,1685,0.0,0.00454383,0.0,600
L440_3612,440,3612,0.0,0.00107516,0.0,999999
L6_2892,6,2892,0.0,0.00887723,0.0,600
L1542_1851,1542,1851,0.0,0.00012273,0.0,999999
L1987_2643,1987,2643,0.0,0.0085209,0.0,600
L2682_2702,2682,2702,0.0,0.00335794,0.0,2400
L32_2491,32,2491,0.0,0.00032282,0.0,2400
L228_1206,228,1206,0.0,0.04393807,0.0,600
L1096_3570,1096,3570,0.0,0.01687374,0.0,999999
L1092_1114,1092,1114,0.0,0.01658306,0.0,600
L598_3605,598,3605,0.0,0.00742673,0.0,999999
L1371_3565,1371,3565,0.0,0.00538799,0.0,999999
L1274_3621,1274,3621,0.0,0.00095083,0.0,999999
L1084_1087,1084,1087,0.0,0.01543076,0.0,600
L1792_3333,1792,3333,0.0,0.00659334,0.0,999999
L3847_3848,3847,3848,0.0,0.01095032,0.0,999999
L1427_1725,1427,1725,0.0,0.00629824,0.0,600
L1913_3034,1913,3034,0.0,0.00272708,0.0,2400
L4034_4076,4034,4076,0.0,0.00086255,0.0,999999
L2110_3752,2110,3752,0.0,0.00151729,0.0,999999
L1341_1588,1341,1588,0.0,0.00137849,0.0,2400
L2065_2794,2065,2794,0.0,0.00619882,0.0,600
L268_270,268,270,0.0,0.02134597,0.0,600
L750_3721,750,3721,0.0,0.00616115,0.0,999999
L3394_3578,3394,3578,0.0,0.00198144,0.0,999999
L2220_3987,2220,3987,0.0,0.02958832,0.0,999999
L1070_3576,1070,3576,0.0,0.00887921,0.0,999999
L3647_3648,3647,3648,0.0,0.00522563,0.0,999999
L459_3167,459,3167,0.0,0.01363382,0.0,999999
L34_2496,34,2496,0.0,0.02441761,0.0,600
L2221_2222,2221,2222,0.0,0.00094209,0.0,999999
L1841_3286,1841,3286,0.0,0.07935339,0.0,999999
L9_4083,9,4083,0.0,0.00234753,0.0,999999
L1295_3326,1295,3326,0.0,0.00125285,0.0,999999
L2558_2637,2558,2637,0.0,0.02809132,0.0,600
L3642_3703,3642,3703,0.0,0.00108486,0.0,999999
L3493_3567,3493,3567,0.0,0.00123511,0.0,999999
L3516_3533,3516,3533,0.0,0.00065514,0.0,999999
L1972_2744,1972,2744,0.0,0.00088742,0.0,999999
L1899_2171,1899,2171,0.0,0.00110841,0.0,2400
L1256_1257,1256,1257,0.0,0.01549077,0.0,600
L2585_4218,2585,4218,0.0,0.00501583,0.0,999999
L285_464,285,464,0.0,0.00917598,0.0,600
L294_295,294,295,0.0,0.01406209,0.0,600
L3331_3696,3331,3696,0.0,0.0020535,0.0,999999
L1160_1164,1160,1164,0.0,0.00180973,0.0,999999
L1376_3569,1376,3569,0.0,0.00814486,0.0,999999
L80_3974,80,3974,0.0,0.00896574,0.0,999999
L175_2114,175,2114,0.0,0.02804095,0.0,600
L288_309,288,309,0.0,0.00941077,0.0,600
L612_614,612,614,0.0,0.01514692,0.0,600
L855_1414,855,1414,0.0,0.0136661,0.0,600
L3374_3375,3374,3375,0.0,0.02285235,0.0,999999
L41_42,41,42,0.0,0.00648012,0.0,2400
L2808_4111,2808,4111,0.0,0.00996816,0.0,999999
L1288_3329,1288,3329,0.0,0.00440939,0.0,999999
L3368_3489,3368,3489,0.0,0.00282138,0.0,999999
L295_299,295,299,0.0,0.00882247,0.0,600
L2189_2658,2189,2658,0.0,0.01713241,0.0,600
L514_3840,514,3840,0.0,0.00060742,0.0,999999
L1794_3696,1794,3696,0.0,0.00619203,0.0,999999
L1860_3275,1860,3275,0.0,0.00912404,0.0,999999
L3935_3936,3935,3936,0.0,0.04634656,0.0,999999
L2321_2328,2321,2328,0.0,0.05399362,0.0,600
L2510_4235,2510,4235,0.0,0.00380287,0.0,999999
L219_1223,219,1223,0.0,0.04147364,0.0,600
L1318_1716,1318,1716,0.0,0.01166264,0.0,600
L2461_2462,2461,2462,0.0,0.00775325,0.0,600
L1922_2872,1922,2872,0.0,0.00114592,0.0,2400
L1715_3371,1715,3371,0.0,0.00227337,0.0,999999
L1938_3201,1938,3201,0.0,0.05087777,0.0,999999
L3970_3971,3970,3971,0.0,0.02595688,0.0,999999
L1055_3035,1055,3035,0.0,0.02178576,0.0,2400
L2859_4292,2859,4292,0.0,0.00309991,0.0,999999
L3777_3810,3777,3810,0.0,0.01143062,0.0,999999
L1106_1197,1106,1197,0.0,0.01727969,0.0,600
L2838_2839,2838,2839,0.0,0.00866478,0.0,600
L2819_4050,2819,4050,0.0,0.00303825,0.0,999999
L3340_3691,3340,3691,0.0,0.00156587,0.0,999999
L170_171,170,171,0.0,0.00205554,0.0,600
L1911_1912,1911,1912,0.0,0.00261603,0.0,600
L757_3771,757,3771,0.0,0.00437299,0.0,999999
L751_1473,751,1473,0.0,0.01040473,0.0,600
L3030_4008,3030,4008,0.0,0.00460691,0.0,999999
L3710_3907,3710,3907,0.0,0.00074257,0.0,999999
L1156_1861,1156,1861,0.0,0.00190568,0.0,2400
L1358_3507,1358,3507,0.0,0.00060151,0.0,999999
L1383_3461,1383,3461,0.0,0.01396446,0.0,999999
L1360_2562,1360,2562,0.0,0.00578694,0.0,600
L2178_2179,2178,2179,0.0,0.00351643,0.0,600
L3300_3412,3300,3412,0.0,0.00638586,0.0,999999
L2594_4205,2594,4205,0.0,0.01365179,0.0,999999
L2240_2241,2240,2241,0.0,0.01051767,0.0,600
L1897_4014,1897,4014,0.0,0.00171049,0.0,999999
L2117_3915,2117,3915,0.0,0.00115632,0.0,999999
L559_567,559,567,0.0,0.01270181,0.0,600
L1416_3212,1416,3212,0.0,0.0665249,0.0,999999
L1832_3294,1832,3294,0.0,0.00981997,0.0,999999
L1740_3355,1740,3355,0.0,0.00256619,0.0,999999
L453_456,453,456,0.0,0.01523721,0.0,600
L2770_2771,2770,2771,0.0,0.00573898,0.0,600
L1640_2996,1640,2996,0.0,0.03865337,0.0,600
L1976_4156,1976,4156,0.0,0.00195385,0.0,999999
L604_1420,604,1420,0.0,0.01776335,0.0,2400
L1344_1345,1344,1345,0.0,0.00590976,0.0,2400
L4126_4127,4126,4127,0.0,0.00452494,0.0,999999
L405_3955,405,3955,0.0,0.0047715,0.0,999999
L1209_3350,1209,3350,0.0,0.00750385,0.0,999999
L1415_3546,1415,3546,0.0,0.00509592,0.0,999999
L1693_1695,1693,1695,0.0,8.737e-05,0.0,999999
L2102_4177,2102,4177,0.0,0.00415284,0.0,999999
L2539_3201,2539,3201,0.0,0.02646434,0.0,999999
L205_4191,205,4191,0.0,0.0015849,0.0,999999
L2340_4049,2340,4049,0.0,0.0015588,0.0,999999
L1025_1585,1025,1585,0.0,0.0237826,0.0,600
L4105_4106,4105,4106,0.0,0.02276004,0.0,999999
L1908_2796,1908,2796,0.0,0.00333374,0.0,2400
L2700_2827,2700,2827,0.0,0.00094082,0.0,999999
L652_3593,652,3593,0.0,0.01796703,0.0,999999
L3268_3520,3268,3520,0.0,0.00950914,0.0,999999
L956_1603,956,1603,0.0,0.00203783,0.0,2400
L2918_4203,2918,4203,0.0,0.00318655,0.0,999999
L1716_3518,1716,3518,0.0,0.00481692,0.0,999999
L3905_3906,3905,3906,0.0,0.00153626,0.0,999999
L1646_2241,1646,2241,0.0,0.00592047,0.0,600
L980_3148,980,3148,0.0,0.02198072,0.0,999999
L1994_2151,1994,2151,0.0,0.00868504,0.0,600
L74_3949,74,3949,0.0,0.01453728,0.0,999999
L1265_3352,1265,3352,0.0,0.01142998,0.0,999999
L1294_3217,1294,3217,0.0,0.01856365,0.0,999999
L376_3462,376,3462,0.0,0.01323024,0.0,999999
L1620_4246,1620,4246,0.0,0.00244108,0.0,999999
L1272_3560,1272,3560,0.0,0.00108252,0.0,999999
L514_3842,514,3842,0.0,0.00147731,0.0,999999
L1906_1911,1906,1911,0.0,0.00385541,0.0,600
L383_1546,383,1546,0.0,0.00316336,0.0,2400
L1654_1658,1654,1658,0.0,0.00634979,0.0,600
L470_3898,470,3898,0.0,0.00065511,0.0,999999
L472_3730,472,3730,0.0,0.0203768,0.0,999999
L1205_1208,1205,1208,0.0,0.00848726,0.0,600
L232_3646,232,3646,0.0,0.01048767,0.0,999999
L425_426,425,426,0.0,0.01813685,0.0,600
L555_557,555,557,0.0,0.00991365,0.0,600
L1560_4180,1560,4180,0.0,0.00141041,0.0,999999
L399_3950,399,3950,0.0,0.02024523,0.0,999999
L1620_2672,1620,2672,0.0,0.00056515,0.0,2400
L1542_3305,1542,3305,0.0,0.02193839,0.0,999999
L3394_3437,3394,3437,0.0,0.00116544,0.0,999999
L724_765,724,765,0.0,0.0160022,0.0,600
L2160_3963,2160,3963,0.0,0.01757091,0.0,999999
L442_1255,442,1255,0.0,0.05480827,0.0,600
L253_1485,253,1485,0.0,0.03548207,0.0,600
L4096_4172,4096,4172,0.0,0.00102759,0.0,999999
L1010_4129,1010,4129,0.0,0.00160992,0.0,999999
L2115_3922,2115,3922,0.0,0.00115779,0.0,999999
L2546_2564,2546,2564,0.0,0.02916852,0.0,600
L164_3444,164,3444,0.0,0.00038368,0.0,999999
L4060_4181,4060,4181,0.0,0.03413565,0.0,999999
L1398_1399,1398,1399,0.0,0.00147848,0.0,999999
L41_3727,41,3727,0.0,0.0001408,0.0,999999
L2991_4015,2991,4015,0.0,0.00643183,0.0,999999
L509_776,509,776,0.0,0.04957619,0.0,600
L214_4192,214,4192,0.0,0.01095228,0.0,999999
L1546_2718,1546,2718,0.0,0.00041295,0.0,2400
L393_3435,393,3435,0.0,0.00181303,0.0,999999
L600_3451,600,3451,0.0,0.00478834,0.0,999999
L3945_3946,3945,3946,0.0,0.00697441,0.0,999999
L1360_2693,1360,2693,0.0,0.00398189,0.0,600
L107_3257,107,3257,0.0,0.00127467,0.0,999999
L1142_1143,1142,1143,0.0,0.01312555,0.0,600
L1986_1987,1986,1987,0.0,0.00397879,0.0,600
L1347_2209,1347,2209,0.0,0.00213258,0.0,600
L2139_2636,2139,2636,0.0,0.02698217,0.0,600
L1835_3335,1835,3335,0.0,0.01558345,0.0,999999
L1235_3531,1235,3531,0.0,0.00783712,0.0,999999
L1928_3153,1928,3153,0.0,0.02741547,0.0,999999
L266_268,266,268,0.0,0.03185464,0.0,600
L242_2713,242,2713,0.0,0.00082412,0.0,999999
L1815_3305,1815,3305,0.0,0.02120562,0.0,999999
L1036_4279,1036,4279,0.0,0.00110849,0.0,999999
L855_3304,855,3304,0.0,0.02217068,0.0,999999
L939_3949,939,3949,0.0,0.00696164,0.0,999999
L1786_1787,1786,1787,0.0,0.00349609,0.0,600
L1783_3383,1783,3383,0.0,0.00268411,0.0,999999
L140_3667,140,3667,0.0,0.0032272,0.0,999999
L565_1602,565,1602,0.0,0.08217923,0.0,600
L312_313,312,313,0.0,0.01295009,0.0,600
L2177_2545,2177,2545,0.0,0.05136424,0.0,600
L2701_4183,2701,4183,0.0,0.0039942,0.0,999999
L1506_1819,1506,1819,0.0,0.00220812,0.0,2400
L245_247,245,247,0.0,0.01401808,0.0,600
L1679_3366,1679,3366,0.0,0.00288016,0.0,999999
L2899_3997,2899,3997,0.0,0.00840608,0.0,999999
L2833_4156,2833,4156,0.0,0.01849232,0.0,999999
L479_483,479,483,0.0,0.01758657,0.0,600
L3436_3571,3436,3571,0.0,0.00066421,0.0,999999
L1714_3239,1714,3239,0.0,0.00701227,0.0,999999
L1204_1340,1204,1340,0.0,0.05362578,0.0,2400
L1286_1510,1286,1510,0.0,0.01094091,0.0,2400
L940_3750,940,3750,0.0,0.06115788,0.0,999999
L1869_3515,1869,3515,0.0,0.00638215,0.0,999999
L1567_2973,1567,2973,0.0,0.00190354,0.0,2400
L956_957,956,957,0.0,0.00954952,0.0,600
L1192_1496,1192,1496,0.0,0.01680344,0.0,2400
L941_1006,941,1006,0.0,0.00590868,0.0,600
L3237_3458,3237,3458,0.0,0.01835331,0.0,999999
L2886_4000,2886,4000,0.0,0.00621428,0.0,999999
L2185_4264,2185,4264,0.0,0.00252145,0.0,999999
L1412_3437,1412,3437,0.0,0.00106415,0.0,999999
L1076_3244,1076,3244,0.0,0.00528048,0.0,999999
L1273_3257,1273,3257,0.0,0.00297846,0.0,999999
L1524_3619,1524,3619,0.0,0.00246719,0.0,999999
L3251_3522,3251,3522,0.0,0.01270889,0.0,999999
L188_351,188,351,0.0,0.03092277,0.0,600
L1799_3318,1799,3318,0.0,0.00083602,0.0,999999
L309_314,309,314,0.0,0.01234826,0.0,600
L703_3799,703,3799,0.0,0.01379772,0.0,999999
L2177_2179,2177,2179,0.0,0.00686097,0.0,600
L1354_3175,1354,3175,0.0,0.0316858,0.0,999999
L3374_3514,3374,3514,0.0,0.00688704,0.0,999999
L1222_2245,1222,2245,0.0,0.02937331,0.0,600
L271_272,271,272,0.0,0.00115187,0.0,999999
L3686_3688,3686,3688,0.0,0.00088136,0.0,999999
L3388_3587,3388,3587,0.0,0.01353176,0.0,999999
L1178_3502,1178,3502,0.0,0.00642791,0.0,999999
L200_3967,200,3967,0.0,0.00988139,0.0,999999
L756_3771,756,3771,0.0,0.00227891,0.0,999999
L1018_1020,1018,1020,0.0,0.02204679,0.0,600
L1036_4126,1036,4126,0.0,0.0008576,0.0,999999
L1284_3486,1284,3486,0.0,0.01324965,0.0,999999
L3027_4014,3027,4014,0.0,0.00231964,0.0,999999
L3964_3965,3964,3965,0.0,0.08611852,0.0,999999
L1521_1692,1521,1692,0.0,0.03267008,0.0,2400
L1709_3499,1709,3499,0.0,0.0150405,0.0,999999
L3535_3536,3535,3536,0.0,0.00464407,0.0,999999
L3186_3411,3186,3411,0.0,0.00111382,0.0,999999
L710_3777,710,3777,0.0,0.00311076,0.0,999999
L306_308,306,308,0.0,0.00734037,0.0,600
L1548_3690,1548,3690,0.0,0.01361699,0.0,999999
L4047_4048,4047,4048,0.0,0.00910538,0.0,999999
L1867_3267,1867,3267,0.0,0.00353378,0.0,999999
L1685_3196,1685,3196,0.0,0.02311361,0.0,999999
L2106_3835,2106,3835,0.0,0.00224195,0.0,999999
L208_411,208,411,0.0,0.05714545,0.0,600
L3864_3865,3864,3865,0.0,0.00858599,0.0,999999
L1060_2761,1060,2761,0.0,0.00503986,0.0,2400
L3394_3440,3394,3440,0.0,0.02031044,0.0,999999
L1708_3262,1708,3262,0.0,0.0044752,0.0,999999
L1267_3273,1267,3273,0.0,0.00451435,0.0,999999
L2779_3919,2779,3919,0.0,0.00068431,0.0,999999
L603_1492,603,1492,0.0,0.00185931,0.0,2400
L3272_3677,3272,3677,0.0,0.00283868,0.0,999999
L3441_3526,3441,3526,0.0,0.00642314,0.0,999999
L1212_3492,1212,3492,0.0,0.06858302,0.0,999999
L64_3980,64,3980,0.0,0.00717622,0.0,999999
L1447_3157,1447,3157,0.0,0.00993597,0.0,999999
L2987_3948,2987,3948,0.0,0.00505813,0.0,999999
L1369_3219,1369,3219,0.0,0.02638754,0.0,999999
L113_1171,113,1171,0.0,0.00592033,0.0,600
L734_3748,734,3748,0.0,0.04827386,0.0,999999
L2072_2073,2072,2073,0.0,0.0058128,0.0,600
L4135_4281,4135,4281,0.0,0.01317258,0.0,999999
L1570_4041,1570,4041,0.0,0.00055086,0.0,999999
L1297_1502,1297,1502,0.0,0.02872356,0.0,2400
L1382_3616,1382,3616,0.0,0.03480987,0.0,999999
L250_3638,250,3638,0.0,0.01808581,0.0,999999
L946_2827,946,2827,0.0,0.00669331,0.0,2400
L1787_1836,1787,1836,0.0,0.00467154,0.0,600
L1638_2324,1638,2324,0.0,0.00152001,0.0,2400
L1222_3524,1222,3524,0.0,0.01217432,0.0,999999
L733_776,733,776,0.0,0.02905595,0.0,600
L311_312,311,312,0.0,0.00848127,0.0,600
L2639_4202,2639,4202,0.0,0.00423334,0.0,999999
L148_3310,148,3310,0.0,0.00100297,0.0,999999
L1067_1524,1067,1524,0.0,0.00228305,0.0,2400
L1025_1774,1025,1774,0.0,0.00633338,0.0,600
L1926_1933,1926,1933,0.0,0.00305753,0.0,600
L1301_1760,1301,1760,0.0,0.01839299,0.0,600
