id,name,zone,base_kv,lat,lng,mw_load,gen_mw,gen_fuels
1807,King_Substation,HOUSTON,345.0,29.91526,-95.21615,0.0,0.0,
1808,New_Bremen_Substation,SOUTH,138.0,29.91971,-96.39927,0.0,0.0,
1809,Willow_Springs_Substation,SOUTH,138.0,29.95028,-96.61404,0.0,0.0,
1810,Grimes_Substation,NORTH,345.0,30.62408,-95.90912,0.0,0.0,
1811,Limestone_Station,NORTH,345.0,31.42377,-96.24711,0.0,1849.8,Coal
1812,Dansby_Substation,NORTH,138.0,30.72206,-96.45889,0.0,218.0,Gas
1813,Tabor_Substation,NORTH,138.0,30.71613,-96.36454,0.0,0.0,
1814,College_Station_Switching_Station,NORTH,138.0,30.62764,-96.29439,0.0,0.0,
1815,East_Substation,NORTH,138.0,30.65933,-96.29871,0.0,144.0,Solar
1816,Navasota_Substation,NORTH,138.0,30.38296,-96.09092,0.0,0.0,
1817,Ball_Park_Substation,SOUTH,138.0,29.39687,-98.48901,0.0,0.0,
1818,Hillje_Substation,SOUTH,345.0,29.03032,-96.23781,0.0,0.0,
1819,South_Texas_Project_Tap,SOUTH,138.0,28.8759,-96.10722,0.0,0.0,
1820,Wharton_Substation,SOUTH,138.0,29.3135,-96.10776,0.0,0.0,
1821,Jewett_Substation,NORTH,345.0,31.37077,-96.13328,0.0,0.0,
1822,O_Brien_Substation,HOUSTON,345.0,29.67299,-95.7177,0.0,0.0,
1823,O_Brien_Substation_1823,HOUSTON,138.0,29.67075,-95.71619,0.0,0.0,
1824,Mason_Road_Substation,HOUSTON,138.0,29.74537,-95.73895,0.0,0.0,
1825,Franz_Substation,HOUSTON,138.0,29.8028,-95.75386,0.0,0.0,
1826,Crabb_River_Road_Substation,HOUSTON,138.0,29.56286,-95.69852,0.0,0.0,
1827,Brenham_North_Substation,SOUTH,138.0,30.18169,-96.38188,0.0,0.0,
1828,Glidden_Substation,SOUTH,138.0,29.69679,-96.57193,0.0,0.0,
1829,Brenham_Substation,SOUTH,138.0,30.15081,-96.3945,0.0,0.0,
1830,Salem_Substation_1830,SOUTH,345.0,30.11121,-96.42544,0.0,0.0,
1831,Waller_Substation_1831,HOUSTON,138.0,30.07651,-96.08329,0.0,0.0,
1832,Highway_36_Substation,SOUTH,138.0,30.12259,-96.37383,0.0,0.0,
1833,Chappel_Hill_Substation,SOUTH,138.0,30.13843,-96.32542,0.0,0.0,
1835,Helotes_Substation,SOUTH,138.0,29.54811,-98.68193,0.0,0.0,
1836,Anderson_Substation,SOUTH,138.0,29.48404,-98.7183,0.0,0.0,
1837,Cagnon_Road_Substation,SOUTH,345.0,29.41656,-98.71812,0.0,0.0,
1838,Bellville_South_Substation,SOUTH,138.0,29.92406,-96.25576,0.0,0.0,
1839,Bellville_Substation,SOUTH,138.0,29.95914,-96.26349,0.0,0.0,
1840,Fayetteville_Substation,SOUTH,345.0,29.96263,-96.68771,0.0,0.0,
1841,Peters_Substation,SOUTH,138.0,29.8482,-96.20063,0.0,0.0,
1842,East_Bernard_Substation,SOUTH,138.0,29.52352,-96.07036,0.0,2203.0,Solar
1843,Navasota_Substation_1843,NORTH,138.0,30.37519,-96.02745,0.0,0.0,
1844,Wallis_Substation,SOUTH,138.0,29.63106,-96.07634,0.0,0.0,
1845,Holman_Substation,SOUTH,345.0,29.79525,-96.87826,0.0,0.0,
1846,Fayette_Plant_138_kV_Substation,SOUTH,138.0,29.91236,-96.75529,0.0,0.0,
1847,Fayette_Plant_1_Substation,SOUTH,345.0,29.91829,-96.75489,0.0,1690.0,Coal
1848,Sealy_Substation,SOUTH,138.0,29.77919,-96.1709,0.0,706.3,Solar
1849,Jack_Creek_Substation,NORTH,345.0,30.85877,-96.25911,0.0,0.0,
1850,Keith_Switching_Station,NORTH,138.0,30.65096,-96.09145,0.0,0.0,
1851,Gibbons_Creek_Station_1851,NORTH,345.0,30.62267,-96.08213,0.0,0.0,
1852,Kirby_Substation,SOUTH,138.0,29.46568,-98.3924,0.0,0.0,
1853,Webster_Substation,HOUSTON,138.0,29.52853,-95.1045,0.0,0.0,
1854,Webster_Distribution_Substation,HOUSTON,138.0,29.53888,-95.10748,0.0,0.0,
1855,Orient_Substation,WEST,138.0,31.654,-100.32691,0.0,0.0,
1858,Pasadena_Substation,HOUSTON,138.0,29.6903,-95.22306,0.0,0.0,
1859,East_Side_Substation,HOUSTON,138.0,29.74722,-95.35324,0.0,0.0,
1860,Ellington_Substation,HOUSTON,138.0,29.58829,-95.18072,0.0,0.0,
1861,P_H_Robinson_Switching_Station,HOUSTON,345.0,29.48743,-94.98227,0.0,0.0,
1862,Southeast_Substation_1862,HOUSTON,138.0,29.62972,-95.1512,0.0,0.0,
1863,Armand_Substation,HOUSTON,138.0,29.62412,-95.08811,0.0,0.0,
1865,221_NASA_Substation,HOUSTON,138.0,29.56334,-95.08511,0.0,0.0,
1866,Channelview_Cogen_Substation,HOUSTON,345.0,29.83654,-95.12354,0.0,121.0,Gas
1867,Warvue_Substation,HOUSTON,138.0,29.83695,-94.89324,0.0,0.0,
1868,Mont_Belvieu_Substation,HOUSTON,138.0,29.84024,-94.89413,0.0,0.0,
1869,Spencer_Substation,HOUSTON,138.0,29.65794,-95.19085,0.0,0.0,
1870,Cardiff_Substation,HOUSTON,138.0,29.65371,-95.15489,0.0,0.0,
1871,Garrott_Substation,HOUSTON,138.0,29.73279,-95.38604,0.0,1249.0,Gas
1872,Grant_Substation,HOUSTON,138.0,29.70333,-95.40172,0.0,0.0,
1874,South_Houston_Substation,HOUSTON,138.0,29.62905,-95.22523,0.0,0.0,
1876,Garden_Villas_Substation,HOUSTON,138.0,29.65125,-95.31465,0.0,0.0,
1877,Lomax_Substation,HOUSTON,138.0,29.63391,-95.08429,0.0,0.0,
1879,Powell_Substation,HOUSTON,138.0,29.62649,-95.03892,0.0,0.0,
1880,University_Substation_1880,HOUSTON,138.0,29.71703,-95.33182,0.0,0.0,
1882,Channelview_Substation,HOUSTON,138.0,29.77555,-95.15091,0.0,0.0,
1883,PEMEX_Substation,HOUSTON,138.0,29.72211,-95.12395,0.0,0.0,
1884,S_R_Bertron_Plant,HOUSTON,138.0,29.72527,-95.06049,0.0,0.0,
1886,Baytown_Substation,HOUSTON,138.0,29.73349,-95.00503,0.0,0.0,
1888,Benbrook_Substation,NORTH,345.0,32.68532,-97.47123,0.0,0.0,
1889,Cedar_Bayou_Plant_Substation,HOUSTON,345.0,29.74808,-94.92548,0.0,2145.0,Gas
1891,Forney_Substation,NORTH,345.0,32.75792,-96.48718,0.0,2024.2,Gas
1892,East_Mesquite_Substation,NORTH,138.0,32.77541,-96.57241,0.0,0.0,
1893,South_Texas_Project_Switchyard,SOUTH,345.0,28.79973,-96.05052,0.0,2730.0,Nuclear
1894,Decordova_Station,NORTH,138.0,32.40269,-97.69747,0.0,358.0,Gas
1895,Comanche_Peak_Station,NORTH,345.0,32.29814,-97.78997,0.0,2538.0,Nuclear
1896,W_A_Parish_Station_138_kV,HOUSTON,138.0,29.48303,-95.63039,0.0,4008.6,Coal;Gas
1897,Prairie_Creek_Substation,NORTH,138.0,32.77718,-96.66338,0.0,0.0,
1898,Wilmer_Substation,NORTH,138.0,32.58195,-96.68601,0.0,0.0,
1899,Watermill_Substation,NORTH,345.0,32.55875,-96.72662,0.0,0.0,
1900,Cedar_Crest_Switching_Station,NORTH,138.0,32.72181,-96.80416,0.0,0.0,
1901,Canyon_Substation,SOUTH,138.0,29.91149,-97.90004,0.0,0.0,
1902,Parkdale_Substation,NORTH,138.0,32.77561,-96.72417,0.0,0.0,
1903,Sargent_Road_Substation,NORTH,345.0,32.72784,-96.77416,0.0,0.0,
1904,Wimberley_Substation,SOUTH,138.0,29.99966,-98.10271,0.0,0.0,
1905,Redwood_Substation,SOUTH,138.0,29.8504,-97.94468,0.0,0.0,
1906,San_Marcos_Substation,SOUTH,138.0,29.87761,-97.9181,0.0,0.0,
1907,Spicewood_Substation,SOUTH,138.0,30.4202,-97.79693,0.0,0.0,
1908,Industrial_Boulevard_Substation,NORTH,138.0,32.75919,-96.7894,0.0,0.0,
1909,Tri_Corner_Substation,NORTH,345.0,32.55367,-96.53777,0.0,0.0,
1910,Zorn_Substation,SOUTH,345.0,29.77339,-97.94985,0.0,0.0,
1911,Strahan_Substation,SOUTH,138.0,29.88974,-97.93245,0.0,0.0,
1912,Hilltop_Substation,SOUTH,138.0,29.89861,-97.94141,0.0,0.0,
1913,Lake_Hubbard_Station,NORTH,138.0,32.83722,-96.54779,0.0,928.0,Gas
1914,Blockhouse_Substation,SOUTH,138.0,30.54844,-97.83836,0.0,0.0,
1915,Avery_Ranch_Substation,SOUTH,138.0,30.49129,-97.78797,0.0,0.0,
1916,Buttercup_Substation,SOUTH,138.0,30.48699,-97.82385,0.0,0.0,
1917,Balcones_Substation_1917,SOUTH,138.0,30.46117,-97.83006,0.0,0.0,
1918,Whitestone_Substation,SOUTH,138.0,30.52005,-97.83057,0.0,0.0,
1919,Northwest_Carrollton_Substation,NORTH,345.0,32.98503,-96.93867,0.0,0.0,
1920,800_900_Network_Substation,NORTH,138.0,32.78731,-96.81371,0.0,0.0,
1921,East_Levee_Substation,NORTH,138.0,32.78401,-96.81978,0.0,0.0,
1922,West_Levee_Substation,NORTH,345.0,32.77799,-96.82609,0.0,0.0,
1923,Mustang_Substation,WEST,138.0,32.45298,-102.37045,0.0,0.0,
1924,Zapata_Substation,SOUTH,138.0,26.93281,-99.23361,0.0,0.0,
1925,La_Quinta_Substation,SOUTH,138.0,27.48743,-99.00695,0.0,213.8,Wind
1926,Encinal_Substation,SOUTH,138.0,28.04659,-99.35744,0.0,0.0,
1927,Maverick_Substation,SOUTH,138.0,28.86668,-100.55059,0.0,0.0,
1928,Escondido_Substation,SOUTH,138.0,28.72856,-100.47455,0.0,0.0,
1929,Conoco_Chittam_Ranch_Substation,SOUTH,138.0,28.69641,-100.19725,0.0,0.0,
1930,Eagle_Pass_Substation,SOUTH,138.0,28.71591,-100.49062,0.0,0.0,
1931,Eagle_Hydro_Substation,SOUTH,138.0,28.82974,-100.55207,0.0,9.6,Gas
1932,Cotulla_Substation,SOUTH,138.0,28.46085,-99.25114,0.0,0.0,
1933,Holcomb_Substation,SOUTH,138.0,28.03333,-99.36169,0.0,0.0,
1934,Nixon_Substation_1934,SOUTH,138.0,29.30812,-97.74082,0.0,0.0,
1935,Runge_Substation,SOUTH,138.0,28.87057,-97.70154,0.0,1024.9,Solar
1936,Paint_Creek_Substation,WEST,138.0,33.07995,-99.58056,0.0,0.0,
1937,W_A_Parish_Station_345_kV,HOUSTON,345.0,29.4809,-95.62368,0.0,484.0,Gas
1938,Big_Wells_Substation,SOUTH,138.0,28.5653,-99.53586,0.0,0.0,
1939,Cotulla_Substation_1939,SOUTH,138.0,28.44815,-99.25512,0.0,0.0,
1940,Rosita_Creek_Substation,SOUTH,138.0,28.69918,-100.40533,0.0,0.0,
1941,Fort_Lancaster,WEST,138.0,30.66348,-101.77889,0.0,0.0,
1942,Jim_Payne_Substation,WEST,138.0,32.6541,-102.04005,0.0,0.0,
1943,Friend_Ranch_Substation,WEST,138.0,30.70791,-101.14316,0.0,0.0,
1944,Shamrock_Substation_1944,WEST,138.0,34.85383,-100.20967,0.0,0.0,
1945,Wellington_Substation,WEST,138.0,34.86324,-100.21133,0.0,0.0,
1946,Olsen_Substation,NORTH,138.0,31.77667,-97.56446,0.0,397.5,Solar
1947,Drouet_Substation,HOUSTON,138.0,29.66701,-95.28303,0.0,0.0,
1951,OSM_1951,NORTH,138.0,33.06135,-97.49351,0.0,0.0,
1952,OSM_1952,NORTH,138.0,33.73362,-96.6058,0.0,0.0,
1953,OSM_1953,NORTH,138.0,33.46495,-97.89477,0.0,0.0,
1955,OSM_1955,NORTH,138.0,33.50932,-97.95375,0.0,0.0,
1958,OSM_1958,WEST,138.0,33.8055,-98.68826,0.0,0.0,
1959,OSM_1959,WEST,138.0,32.73106,-98.70199,0.0,0.0,
1960,OSM_1960,WEST,138.0,32.46977,-98.75476,0.0,0.0,
1961,OSM_1961,NORTH,138.0,33.51599,-95.34568,0.0,0.0,
1962,OSM_1962,NORTH,138.0,33.13946,-95.49709,0.0,0.0,
1963,OSM_1963,NORTH,138.0,33.22749,-95.3551,0.0,0.0,
1964,OSM_1964,NORTH,138.0,33.35132,-95.17305,0.0,0.0,
1965,OSM_1965,NORTH,138.0,33.34874,-95.20265,0.0,0.0,
1966,OSM_1966,SOUTH,138.0,31.07055,-98.73449,0.0,0.0,
1968,OSM_1968,NORTH,345.0,32.55174,-96.78384,0.0,0.0,
1969,OSM_1969,NORTH,138.0,32.53874,-96.79522,0.0,0.0,
1970,OSM_1970,NORTH,138.0,32.4393,-97.06264,0.0,1581.0,Gas
1971,OSM_1971,NORTH,345.0,33.6324,-95.72278,0.0,0.0,
1972,OSM_1972,WEST,138.0,33.84545,-98.5278,0.0,0.0,
1973,OSM_1973,WEST,138.0,31.78425,-101.91388,0.0,0.0,
1974,OSM_1974,NORTH,138.0,32.26466,-95.06091,0.0,0.0,
1975,OSM_1975,WEST,138.0,31.09263,-103.22321,0.0,0.0,
1976,OSM_1976,NORTH,345.0,32.39176,-97.48573,0.0,0.0,
1979,OSM_1979,NORTH,138.0,32.52097,-97.23738,0.0,0.0,
1980,OSM_1980,NORTH,138.0,32.5353,-97.25818,0.0,0.0,
1981,OSM_1981,NORTH,138.0,32.51331,-97.2756,0.0,0.0,
1982,OSM_1982,NORTH,138.0,32.46008,-97.77668,0.0,0.0,
1983,OSM_1983,NORTH,138.0,32.46138,-97.8108,0.0,0.0,
1984,OSM_1984,NORTH,138.0,32.46019,-97.41656,0.0,0.0,
1985,OSM_1985,NORTH,138.0,32.76134,-97.70744,0.0,0.0,
1986,OSM_1986,NORTH,138.0,32.74237,-97.7353,0.0,0.0,
1987,OSM_1987,NORTH,138.0,32.74235,-97.75662,0.0,0.0,
1988,OSM_1988,NORTH,138.0,32.67313,-97.93018,0.0,0.0,
1989,OSM_1989,NORTH,138.0,32.59702,-98.09082,0.0,0.0,
1990,OSM_1990,NORTH,138.0,32.61853,-98.05541,0.0,0.0,
1991,OSM_1991,NORTH,138.0,32.80683,-98.15534,0.0,0.0,
1992,OSM_1992,NORTH,138.0,33.02469,-97.68625,0.0,0.0,
1993,OSM_1993,NORTH,138.0,33.09939,-97.86537,0.0,0.0,
1994,OSM_1994,NORTH,138.0,32.89809,-97.82254,0.0,0.0,
1995,OSM_1995,NORTH,138.0,32.67279,-97.58559,0.0,0.0,
1996,OSM_1996,NORTH,138.0,32.66296,-97.68598,0.0,0.0,
1997,OSM_1997,NORTH,138.0,32.46314,-97.54593,0.0,0.0,
1998,OSM_1998,NORTH,138.0,32.43827,-97.68283,0.0,0.0,
1999,OSM_1999,NORTH,138.0,32.47569,-97.68671,0.0,0.0,
2000,OSM_2000,NORTH,138.0,32.45405,-97.73089,0.0,0.0,
2001,OSM_2001,WEST,138.0,32.28564,-101.31304,0.0,0.0,
2002,OSM_2002,WEST,138.0,32.49956,-101.67546,0.0,0.0,
2003,OSM_2003,WEST,138.0,32.22264,-101.40607,0.0,0.0,
2005,OSM_2005,WEST,138.0,31.8679,-101.74223,0.0,0.0,
2006,OSM_2006,WEST,138.0,31.85747,-101.78105,0.0,0.0,
2007,OSM_2007,WEST,138.0,31.92322,-102.17896,0.0,0.0,
2008,OSM_2008,WEST,138.0,31.51028,-103.55079,0.0,0.0,
2009,OSM_2009,WEST,138.0,31.41941,-103.55425,0.0,0.0,
2010,OSM_2010,WEST,138.0,31.51299,-103.4502,0.0,0.0,
2011,OSM_2011,WEST,138.0,31.87362,-103.8634,0.0,0.0,
2014,OSM_2014,WEST,138.0,31.84689,-102.71944,0.0,253.2,Solar
2015,OSM_2015,WEST,138.0,31.75512,-103.19194,0.0,0.0,
2016,OSM_2016,WEST,138.0,31.766,-103.24767,0.0,0.0,
2017,OSM_2017,WEST,138.0,31.83403,-103.3011,0.0,0.0,
2018,OSM_2018,WEST,138.0,31.79388,-103.25615,0.0,0.0,
2019,OSM_2019,WEST,138.0,31.76995,-103.26936,0.0,0.0,
2020,OSM_2020,WEST,138.0,31.76855,-103.27222,0.0,0.0,
2021,OSM_2021,WEST,138.0,32.7452,-98.90613,0.0,0.0,
2026,OSM_2026,WEST,138.0,32.85662,-100.99249,0.0,0.0,
2027,OSM_2027,WEST,138.0,32.09218,-101.8845,0.0,0.0,
2028,OSM_2028,HOUSTON,345.0,29.3967,-95.73797,0.0,811.3,Solar
2029,OSM_2029,NORTH,138.0,31.27869,-96.48905,0.0,0.0,
2030,OSM_2030,NORTH,138.0,33.14107,-96.66179,0.0,0.0,
2031,OSM_2031,SOUTH,138.0,29.61435,-97.962,0.0,0.0,
2032,OSM_2032,SOUTH,138.0,29.65301,-98.0141,0.0,0.0,
2033,OSM_2033,SOUTH,138.0,28.60603,-97.64651,0.0,0.0,
2034,OSM_2034,SOUTH,138.0,26.14518,-97.6409,0.0,0.0,
2035,OSM_2035,SOUTH,138.0,27.93501,-97.24813,0.0,0.0,
2036,OSM_2036,SOUTH,138.0,27.90356,-97.26786,0.0,0.0,
2037,OSM_2037,SOUTH,138.0,27.83904,-97.49698,0.0,0.0,
2038,OSM_2038,SOUTH,138.0,27.6646,-97.36115,0.0,0.0,
2039,OSM_2039,HOUSTON,138.0,29.72654,-95.1746,0.0,0.0,
2040,OSM_2040,SOUTH,138.0,31.04425,-97.7135,0.0,0.0,
2041,OSM_2041,SOUTH,138.0,29.37844,-98.99361,0.0,0.0,
2042,OSM_2042,NORTH,345.0,32.39289,-97.68547,0.0,0.0,
2044,OSM_2044,NORTH,138.0,33.20689,-96.00182,0.0,0.0,
2045,OSM_2045,NORTH,138.0,33.03522,-96.20062,0.0,0.0,
2046,OSM_2046,NORTH,138.0,33.05621,-96.23912,0.0,0.0,
2047,OSM_2047,NORTH,138.0,33.01038,-96.28914,0.0,0.0,
2048,OSM_2048,SOUTH,138.0,28.86458,-96.02495,0.0,0.0,
2049,OSM_2049,SOUTH,345.0,30.99795,-96.99834,0.0,0.0,
2050,OSM_2050,SOUTH,345.0,31.02751,-96.93267,0.0,0.0,
2051,OSM_2051,SOUTH,345.0,31.04655,-96.85895,0.0,0.0,
2053,OSM_2053,SOUTH,345.0,30.54527,-97.52165,0.0,0.0,
2054,OSM_2054,SOUTH,345.0,26.66968,-99.01763,0.0,0.0,
2055,OSM_2055,SOUTH,138.0,27.57734,-99.27568,0.0,0.0,
2056,OSM_2056,SOUTH,138.0,29.33783,-98.32442,0.0,0.0,
2057,OSM_2057,SOUTH,138.0,29.27034,-98.47943,0.0,0.0,
2058,OSM_2058,SOUTH,345.0,29.27816,-98.57211,0.0,0.0,
2059,OSM_2059,NORTH,138.0,32.99325,-95.17328,0.0,0.0,
2061,OSM_2061,NORTH,345.0,31.7235,-96.8477,0.0,300.1,Wind
2062,OSM_2062,NORTH,345.0,31.74359,-96.88685,0.0,0.0,
2063,OSM_2063,WEST,345.0,30.95874,-101.596,0.0,224.0,Wind
2064,OSM_2064,WEST,345.0,30.96582,-101.5858,0.0,0.0,
2065,OSM_2065,NORTH,138.0,32.67802,-96.8832,0.0,0.0,
2066,OSM_2066,NORTH,138.0,33.05828,-96.83123,0.0,0.0,
2067,OSM_2067,NORTH,138.0,32.82885,-96.11286,0.0,0.0,
2068,OSM_2068,NORTH,138.0,32.79356,-95.987,0.0,0.0,
2069,OSM_2069,NORTH,138.0,33.14194,-96.23604,0.0,0.0,
2070,OSM_2070,NORTH,138.0,33.0176,-96.41957,0.0,0.0,
2071,OSM_2071,NORTH,138.0,33.01262,-96.42149,0.0,0.0,
2072,OSM_2072,NORTH,138.0,32.90843,-96.7108,0.0,0.0,
2073,OSM_2073,NORTH,138.0,32.91121,-96.74183,0.0,0.0,
2074,OSM_2074,NORTH,138.0,32.94299,-96.82615,0.0,0.0,
2075,OSM_2075,NORTH,138.0,32.80427,-96.46413,0.0,0.0,
2076,OSM_2076,NORTH,138.0,32.66772,-96.61375,0.0,0.0,
2077,OSM_2077,NORTH,138.0,32.60383,-96.69555,0.0,0.0,
2078,OSM_2078,NORTH,138.0,32.6412,-96.64611,0.0,4.0,Gas
2080,OSM_2080,NORTH,138.0,32.73121,-96.65541,0.0,0.0,
2081,OSM_2081,NORTH,138.0,32.79925,-96.68744,0.0,0.0,
2082,OSM_2082,NORTH,138.0,32.5314,-96.85126,0.0,0.0,
2083,OSM_2083,NORTH,138.0,32.52088,-97.01923,0.0,0.0,
2084,OSM_2084,NORTH,138.0,32.51938,-97.00682,0.0,0.0,
2085,OSM_2085,NORTH,138.0,32.51378,-96.97562,0.0,0.0,
2086,OSM_2086,NORTH,138.0,32.72427,-97.03161,0.0,0.0,
2087,OSM_2087,NORTH,138.0,32.74393,-96.80264,0.0,0.0,
2088,OSM_2088,NORTH,138.0,32.74058,-96.92907,0.0,0.0,
2090,OSM_2090,NORTH,138.0,32.89225,-96.90732,0.0,0.0,
2092,OSM_2092,NORTH,138.0,32.90831,-97.4681,0.0,0.0,
2093,OSM_2093,NORTH,138.0,33.03919,-97.41118,0.0,0.0,
2095,OSM_2095,NORTH,138.0,32.75706,-97.16192,0.0,0.0,
2096,OSM_2096,NORTH,138.0,32.15332,-97.37391,0.0,0.0,
2097,OSM_2097,NORTH,138.0,32.28643,-97.30199,0.0,0.0,
2098,OSM_2098,NORTH,138.0,32.2834,-97.29193,0.0,0.0,
2099,OSM_2099,NORTH,138.0,32.22699,-97.31541,0.0,0.0,
2100,OSM_2100,NORTH,138.0,31.97362,-97.3581,0.0,0.0,
2101,OSM_2101,NORTH,138.0,31.51016,-97.18223,0.0,0.0,
2102,OSM_2102,NORTH,138.0,31.51176,-97.18109,0.0,0.0,
2103,OSM_2103,SOUTH,138.0,30.54556,-97.46331,0.0,0.0,
2104,OSM_2104,SOUTH,138.0,30.46966,-97.35285,0.0,0.0,
2106,OSM_2106,WEST,138.0,31.85672,-102.32366,0.0,0.0,
2107,OSM_2107,WEST,138.0,31.83336,-102.1914,0.0,0.0,
2108,OSM_2108,WEST,138.0,31.82447,-102.11864,0.0,0.0,
2109,OSM_2109,WEST,138.0,31.51987,-101.80347,0.0,0.0,
2110,OSM_2110,WEST,138.0,32.52977,-100.83203,0.0,0.0,
2111,OSM_2111,SOUTH,345.0,27.1104,-99.40079,0.0,0.0,
2112,OSM_2112,SOUTH,345.0,27.62872,-99.26864,0.0,729.7,Solar
2113,OSM_2113,HOUSTON,345.0,29.7124,-95.13556,0.0,1325.0,Gas
2114,OSM_2114,WEST,138.0,31.93981,-102.01136,0.0,0.0,
2115,OSM_2115,WEST,345.0,31.91487,-101.99875,0.0,0.0,
2116,OSM_2116,WEST,138.0,32.01169,-102.02624,0.0,0.0,
2117,OSM_2117,WEST,138.0,32.00828,-102.02519,0.0,0.0,
2118,OSM_2118,WEST,138.0,32.03603,-102.2485,0.0,0.0,
2119,OSM_2119,WEST,138.0,32.14464,-102.16314,0.0,0.0,
2120,OSM_2120,WEST,138.0,32.1765,-102.18057,0.0,0.0,
2121,OSM_2121,WEST,138.0,32.37712,-102.14271,0.0,0.0,
2122,OSM_2122,WEST,138.0,32.44999,-102.16362,0.0,0.0,
2123,OSM_2123,SOUTH,138.0,27.68008,-97.3376,0.0,0.0,
2124,OSM_2124,NORTH,138.0,33.19743,-96.8101,0.0,0.0,
2125,OSM_2125,NORTH,138.0,32.64387,-97.28472,0.0,0.0,
2126,OSM_2126,WEST,138.0,33.59037,-99.70543,0.0,0.0,
2127,OSM_2127,SOUTH,138.0,29.45122,-98.64006,0.0,0.0,
2128,OSM_2128,NORTH,138.0,31.92145,-95.81759,0.0,0.0,
2129,OSM_2129,NORTH,138.0,31.81389,-95.86645,0.0,0.0,
2131,OSM_2131,WEST,345.0,32.40434,-99.10782,0.0,0.0,
2132,OSM_2132,NORTH,138.0,32.66159,-96.86161,0.0,0.0,
2133,OSM_2133,NORTH,138.0,32.66148,-96.91232,0.0,0.0,
2136,OSM_2136,SOUTH,345.0,29.15879,-96.14274,0.0,0.0,
2137,OSM_2137,SOUTH,345.0,29.11995,-96.10809,0.0,0.0,
2138,OSM_2138,SOUTH,345.0,28.83514,-95.86135,0.0,550.4,Wind
2139,OSM_2139,NORTH,138.0,31.64225,-94.41154,0.0,0.0,
2141,OSM_2141,WEST,138.0,34.01673,-98.56077,0.0,0.0,
2142,OSM_2142,NORTH,138.0,33.70268,-95.95074,0.0,0.0,
2143,OSM_2143,NORTH,138.0,33.63627,-95.93917,0.0,0.0,
2144,OSM_2144,NORTH,138.0,32.95933,-97.72265,0.0,0.0,
2145,OSM_2145,NORTH,138.0,32.88792,-97.70568,0.0,0.0,
2147,OSM_2147,WEST,138.0,32.24193,-101.90542,0.0,0.0,
2148,OSM_2148,NORTH,138.0,33.12925,-97.49641,0.0,0.0,
2149,OSM_2149,NORTH,138.0,32.77313,-97.61083,0.0,0.0,
2150,OSM_2150,NORTH,138.0,32.76806,-97.669,0.0,0.0,
2151,OSM_2151,NORTH,138.0,32.92057,-97.86071,0.0,0.0,
2152,OSM_2152,NORTH,138.0,33.09687,-98.00278,0.0,0.0,
2153,OSM_2153,NORTH,138.0,32.96292,-97.67557,0.0,0.0,
2154,OSM_2154,NORTH,138.0,32.90069,-96.31106,0.0,0.0,
2155,OSM_2155,NORTH,138.0,33.00441,-96.07538,0.0,0.0,
2156,OSM_2156,NORTH,138.0,32.93372,-96.11921,0.0,0.0,
2157,OSM_2157,NORTH,138.0,32.91437,-96.25373,0.0,0.0,
2158,OSM_2158,NORTH,138.0,32.91657,-96.35066,0.0,0.0,
2159,OSM_2159,NORTH,138.0,33.5547,-96.25831,0.0,0.0,
2160,OSM_2160,NORTH,138.0,33.48677,-97.18307,0.0,0.0,
2161,OSM_2161,NORTH,138.0,33.49455,-97.04762,0.0,0.0,
2162,OSM_2162,NORTH,138.0,33.64013,-97.32991,0.0,0.0,
2163,OSM_2163,NORTH,138.0,33.22898,-97.07143,0.0,0.0,
2164,OSM_2164,NORTH,138.0,33.21715,-97.21088,0.0,0.0,
2165,OSM_2165,NORTH,138.0,33.21329,-97.21096,0.0,226.0,Gas
2166,OSM_2166,NORTH,138.0,33.7529,-96.84892,0.0,0.0,
2167,OSM_2167,NORTH,138.0,33.01369,-96.70224,0.0,0.0,
2168,OSM_2168,NORTH,138.0,32.92026,-96.7626,0.0,0.0,
2169,OSM_2169,NORTH,138.0,33.00162,-96.72221,0.0,0.0,
2170,OSM_2170,NORTH,138.0,31.95279,-97.06181,0.0,0.0,
2171,OSM_2171,NORTH,138.0,32.5589,-96.77061,0.0,0.0,
2172,OSM_2172,NORTH,138.0,32.48639,-95.85739,0.0,0.0,
2173,OSM_2173,NORTH,345.0,32.23274,-96.70018,0.0,535.0,Gas;Solar
2174,OSM_2174,NORTH,138.0,32.04125,-96.20625,0.0,0.0,
2175,OSM_2175,NORTH,138.0,32.03889,-96.2811,0.0,0.0,
2176,OSM_2176,NORTH,138.0,32.53999,-96.31266,0.0,0.0,
2177,OSM_2177,NORTH,138.0,31.71009,-96.18089,0.0,0.0,
2178,OSM_2178,NORTH,138.0,31.71119,-96.21416,0.0,0.0,
2179,OSM_2179,NORTH,138.0,31.69538,-96.21286,0.0,0.0,
2180,OSM_2180,NORTH,138.0,31.8216,-95.51425,0.0,0.0,
2182,OSM_2182,NORTH,138.0,32.05043,-95.39563,0.0,0.0,
2183,OSM_2183,NORTH,138.0,32.1035,-95.52439,0.0,0.0,
2184,OSM_2184,NORTH,138.0,32.173,-95.65093,0.0,0.0,
2185,OSM_2185,NORTH,138.0,32.24628,-95.59421,0.0,0.0,
2186,OSM_2186,NORTH,138.0,32.47236,-95.72575,0.0,0.0,
