Bus ID,Bus Name,Sub Name,BaseKV,Bus Type,MW Load,MVAR Load,Area,Sub Area,Zone,lat,lng,osm_id,is_split
0,Moraine_Road_Station,MORAINE ROAD STATION,115.0,PQ,0.0,0.0,1,1,A,42.45737,-77.74501,1443347120.0,False
1,Calspan_Substation,CALSPAN SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.9322,-78.72264,1441736117.0,False
4,KCE_NY6_Substation,KCE NY6 SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.80404,-78.82753,1437034349.0,False
5,Beth_8A_Substation,BETH 8A SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.80003,-78.83692,1437034328.0,False
7,Ball_Hill_Wind_Substation,BALL HILL WIND SUBSTATION,230.0,PQ,0.0,0.0,1,1,A,42.51012,-79.15805,1436851747.0,False
8,West_Ashville_Station,WEST ASHVILLE STATION,115.0,PQ,0.0,0.0,1,1,A,42.07682,-79.44408,1432687467.0,False
9,Union_Valley_Substation,UNION VALLEY SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.35207,-73.74658,1377930868.0,False
11,Ischua_Switch_Towers,ISCHUA SWITCH TOWERS,115.0,PQ,0.0,0.0,1,1,A,42.2659,-78.49374,1342736665.0,False
12,Starr_Road_Station,STARR ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,42.5835,-76.19901,1323036169.0,False
13,Salisbury_Station,SALISBURY STATION,115.0,PQ,0.0,0.0,3,3,C,43.06566,-74.84521,1318913123.0,False
14,Watkins_Road_Station,WATKINS ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,43.06332,-75.05691,1318905041.0,False
18,Middle_Road_Station,MIDDLE ROAD STATION,115.0,PQ,0.0,0.0,4,4,D,43.93855,-75.82966,1313125472.0,False
19,Chateaugay,CHATEAUGAY,115.0,PQ,0.0,0.0,4,4,D,44.92446,-74.11139,1297208149.0,False
20,Stark,STARK,115.0,PQ,0.0,0.0,4,4,D,44.45506,-74.76089,1293539059.0,False
21,Pyrites,PYRITES,115.0,PQ,0.0,0.0,4,4,D,44.51951,-75.18662,1290802028.0,False
23,North_Gouverneur_Station,NORTH GOUVERNEUR STATION,115.0,PQ,0.0,0.0,4,4,D,44.34457,-75.47728,1290673017.0,False
24,Balmat_Station,BALMAT STATION,115.0,PQ,0.0,0.0,4,4,D,44.25225,-75.39781,1290564521.0,False
25,Sunday_Creek_Station,SUNDAY CREEK STATION,115.0,PQ,0.0,0.0,3,3,C,43.87165,-75.13596,1288692222.0,False
26,Station_216,STATION 216,115.0,PQ,0.0,0.0,2,2,B,43.24081,-77.08013,1271230027.0,False
27,East_Stolle_Switchyard,EAST STOLLE SWITCHYARD,345.0,PQ,0.0,0.0,1,1,A,42.83714,-78.58029,1221864114.0,False
28,Princetown_Substation,PRINCETOWN SUBSTATION,345.0,PQ,0.0,0.0,5,5,E,42.84011,-74.10229,1221810455.0,False
29,Knickerbocker_Substation,KNICKERBOCKER SUBSTATION,345.0,PQ,0.0,0.0,6,6,F,42.49435,-73.73769,1221667976.0,False
30,Corning_Station,CORNING STATION,115.0,PQ,0.0,0.0,4,4,D,44.56074,-75.31606,1215786002.0,False
31,Brady_Station,BRADY STATION,115.0,PQ,0.0,0.0,4,4,D,44.78846,-75.15889,1215785991.0,False
32,Alcoa_Station,ALCOA STATION,115.0,PQ,0.0,0.0,4,4,D,44.96181,-74.89173,1215785989.0,False
33,Cloverbank_Substation,CLOVERBANK SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.74642,-78.89286,1198777857.0,False
36,Battle_Hill_Station,BATTLE HILL STATION,115.0,PQ,0.0,0.0,4,4,D,44.33791,-75.41115,1192697957.0,False
38,Debalso_Station,DEBALSO STATION,115.0,PQ,0.0,0.0,3,3,C,43.08565,-75.29428,1192478020.0,False
39,Schaghticoke_Station,SCHAGHTICOKE STATION,115.0,PQ,0.0,0.0,6,6,F,42.89914,-73.61328,1179819599.0,False
42,Willet_Substation,WILLET SUBSTATION,115.0,PQ,0.0,0.0,3,3,C,42.46575,-75.92331,1174610860.0,False
46,Mallory_Road_Station,MALLORY ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,43.29669,-76.13909,1155991973.0,False
47,Coffeen_Street_Station,COFFEEN STREET STATION,115.0,PQ,0.0,0.0,4,4,D,43.98946,-75.94854,1155601845.0,False
50,Dysinger_Switchyard,DYSINGER SWITCHYARD,345.0,PQ,0.0,0.0,1,1,A,43.10918,-78.56317,1133930822.0,False
52,Stony_Creek_Substation,STONY CREEK SUBSTATION,230.0,PQ,0.0,0.0,2,2,B,42.73763,-78.23966,1115890489.0,False
53,Taylorville,TAYLORVILLE,115.0,PQ,0.0,0.0,4,4,D,43.92713,-75.32088,1106707583.0,False
55,West_Woodbourne_Substation,WEST WOODBOURNE SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.75657,-74.60824,1094377885.0,False
56,Flat_Rock,FLAT ROCK,115.0,PQ,0.0,0.0,4,4,D,44.22168,-75.07415,1091975431.0,False
58,Cricket_Valley_Substation,CRICKET VALLEY SUBSTATION,345.0,PQ,0.0,0.0,7,7,G,41.67657,-73.57874,1075629718.0,False
59,Mountain_Substation,MOUNTAIN SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,43.15398,-79.02176,1074366050.0,False
60,Station_251,STATION 251,115.0,PQ,0.0,0.0,2,2,B,43.11591,-77.63469,1073597510.0,False
61,Station_33,STATION 33,115.0,PQ,0.0,0.0,2,2,B,43.12395,-77.62928,1073597507.0,False
62,Boonville,BOONVILLE,115.0,PQ,0.0,0.0,4,4,D,43.5095,-75.35775,1071840837.0,False
63,Brigham_Road_Substation,BRIGHAM ROAD SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.45833,-79.34509,1060050651.0,False
65,Five_Mile_Road_Substation,FIVE MILE ROAD SUBSTATION,345.0,PQ,0.0,0.0,1,1,A,42.19453,-78.46445,1054304309.0,False
66,Spier_Falls_Station_34,SPIER FALLS STATION 34,115.0,PQ,0.0,0.0,5,5,E,43.23514,-73.75283,1051636632.0,False
68,Lasher_Road_Station_3221,LASHER ROAD STATION 3221,115.0,PQ,0.0,0.0,5,5,E,42.97716,-73.93027,1034915846.0,False
69,Higley_Falls,HIGLEY FALLS,115.0,PQ,0.0,0.0,4,4,D,44.53031,-74.93315,1021293176.0,False
71,Townline_Station,TOWNLINE STATION,115.0,PQ,0.0,0.0,4,4,D,44.45665,-74.77411,1021288564.0,False
72,Station_255,STATION 255,345.0,PQ,0.0,0.0,2,2,B,43.05151,-77.69897,1018896662.0,False
75,Woodard_Station,WOODARD STATION,115.0,PQ,0.0,0.0,3,3,C,43.12736,-76.19397,938615787.0,False
76,Maple_Ave_Station_502,MAPLE AVE STATION 502,115.0,PQ,0.0,0.0,4,4,D,42.98495,-74.18517,930827053.0,False
77,West_Olean_Substation,WEST OLEAN SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.08198,-78.4553,925871871.0,False
80,Middletown_Tap,MIDDLETOWN TAP,345.0,PQ,0.0,0.0,7,7,G,41.4213,-74.42845,884660310.0,False
82,Inghams_Station,INGHAMS STATION,115.0,PQ,0.0,0.0,3,3,C,43.06048,-74.76382,842714316.0,False
86,Chadwicks_Station,CHADWICKS STATION,115.0,PQ,0.0,0.0,3,3,C,43.03827,-75.26901,770784528.0,False
87,Walesville_Station,WALESVILLE STATION,115.0,PQ,0.0,0.0,3,3,C,43.1234,-75.34523,770784523.0,False
88,Yahnundasis_Station,YAHNUNDASIS STATION,115.0,PQ,0.0,0.0,3,3,C,43.08888,-75.3342,770784515.0,False
89,Rock_Tavern_Substation_345kV,ROCK TAVERN SUBSTATION (345KV),345.0,PQ,0.0,0.0,7,7,G,41.46749,-74.19708,762948167.0,False
90,Union_Avenue_Substation,UNION AVENUE SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.47837,-74.04399,762948165.0,False
91,Rome_Station,ROME STATION,115.0,PQ,0.0,0.0,3,3,C,43.20494,-75.4531,736777627.0,False
92,Sterling_Power_Plant,STERLING POWER PLANT,115.0,PQ,0.0,0.0,3,3,C,43.0804,-75.60048,736777621.0,False
94,Gardenville_Substation,GARDENVILLE SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.85192,-78.77265,723891529.0,False
95,Curtis_Street_Station,CURTIS STREET STATION,115.0,PQ,0.0,0.0,3,3,C,43.29818,-76.41896,694839775.0,False
96,Richfield_Springs_Substation,RICHFIELD SPRINGS SUBSTATION,115.0,PQ,0.0,0.0,3,3,C,42.84489,-74.98536,694495651.0,False
97,Bethlehem_Road_Substation,BETHLEHEM ROAD SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.46187,-74.09515,682946654.0,False
98,Sand_Dock_Substation,SAND DOCK SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.64892,-73.93812,682790853.0,False
99,Modena_Substation,MODENA SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.64914,-74.12131,682726557.0,False
100,East_Watertown_Station,EAST WATERTOWN STATION,115.0,PQ,0.0,0.0,4,4,D,43.9388,-75.85456,680178569.0,False
102,Station_424,STATION 424,115.0,PQ,0.0,0.0,2,2,B,43.23112,-77.40783,640670349.0,False
104,Browns_Falls_Station,BROWNS FALLS STATION,115.0,PQ,0.0,0.0,4,4,D,44.21081,-75.05888,638052149.0,False
106,Stoney_Point_Substation,STONEY POINT SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.22899,-73.99413,570142770.0,False
107,Snake_Hill_Substation,SNAKE HILL SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.10416,-73.96329,570138636.0,False
108,Sugarloaf_Substation,SUGARLOAF SUBSTATION,345.0,PQ,0.0,0.0,7,7,G,41.30811,-74.25844,567177044.0,False
110,Ogdensburg_Station,OGDENSBURG STATION,115.0,PQ,0.0,0.0,4,4,D,44.69235,-75.49446,556156199.0,False
111,North_Ogdensburg_Station,NORTH OGDENSBURG STATION,115.0,PQ,0.0,0.0,4,4,D,44.71392,-75.44023,556156197.0,False
112,Dunkirk_Substation,DUNKIRK SUBSTATION,230.0,PQ,0.0,0.0,1,1,A,42.49032,-79.34638,525373001.0,False
114,North_Angola_Station,NORTH ANGOLA STATION,115.0,PQ,0.0,0.0,1,1,A,42.64402,-79.02257,469316269.0,False
117,E_J_West_Station,E. J. WEST STATION,115.0,PQ,0.0,0.0,5,5,E,43.3181,-73.91981,445007805.0,False
119,Levitt_Station,LEVITT STATION,115.0,PQ,0.0,0.0,3,3,C,43.2249,-75.47143,442384663.0,False
121,Eastover_Road_Station,EASTOVER ROAD STATION,230.0,PQ,0.0,0.0,6,6,F,42.80016,-73.62914,387265182.0,False
122,Croton_Falls_Substation,CROTON FALLS SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.35424,-73.66925,383498368.0,False
123,Hillburn_Substation,HILLBURN SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.12692,-74.16503,383474562.0,False
124,Monsey_Substation,MONSEY SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.10586,-74.0707,383474551.0,False
125,New_Hempstead_Substation,NEW HEMPSTEAD SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.1513,-74.02818,383474539.0,False
133,Curry_Road_Substation,CURRY ROAD SUBSTATION,115.0,PQ,0.0,0.0,5,5,E,42.76141,-73.9326,382635285.0,False
134,Altamont_Substation,ALTAMONT SUBSTATION,115.0,PQ,0.0,0.0,6,6,F,42.70992,-73.99581,382635282.0,False
136,Voorheesville_Substation,VOORHEESVILLE SUBSTATION,115.0,PQ,0.0,0.0,6,6,F,42.64795,-73.93572,374864619.0,False
137,Meco_Station,MECO STATION,115.0,PQ,0.0,0.0,4,4,D,43.04143,-74.3806,373685788.0,False
138,Rochester_Street_Substation,ROCHESTER STREET SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.15775,-78.70145,370766459.0,False
141,McIntyre_Station,MCINTYRE STATION,115.0,PQ,0.0,0.0,4,4,D,44.66224,-75.4723,355218565.0,False
142,PMLD_St_Lawrence_No_2,PMLD ST. LAWRENCE NO.2,115.0,PQ,0.0,0.0,4,4,D,44.70951,-73.49893,352999900.0,False
145,Valley_Station,VALLEY STATION,115.0,PQ,0.0,0.0,3,3,C,43.03289,-74.98229,339518788.0,False
147,Manchester_Substation,MANCHESTER SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.68911,-73.87987,327192655.0,False
149,Lake_Colby,LAKE COLBY,115.0,PQ,0.0,0.0,4,4,D,44.35274,-74.12809,325280727.0,False
151,Besicorp_Empire_Substation,BESICORP EMPIRE SUBSTATION,345.0,PQ,0.0,0.0,6,6,F,42.6241,-73.74869,323014599.0,False
153,Albany_Steam_Substation,ALBANY STEAM SUBSTATION,115.0,PQ,0.0,0.0,6,6,F,42.59491,-73.76243,321933884.0,False
154,Rock_Hill_Substation,ROCK HILL SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.62389,-74.59874,320090965.0,False
155,Langdon,LANGDON,115.0,PQ,0.0,0.0,3,3,C,42.08458,-75.81596,319048012.0,False
157,Armawalk_Substation,ARMAWALK SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.28546,-73.77179,314056862.0,False
158,Churchtown_Substation,CHURCHTOWN SUBSTATION,115.0,PQ,0.0,0.0,6,6,F,42.19313,-73.74267,310702004.0,False
159,Sylvan_Lake_Substation,SYLVAN LAKE SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.5949,-73.72201,308332182.0,False
162,Belmont_Station,BELMONT STATION,115.0,PQ,0.0,0.0,3,3,C,43.12613,-76.21592,296778841.0,False
163,Mountaindale_Substation,MOUNTAINDALE SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.69731,-74.54644,294202665.0,False
165,Fairfield_Station,FAIRFIELD STATION,115.0,PQ,0.0,0.0,3,3,C,43.06256,-74.89939,255501930.0,False
166,Schodack_Substation,SCHODACK SUBSTATION,115.0,PQ,0.0,0.0,6,6,F,42.54899,-73.71449,252709854.0,False
167,Hopkins_Road_Station,HOPKINS ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,43.10942,-76.17319,249018338.0,False
168,Scofield_Road_Station,SCOFIELD ROAD STATION,115.0,PQ,0.0,0.0,4,4,D,43.35354,-73.83862,247410141.0,False
169,Malone_Station,MALONE STATION,115.0,PQ,0.0,0.0,4,4,D,44.82917,-74.29251,242628261.0,False
171,Bristol_Hill_Station,BRISTOL HILL STATION,115.0,PQ,0.0,0.0,3,3,C,43.32906,-76.39664,224681105.0,False
173,Teall_Avenue_Station,TEALL AVENUE STATION,115.0,PQ,0.0,0.0,3,3,C,43.08897,-76.12274,220947888.0,False
174,East_Springfield_Station_477,EAST SPRINGFIELD STATION 477,115.0,PQ,0.0,0.0,3,3,C,42.8296,-74.80228,217914130.0,False
178,Shoemaker_Substation,SHOEMAKER SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.42841,-74.41766,210465450.0,False
179,Highland_Substation,HIGHLAND SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.71048,-73.95575,201351960.0,False
180,Dehi_Substation,DEHI SUBSTATION,115.0,PQ,0.0,0.0,5,5,E,42.26377,-74.92669,197389030.0,False
181,Turin_Station,TURIN STATION,115.0,PQ,0.0,0.0,3,3,C,43.29047,-75.47296,192097251.0,False
183,East_Norwich_Substation,EAST NORWICH SUBSTATION,115.0,PQ,0.0,0.0,3,3,C,42.52142,-75.51027,191017491.0,False
186,Fenner_Wind_Farm_Station,FENNER WIND FARM STATION,115.0,PQ,0.0,0.0,3,3,C,42.98094,-75.74313,189625179.0,False
187,Turning_Stone_Station,TURNING STONE STATION,115.0,PQ,0.0,0.0,3,3,C,43.11813,-75.58827,189475166.0,False
188,Oneida_Station,ONEIDA STATION,115.0,PQ,0.0,0.0,3,3,C,43.10212,-75.63176,189475161.0,False
190,Cavanaugh_Road_Station,CAVANAUGH ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,43.14134,-75.27099,189470427.0,False
191,Terminal_Station,TERMINAL STATION,115.0,PQ,0.0,0.0,3,3,C,43.1116,-75.22643,189468371.0,False
192,Schuyler_Station,SCHUYLER STATION,115.0,PQ,0.0,0.0,3,3,C,43.08911,-75.17123,189468370.0,False
194,Clinton_Station_366,CLINTON STATION 366,115.0,PQ,0.0,0.0,5,5,E,42.90095,-74.58982,188846426.0,False
195,Stoner_Station_358,STONER STATION 358,115.0,PQ,0.0,0.0,4,4,D,42.98629,-74.32237,188846425.0,False
196,St_Johnsville_Station,ST. JOHNSVILLE STATION,115.0,PQ,0.0,0.0,5,5,E,42.99679,-74.68654,188839237.0,False
197,Middletown_Tap_2,MIDDLETOWN TAP 2,345.0,PQ,0.0,0.0,7,7,G,41.42293,-74.40395,188140536.0,False
199,Pawling_Substation,PAWLING SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.57168,-73.59892,182284482.0,False
200,Coddington_Substation,CODDINGTON SUBSTATION,115.0,PQ,0.0,0.0,3,3,C,42.4043,-76.47281,180287250.0,False
201,Hickling,HICKLING,115.0,PQ,0.0,0.0,2,2,B,42.12368,-76.98309,179365736.0,False
202,Montour_Falls_Substation,MONTOUR FALLS SUBSTATION,115.0,PQ,0.0,0.0,2,2,B,42.32782,-76.8424,179361769.0,False
204,Buffalo_Avenue_Substation,BUFFALO AVENUE SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,43.08044,-79.04249,178196881.0,False
205,Marlboro_Substation,MARLBORO SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.59165,-73.98636,176696225.0,False
206,East_Walden_Substation,EAST WALDEN SUBSTATION,115.0,PQ,0.0,0.0,7,7,G,41.57173,-74.15462,176696220.0,False
207,Ladentown_Substation,LADENTOWN SUBSTATION,345.0,PQ,0.0,0.0,7,7,G,41.18388,-74.07603,175926062.0,False
208,West_Haverstraw_Substation,WEST HAVERSTRAW SUBSTATION,138.0,PQ,0.0,0.0,7,7,G,41.20325,-73.99325,175926049.0,False
209,Canandaigua_Substation,CANANDAIGUA SUBSTATION,230.0,PQ,0.0,0.0,2,2,B,42.43924,-77.52962,175833231.0,False
210,Stoney_Ridge_Substation,STONEY RIDGE SUBSTATION,230.0,PQ,0.0,0.0,2,2,B,42.23743,-77.16295,175833225.0,False
211,Hillside_Substation,HILLSIDE SUBSTATION,230.0,PQ,0.0,0.0,2,2,B,42.10232,-76.79362,175833186.0,False
213,Watercure_Substation,WATERCURE SUBSTATION,345.0,PQ,0.0,0.0,2,2,B,42.10861,-76.77125,175784546.0,False
214,Willis_Substation,WILLIS SUBSTATION,345.0,PQ,0.0,0.0,4,4,D,44.88926,-74.11849,175766583.0,False
215,Plattsburgh_Substation,PLATTSBURGH SUBSTATION,230.0,PQ,0.0,0.0,4,4,D,44.75947,-73.49394,175766529.0,False
217,Clarks_Corners_Substation,CLARKS CORNERS SUBSTATION,345.0,Slack,0.0,0.0,3,3,C,42.44452,-76.12437,175668442.0,False
219,Oakdale_Substation,OAKDALE SUBSTATION,345.0,PQ,0.0,0.0,3,3,C,42.13683,-75.98248,175668416.0,False
220,Marshville_Station_299,MARSHVILLE STATION 299,115.0,PQ,0.0,0.0,5,5,E,42.88134,-74.59823,175648258.0,False
221,Coopers_Corners_Substation,COOPERS CORNERS SUBSTATION,345.0,PQ,0.0,0.0,7,7,G,41.66959,-74.76131,175648229.0,False
222,Southwood_Station,SOUTHWOOD STATION,115.0,PQ,0.0,0.0,3,3,C,42.99185,-76.08387,175547535.0,False
223,Independence_Substation,INDEPENDENCE SUBSTATION,345.0,PQ,0.0,0.0,3,3,C,43.49895,-76.44712,173874082.0,False
224,Scriba_Station,SCRIBA STATION,345.0,PQ,0.0,0.0,3,3,C,43.51353,-76.4073,173867615.0,False
225,FitzPatrick,FITZPATRICK,345.0,PQ,0.0,0.0,3,3,C,43.52253,-76.39999,173867614.0,False
226,Nine_Mile_Point_1,NINE MILE POINT #1,345.0,PQ,0.0,0.0,3,3,C,43.51971,-76.40972,173867606.0,False
227,Volney_Substation,VOLNEY SUBSTATION,345.0,PQ,0.0,0.0,3,3,C,43.40035,-76.34802,173867575.0,False
228,Guardian_Glass,GUARDIAN GLASS,115.0,PQ,0.0,0.0,2,2,B,42.88895,-76.97264,173076453.0,False
229,Porter_Station,PORTER STATION,230.0,PQ,0.0,0.0,3,3,C,43.15313,-75.2244,168747175.0,False
230,Marcy_Substation,MARCY SUBSTATION,765.0,PQ,0.0,0.0,3,3,C,43.17749,-75.22284,168747174.0,False
232,Springville_Substation,SPRINGVILLE SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.51851,-78.64257,166141432.0,False
233,South_Ripley_Switching_Station,SOUTH RIPLEY SWITCHING STATION,230.0,PQ,0.0,0.0,1,1,A,42.19647,-79.7602,166062068.0,False
234,West_Haverstraw_Substation_234,WEST HAVERSTRAW SUBSTATION,345.0,PQ,0.0,0.0,7,7,G,41.20162,-73.99419,162864817.0,False
236,Global_Foundries_Station,GLOBAL FOUNDRIES STATION,115.0,PQ,0.0,0.0,5,5,E,42.97343,-73.75719,162320042.0,False
237,Fraser_Substation,FRASER SUBSTATION,345.0,PQ,0.0,0.0,5,5,E,42.256,-74.99877,161897427.0,False
238,Butternut_Station,BUTTERNUT STATION,115.0,PQ,0.0,0.0,3,3,C,43.0495,-76.04413,159935253.0,False
240,OCRRA,OCRRA,115.0,PQ,0.0,0.0,3,3,C,43.00487,-76.11439,159063483.0,False
243,Bath,BATH,115.0,PQ,0.0,0.0,2,2,B,42.31623,-77.27173,154880746.0,False
244,Rock_Cut_Station,ROCK CUT STATION,115.0,PQ,0.0,0.0,3,3,C,43.01113,-76.13467,150641565.0,False
245,Tilden_Station,TILDEN STATION,115.0,PQ,0.0,0.0,3,3,C,42.97419,-76.12137,150583946.0,False
246,Lafayette_Station,LAFAYETTE STATION,345.0,PQ,0.0,0.0,3,3,C,42.97274,-76.11873,150583898.0,False
247,Harris_Road_Station,HARRIS ROAD STATION,115.0,PQ,0.0,0.0,3,3,C,43.0173,-76.23031,150583706.0,False
248,Geres_Lock_Switching_Station,GERES LOCK SWITCHING STATION,115.0,PQ,0.0,0.0,3,3,C,43.06229,-76.23402,150538189.0,False
249,Station_230,STATION 230,115.0,PQ,0.0,0.0,2,2,B,43.16345,-77.32613,150534375.0,False
250,Station_124,STATION 124,115.0,PQ,0.0,0.0,2,2,B,43.16721,-77.4081,150533502.0,False
251,Station_204,STATION 204,115.0,PQ,0.0,0.0,2,2,B,43.22616,-77.33061,150528732.0,False
252,Station_135,STATION 135,115.0,PQ,0.0,0.0,2,2,B,43.22852,-77.32278,150527528.0,False
253,Station_13A,STATION 13A,115.0,PQ,0.0,0.0,2,2,B,43.2705,-77.31107,150271325.0,False
254,Macedon_Station,MACEDON STATION,115.0,PQ,0.0,0.0,2,2,B,43.07282,-77.28996,150269843.0,False
255,Station_199,STATION 199,115.0,PQ,0.0,0.0,2,2,B,43.05295,-76.83039,150254510.0,False
256,Elbridge_Substation_256,ELBRIDGE SUBSTATION,345.0,PQ,0.0,0.0,3,3,C,43.04051,-76.38829,150246110.0,False
257,Wright_Avenue_Substation,WRIGHT AVENUE SUBSTATION,115.0,PQ,0.0,0.0,3,3,C,42.92621,-76.59071,150215827.0,False
258,Station_168,STATION 168,115.0,PQ,0.0,0.0,2,2,B,42.96628,-77.24664,149985295.0,False
259,Station_121,STATION 121,115.0,PQ,0.0,0.0,2,2,B,43.0825,-77.33389,149790980.0,False
260,Substation_56,SUBSTATION 56,115.0,PQ,0.0,0.0,2,2,B,43.08856,-77.53762,149777325.0,False
261,Station_89,STATION 89,115.0,PQ,0.0,0.0,2,2,B,43.09312,-77.58329,149776289.0,False
262,Palmiter_Substation,PALMITER SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.26648,-77.77475,149768761.0,False
263,Dugan_Road_Substation,DUGAN ROAD SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.0763,-78.38921,149760657.0,False
264,Station_140,STATION 140,115.0,PQ,0.0,0.0,1,1,A,42.99206,-78.75466,149690975.0,False
265,Buffalo_Tungsten_Substation,BUFFALO TUNGSTEN SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.90661,-78.69648,149668506.0,False
266,Depew_Substation,DEPEW SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.90898,-78.69967,149668416.0,False
267,Moon_Switching_Station,MOON SWITCHING STATION,115.0,PQ,0.0,0.0,1,1,A,42.28414,-79.29941,149439111.0,False
268,Cold_Springs_Substation,COLD SPRINGS SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.15243,-78.97246,149429842.0,False
270,Baker_Street_Substation,BAKER STREET SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.07378,-79.33181,149327774.0,False
271,Westfield_Village_Substation,WESTFIELD VILLAGE SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.33095,-79.58243,149198477.0,False
272,Finley_Road_Switching_Station,FINLEY ROAD SWITCHING STATION,115.0,PQ,0.0,0.0,1,1,A,42.33491,-79.48807,149196295.0,False
273,Berry_Road,BERRY ROAD,115.0,PQ,0.0,0.0,1,1,A,42.43615,-79.38129,149191877.0,False
274,Silver_Creek_Substation,SILVER CREEK SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.54908,-79.16565,149088868.0,False
278,Davis_Road_Substation,DAVIS ROAD SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.72765,-78.68246,149069388.0,False
283,Andover_Substation,ANDOVER SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.15534,-77.80152,148616796.0,False
284,Wellsville_Substation,WELLSVILLE SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.11401,-77.9577,148616165.0,False
285,Homer_Hill_Switch_Structure,HOMER HILL SWITCH STRUCTURE,115.0,PQ,0.0,0.0,1,1,A,42.08944,-78.45741,148611138.0,False
286,Machias_Substation,MACHIAS SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,42.40568,-78.49485,148544291.0,False
290,Station_180,STATION 180,115.0,PQ,0.0,0.0,1,1,A,42.41775,-78.16156,148502927.0,False
291,Station_162,STATION 162,115.0,PQ,0.0,0.0,2,2,B,42.7004,-77.99682,148498292.0,False
293,Station_419,STATION 419,115.0,PQ,0.0,0.0,2,2,B,43.05457,-77.68405,148407188.0,False
294,Station_80,STATION 80,345.0,PQ,0.0,0.0,2,2,B,43.05416,-77.67249,148402399.0,False
295,Golah_Station,GOLAH STATION,115.0,PQ,0.0,0.0,2,2,B,42.9709,-77.71488,148356537.0,False
296,Mumford_Station,MUMFORD STATION,115.0,PQ,0.0,0.0,2,2,B,42.98827,-77.85777,148354055.0,False
297,North_LeRoy_Station,NORTH LEROY STATION,115.0,PQ,0.0,0.0,2,2,B,42.98813,-77.99141,148351964.0,False
313,Telegraph_Road_Station,TELEGRAPH ROAD STATION,115.0,PQ,0.0,0.0,1,1,A,43.20521,-78.46655,147550313.0,False
314,Batavia_Station,BATAVIA STATION,115.0,PQ,0.0,0.0,2,2,B,42.996,-78.1941,147500372.0,False
315,Alabama_Switch,ALABAMA SWITCH,115.0,PQ,0.0,0.0,1,1,A,43.14755,-78.4937,147498581.0,False
316,Packard_Substation,PACKARD SUBSTATION,230.0,PQ,0.0,0.0,1,1,A,43.09874,-79.00776,147381638.0,False
317,North_Akron_Station,NORTH AKRON STATION,115.0,PQ,0.0,0.0,1,1,A,43.01367,-78.47076,147300042.0,False
318,David_M_Barnes_Substation,DAVID M. BARNES SUBSTATION,115.0,PQ,0.0,0.0,1,1,A,43.02393,-78.49899,147297238.0,False
